aliases,cardinality
"('k', 'mk')",35548
"('k', 'mk', 't')",14165
"('k', 'kt', 'mk', 't')",6043
"('cc', 'k', 'kt', 'mk', 't')",1715
"('cc', 'cct1', 'k', 'kt', 'mk', 't')",1472
"('cc', 'cct1', 'cct2', 'k', 'kt', 'mk', 't')",1472
"('cc', 'cct1', 'cct2', 'ci', 'k', 'kt', 'mk', 't')",222518
"('cc', 'cct1', 'cct2', 'ci', 'k', 'kt', 'mk', 'n', 't')",27
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",17
"('ci', 't')",21334720
"('ci', 'n', 't')",306
"('ci', 'mk', 'n', 't')",5202
"('ci', 'kt', 'mk', 'n', 't')",4913
"('ci', 'k', 'kt', 'mk', 'n', 't')",62
"('chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",46
"('cc', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",17
"('cc', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",17
"('ci', 'n')",486
"('mk', 't')",1970380
"('ci', 'mk', 't')",114182642
"('ci', 'mk')",215765477
"('ci', 'mk', 'n')",10066
"('ci', 'kt', 'n', 't')",47
"('kt', 't')",274015
"('ci', 'kt', 't')",4911717
"('kt', 'mk', 't')",1053171
"('ci', 'kt', 'mk', 't')",84217062
"('ci', 'k', 'mk', 'n', 't')",88
"('ci', 'k', 'mk', 't')",785477
"('ci', 'k', 'mk')",1564305
"('ci', 'k', 'mk', 'n')",112
"('ci', 'k', 'kt', 'mk', 't')",490203
"('chn', 'ci', 'kt', 'mk', 'n', 't')",1537
"('chn', 'ci', 'mk', 'n', 't')",1569
"('chn', 'ci', 'n', 't')",16
"('chn', 'ci', 't')",455
"('chn', 'ci')",556
"('chn', 'ci', 'n')",16
"('chn', 'ci', 'mk', 't')",3444
"('chn', 'ci', 'mk')",3810
"('chn', 'ci', 'mk', 'n')",1569
"('chn', 'ci', 'kt', 'n', 't')",9
"('chn', 'ci', 'kt', 't')",21
"('chn', 'ci', 'kt', 'mk', 't')",2128
"('chn', 'ci', 'k', 'mk', 'n', 't')",51
"('chn', 'ci', 'k', 'mk', 't')",158
"('chn', 'ci', 'k', 'mk')",176
"('chn', 'ci', 'k', 'mk', 'n')",51
"('chn', 'ci', 'k', 'kt', 'mk', 't')",62
"('cc', 'ci', 'k', 'kt', 'mk', 'n', 't')",30
"('cc', 'ci', 'kt', 'mk', 'n', 't')",3725
"('cc', 'ci', 'mk', 'n', 't')",3728
"('cc', 'ci', 'n', 't')",40
"('cc', 'ci', 't')",1702654
"('cc', 't')",38722
"('cc', 'ci')",5212164
"('cc', 'ci', 'n')",109
"('cc', 'ci', 'mk', 't')",56194507
