aliases,cardinality
"('k', 'mk')",41840
"('ci', 'k', 'mk')",1038393
"('ci', 'k', 'mk', 'n')",6642
"('ci', 'k', 'mc', 'mk', 'n')",52306
"('ci', 'cn', 'k', 'mc', 'mk', 'n')",52306
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",52306
"('ci', 't')",36244344
"('ci', 'n', 't')",268710
"('ci', 'mk', 'n', 't')",1553603
"('ci', 'mc', 'mk', 'n', 't')",23379521
"('ci', 'k', 'mc', 'mk', 'n', 't')",52306
"('ci', 'n')",268710
"('mk', 't')",4523930
"('ci', 'mk', 't')",215765477
"('ci', 'mk')",215765477
"('ci', 'mk', 'n')",1553603
"('ci', 'mc', 'n', 't')",602897
"('mc', 't')",2609129
"('ci', 'mc', 't')",80274241
"('ci', 'mc')",80274241
"('ci', 'mc', 'n')",602897
"('mc', 'mk', 't')",34863638
"('ci', 'mc', 'mk', 't')",3101350543
"('mc', 'mk')",34863638
"('ci', 'mc', 'mk')",3101350543
"('ci', 'mc', 'mk', 'n')",23379521
"('ci', 'k', 'mk', 'n', 't')",6642
"('k', 'mk', 't')",41840
"('ci', 'k', 'mk', 't')",1038393
"('k', 'mc', 'mk', 't')",148552
"('ci', 'k', 'mc', 'mk', 't')",7796926
"('k', 'mc', 'mk')",148552
"('ci', 'k', 'mc', 'mk')",7796926
"('ci', 'cn', 'mc', 'mk', 'n', 't')",23379521
"('ci', 'cn', 'mc', 'n', 't')",602897
"('cn', 'mc', 't')",2609129
"('ci', 'cn', 'mc', 't')",80274241
"('cn', 'mc')",2609129
"('ci', 'cn', 'mc')",80274241
"('ci', 'cn', 'mc', 'n')",602897
"('cn', 'mc', 'mk', 't')",34863638
"('ci', 'cn', 'mc', 'mk', 't')",3101350543
"('cn', 'mc', 'mk')",34863638
"('ci', 'cn', 'mc', 'mk')",3101350543
"('ci', 'cn', 'mc', 'mk', 'n')",23379521
"('cn', 'k', 'mc', 'mk', 't')",148552
"('ci', 'cn', 'k', 'mc', 'mk', 't')",7796926
"('cn', 'k', 'mc', 'mk')",148552
"('ci', 'cn', 'k', 'mc', 'mk')",7796926
