aliases,cardinality
"('k', 'mk')",10544
"('k', 'mk', 'ml')",251
"('k', 'lt', 'mk', 'ml')",199
"('k', 'lt', 'mc', 'mk', 'ml')",1021
"('cn', 'k', 'lt', 'mc', 'mk', 'ml')",422
"('cn', 'ct', 'k', 'lt', 'mc', 'mk', 'ml')",402
"('cn', 'ct', 'k', 'lt', 'mc', 'mk', 'ml', 't')",310
"('ml', 't')",13627
"('mk', 'ml', 't')",170868
"('mc', 'mk', 'ml', 't')",437931
"('lt', 'mc', 'mk', 'ml', 't')",40132
"('k', 'lt', 'mc', 'mk', 'ml', 't')",705
"('ct', 'k', 'lt', 'mc', 'mk', 'ml', 't')",664
"('mk', 't')",2011296
"('mk', 'ml')",288192
"('mc', 'ml', 't')",25214
"('mc', 't')",546306
"('mc', 'ml')",43026
"('mc', 'mk', 't')",3185481
"('mc', 'mk')",6719220
"('mc', 'mk', 'ml')",732182
"('lt', 'mk', 'ml', 't')",12059
"('lt', 'ml', 't')",1332
"('lt', 'ml')",2315
"('lt', 'mk', 'ml')",17543
"('lt', 'mc', 'ml', 't')",3313
"('lt', 'mc', 'ml')",5069
"('lt', 'mc', 'mk', 'ml')",54010
"('k', 'mc', 'mk', 'ml', 't')",845
"('k', 'mk', 'ml', 't')",199
"('k', 'mk', 't')",5541
"('k', 'mc', 'mk', 't')",8138
"('k', 'mc', 'mk')",14331
"('k', 'mc', 'mk', 'ml')",1173
"('k', 'lt', 'mk', 'ml', 't')",152
"('ct', 'lt', 'mc', 'mk', 'ml', 't')",32130
"('ct', 'mc', 'mk', 'ml', 't')",330899
"('ct', 'mc', 'ml', 't')",19453
"('ct', 'mc', 't')",500448
"('ct', 'mc')",1193928
"('ct', 'mc', 'ml')",36283
"('ct', 'mc', 'mk', 't')",2693976
"('ct', 'mc', 'mk')",5975292
"('ct', 'mc', 'mk', 'ml')",610301
"('ct', 'lt', 'mc', 'ml', 't')",2794
"('ct', 'lt', 'mc', 'ml')",4393
"('ct', 'lt', 'mc', 'mk', 'ml')",45210
"('ct', 'k', 'mc', 'mk', 'ml', 't')",742
"('ct', 'k', 'mc', 'mk', 't')",6646
"('ct', 'k', 'mc', 'mk')",11915
"('ct', 'k', 'mc', 'mk', 'ml')",1052
"('ct', 'k', 'lt', 'mc', 'mk', 'ml')",962
"('cn', 'k', 'lt', 'mc', 'mk', 'ml', 't')",330
"('cn', 'lt', 'mc', 'mk', 'ml', 't')",7580
"('cn', 'mc', 'mk', 'ml', 't')",29192
"('cn', 'mc', 'ml', 't')",1860
"('cn', 'mc', 't')",95217
"('cn', 'mc')",240875
"('cn', 'mc', 'ml')",3079
"('cn', 'mc', 'mk', 't')",682359
"('cn', 'mc', 'mk')",1483541
"('cn', 'mc', 'mk', 'ml')",49014
"('cn', 'lt', 'mc', 'ml', 't')",746
"('cn', 'lt', 'mc', 'ml')",1200
"('cn', 'lt', 'mc', 'mk', 'ml')",9430
"('cn', 'k', 'mc', 'mk', 'ml', 't')",360
"('cn', 'k', 'mc', 'mk', 't')",1495
"('cn', 'k', 'mc', 'mk')",2802
"('cn', 'k', 'mc', 'mk', 'ml')",452
"('cn', 'ct', 'lt', 'mc', 'mk', 'ml', 't')",6863
"('cn', 'ct', 'mc', 'mk', 'ml', 't')",26096
"('cn', 'ct', 'mc', 'ml', 't')",1659
"('cn', 'ct', 'mc', 't')",86330
"('cn', 'ct', 'mc')",224256
"('cn', 'ct', 'mc', 'ml')",2801
"('cn', 'ct', 'mc', 'mk', 't')",590369
"('cn', 'ct', 'mc', 'mk')",1337515
"('cn', 'ct', 'mc', 'mk', 'ml')",40379
"('cn', 'ct', 'lt', 'mc', 'ml', 't')",698
"('cn', 'ct', 'lt', 'mc', 'ml')",1152
"('cn', 'ct', 'lt', 'mc', 'mk', 'ml')",8713
"('cn', 'ct', 'k', 'mc', 'mk', 'ml', 't')",330
"('cn', 'ct', 'k', 'mc', 'mk', 't')",1292
"('cn', 'ct', 'k', 'mc', 'mk')",2293
"('cn', 'ct', 'k', 'mc', 'mk', 'ml')",422
