aliases,cardinality
"('k', 'mk')",414
"('cc', 'k', 'mk')",90
"('cc', 'cct1', 'k', 'mk')",74
"('cc', 'cct1', 'cct2', 'k', 'mk')",23
"('cc', 'cct1', 'cct2', 'k', 'mk', 't')",18
"('cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",541
"('an', 'cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",995
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",787
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mc', 'mk', 't')",19654
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",4083
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",13252
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",13252
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",3501
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'pi', 'rt', 't')",268249
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 'rt', 't')",67827
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 'rt', 't')",16308
"('k', 'mk', 't')",249
"('k', 'mi', 'mk', 't')",357
"('it', 'k', 'mi', 'mk', 't')",357
"('ci', 'it', 'k', 'mi', 'mk', 't')",7505
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 't')",6420
"('an', 'chn', 'ci', 'it', 'k', 'mi', 'mk', 't')",12573
"('an', 'chn', 'ci', 'it', 'k', 'mi', 'mk', 'pi', 't')",587601
"('an', 'chn', 'ci', 'it', 'it3', 'k', 'mi', 'mk', 'pi', 't')",175383
"('an', 'chn', 'ci', 'it', 'it3', 'k', 'mi', 'mk', 'n', 'pi', 't')",6663
"('an', 'chn', 'ci', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",169268
"('an', 'cc', 'chn', 'ci', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",149974
"('an', 'cc', 'cct1', 'chn', 'ci', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",149974
"('an', 'cc', 'cct1', 'chn', 'ci', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 'rt', 't')",149974
