aliases,cardinality
"('it', 'pi')",84183
"('an', 'it', 'pi')",72979
"('an', 'it', 'n', 'pi')",11390
"('an', 'ci', 'it', 'n', 'pi')",1486556
"('an', 'ci', 'it', 'ml', 'n', 'pi')",120387
"('an', 'ci', 'it', 'lt', 'ml', 'n', 'pi')",104071
"('an', 'ci', 'it', 'lt', 'ml', 'n', 'pi', 't')",63807
"('ci', 't')",23942001
"('ci', 'pi', 't')",2887424
"('ci', 'n', 'pi', 't')",489133
"('ci', 'ml', 'n', 'pi', 't')",42928
"('ci', 'lt', 'ml', 'n', 'pi', 't')",37892
"('ci', 'it', 'lt', 'ml', 'n', 'pi', 't')",37892
"('ci', 'pi')",4800311
"('ci', 'n', 't')",3053663
"('ci', 'n')",4793249
"('n', 'pi')",12032
"('ci', 'n', 'pi')",856008
"('ci', 'ml', 'pi', 't')",233639
"('ml', 't')",19906
"('ci', 'ml', 't')",1324499
"('ci', 'ml')",1845530
"('ci', 'ml', 'pi')",362837
"('ci', 'ml', 'n', 't')",172360
"('ci', 'ml', 'n')",256599
"('ci', 'ml', 'n', 'pi')",69720
"('ci', 'lt', 'ml', 'pi', 't')",204549
"('lt', 'ml', 't')",14194
"('ci', 'lt', 'ml', 't')",1097209
"('lt', 'ml')",21505
"('ci', 'lt', 'ml')",1533243
"('ci', 'lt', 'ml', 'pi')",312847
"('ci', 'lt', 'ml', 'n', 't')",143184
"('ci', 'lt', 'ml', 'n')",213512
"('ci', 'lt', 'ml', 'n', 'pi')",60433
"('ci', 'it', 'ml', 'n', 'pi', 't')",42928
"('ci', 'it', 'n', 'pi', 't')",489133
"('ci', 'it', 'pi', 't')",2887424
"('ci', 'it', 'pi')",4800311
"('it', 'n', 'pi')",12032
"('ci', 'it', 'n', 'pi')",856008
"('ci', 'it', 'ml', 'pi', 't')",233639
"('ci', 'it', 'ml', 'pi')",362837
"('ci', 'it', 'ml', 'n', 'pi')",69720
"('ci', 'it', 'lt', 'ml', 'pi', 't')",204549
"('ci', 'it', 'lt', 'ml', 'pi')",312847
"('ci', 'it', 'lt', 'ml', 'n', 'pi')",60433
"('an', 'ci', 'lt', 'ml', 'n', 'pi', 't')",63807
"('an', 'ci', 'ml', 'n', 'pi', 't')",72651
"('an', 'ci', 'n', 'pi', 't')",836314
"('an', 'ci', 'pi', 't')",4826302
"('an', 'ci', 't')",17889004
"('an', 'ci')",27596163
"('an', 'ci', 'pi')",7905256
"('an', 'pi')",72979
"('an', 'ci', 'n', 't')",2895937
"('an', 'ci', 'n')",4693474
"('an', 'n')",79883
"('an', 'ci', 'n', 'pi')",1486556
"('an', 'n', 'pi')",11390
"('an', 'ci', 'ml', 'pi', 't')",399781
"('an', 'ci', 'ml', 't')",1174354
"('an', 'ci', 'ml')",1668423
"('an', 'ci', 'ml', 'pi')",617814
"('an', 'ci', 'ml', 'n', 't')",211787
"('an', 'ci', 'ml', 'n')",311995
"('an', 'ci', 'ml', 'n', 'pi')",120387
"('an', 'ci', 'lt', 'ml', 'pi', 't')",345472
"('an', 'ci', 'lt', 'ml', 't')",979503
"('an', 'ci', 'lt', 'ml')",1391095
"('an', 'ci', 'lt', 'ml', 'pi')",526923
"('an', 'ci', 'lt', 'ml', 'n', 't')",176370
"('an', 'ci', 'lt', 'ml', 'n')",260590
"('an', 'ci', 'lt', 'ml', 'n', 'pi')",104071
"('an', 'ci', 'it', 'ml', 'n', 'pi', 't')",72651
"('an', 'ci', 'it', 'n', 'pi', 't')",836314
"('an', 'ci', 'it', 'pi', 't')",4826302
"('an', 'ci', 'it', 'pi')",7905256
"('an', 'ci', 'it', 'ml', 'pi', 't')",399781
"('an', 'ci', 'it', 'ml', 'pi')",617814
"('an', 'ci', 'it', 'lt', 'ml', 'pi', 't')",345472
"('an', 'ci', 'it', 'lt', 'ml', 'pi')",526923
