aliases,cardinality
"('k', 'mk')",37091
"('k', 'mk', 't')",9739
"('k', 'kt', 'mk', 't')",8073
"('k', 'kt', 'mi_idx', 'mk', 't')",17891
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",5949
"('it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",25316
"('cn', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",23425
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",23425
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",24612
"('cn', 'ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",21489
"('mk', 't')",1253091
"('mi_idx', 'mk', 't')",2472463
"('mi', 'mi_idx', 'mk', 't')",1908608
"('mc', 'mi', 'mi_idx', 'mk', 't')",10104648
"('kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",9633704
"('k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",79702
"('it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",26448
"('it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",23216
"('ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",23216
"('mi_idx', 't')",417391
"('mi_idx', 'mk')",10130503
"('mi', 'mk', 't')",891611
"('mi', 't')",266130
"('mi', 'mk')",4094443
"('mi', 'mi_idx', 't')",220783
"('mi', 'mi_idx')",760767
"('mi', 'mi_idx', 'mk')",10249732
"('mc', 'mi_idx', 'mk', 't')",9558880
"('mc', 'mk', 't')",3331107
"('mc', 't')",135193
"('mc', 'mk')",9292367
"('mc', 'mi_idx', 't')",245360
"('mc', 'mi_idx')",612312
"('mc', 'mi_idx', 'mk')",26918996
"('mc', 'mi', 'mk', 't')",3482858
"('mc', 'mi', 't')",85367
"('mc', 'mi')",238345
"('mc', 'mi', 'mk')",13317142
"('mc', 'mi', 'mi_idx', 't')",177143
"('mc', 'mi', 'mi_idx')",556662
"('mc', 'mi', 'mi_idx', 'mk')",39211855
"('kt', 'mi', 'mi_idx', 'mk', 't')",1588788
"('kt', 'mi_idx', 'mk', 't')",2062926
"('kt', 'mk', 't')",962609
"('kt', 't')",893209
"('kt', 'mi_idx', 't')",318957
