aliases,cardinality
"('cn', 'mc')",43837
"('at', 'cn', 'mc')",13699
"('at', 'cn', 'mc', 't')",5134
"('at', 'cn', 'mc', 'mi', 't')",57
"('at', 'cn', 'ct', 'mc', 'mi', 't')",57
"('at', 'cn', 'ct', 'it1', 'mc', 'mi', 't')",57
"('at', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",328
"('at', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",328
"('mk', 't')",1970380
"('mi', 'mk', 't')",4309
"('mc', 'mi', 'mk', 't')",1512
"('k', 'mc', 'mi', 'mk', 't')",1512
"('it1', 'k', 'mc', 'mi', 'mk', 't')",1512
"('ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",1512
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",1398
"('mi', 't')",1749
"('mi', 'mk')",4429
"('mc', 'mk', 't')",299667
"('mc', 't')",52276
"('mc', 'mk')",457967
"('mc', 'mi', 't')",688
"('mc', 'mi')",699
"('mc', 'mi', 'mk')",1602
"('k', 'mi', 'mk', 't')",4309
"('k', 'mk', 't')",1970380
"('k', 'mk')",4523930
"('k', 'mi', 'mk')",4429
"('k', 'mc', 'mk', 't')",299667
"('k', 'mc', 'mk')",457967
"('k', 'mc', 'mi', 'mk')",1602
"('it1', 'mc', 'mi', 'mk', 't')",1512
"('it1', 'mi', 'mk', 't')",4309
"('it1', 'mi', 't')",1749
"('it1', 'mi')",1771
"('it1', 'mi', 'mk')",4429
"('it1', 'mc', 'mi', 't')",688
"('it1', 'mc', 'mi')",699
"('it1', 'mc', 'mi', 'mk')",1602
"('it1', 'k', 'mi', 'mk', 't')",4309
"('it1', 'k', 'mi', 'mk')",4429
"('it1', 'k', 'mc', 'mi', 'mk')",1602
"('ct', 'k', 'mc', 'mi', 'mk', 't')",1512
"('ct', 'mc', 'mi', 'mk', 't')",1512
"('ct', 'mc', 'mk', 't')",299667
"('ct', 'mc', 't')",52276
"('ct', 'mc')",61664
"('ct', 'mc', 'mk')",457967
"('ct', 'mc', 'mi', 't')",688
"('ct', 'mc', 'mi')",699
"('ct', 'mc', 'mi', 'mk')",1602
"('ct', 'k', 'mc', 'mk', 't')",299667
"('ct', 'k', 'mc', 'mk')",457967
"('ct', 'k', 'mc', 'mi', 'mk')",1602
"('ct', 'it1', 'mc', 'mi', 'mk', 't')",1512
