aliases,cardinality
"('k', 'mk')",37091
"('k', 'mk', 't')",5606
"('k', 'kt', 'mk', 't')",4832
"('k', 'kt', 'mi_idx', 'mk', 't')",8699
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",2378
"('it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",3374
"('cn', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",2958
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",2958
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",3042
"('cn', 'ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",2851
"('mk', 't')",684042
"('mi_idx', 'mk', 't')",1105436
"('mi', 'mi_idx', 'mk', 't')",772655
"('mc', 'mi', 'mi_idx', 'mk', 't')",1515073
"('kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1461224
"('k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",12794
"('it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",3424
"('it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",3223
"('ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",3223
"('mi_idx', 't')",209698
"('mi_idx', 'mk')",8823239
"('mi', 'mk', 't')",442187
"('mi', 't')",167540
"('mi', 'mk')",3898410
"('mi', 'mi_idx', 't')",99794
"('mi', 'mi_idx')",620108
"('mi', 'mi_idx', 'mk')",8403703
"('mc', 'mi_idx', 'mk', 't')",1562704
"('mc', 'mk', 't')",631838
"('mc', 't')",29178
"('mc', 'mk')",9292367
"('mc', 'mi_idx', 't')",40101
"('mc', 'mi_idx')",525073
"('mc', 'mi_idx', 'mk')",22532569
"('mc', 'mi', 'mk', 't')",601262
"('mc', 'mi', 't')",15648
"('mc', 'mi')",220217
"('mc', 'mi', 'mk')",12779528
"('mc', 'mi', 'mi_idx', 't')",25611
"('mc', 'mi', 'mi_idx')",438229
"('mc', 'mi', 'mi_idx', 'mk')",30872561
"('kt', 'mi', 'mi_idx', 'mk', 't')",656428
"('kt', 'mi_idx', 'mk', 't')",951997
"('kt', 'mk', 't')",556508
"('kt', 't')",594504
"('kt', 'mi_idx', 't')",164502
"('kt', 'mi', 'mk', 't')",345817
"('kt', 'mi', 't')",122395
"('kt', 'mi', 'mi_idx', 't')",70129
"('kt', 'mc', 'mi_idx', 'mk', 't')",1486635
"('kt', 'mc', 'mk', 't')",588695
"('kt', 'mc', 't')",19509
"('kt', 'mc', 'mi_idx', 't')",30220
"('kt', 'mc', 'mi', 'mk', 't')",570769
"('kt', 'mc', 'mi', 't')",9739
"('kt', 'mc', 'mi', 'mi_idx', 't')",20357
"('k', 'mc', 'mi', 'mi_idx', 'mk', 't')",13551
"('k', 'mi', 'mi_idx', 'mk', 't')",7354
"('k', 'mi_idx', 'mk', 't')",10174
"('k', 'mi_idx', 'mk')",85012
"('k', 'mi', 'mk', 't')",3787
"('k', 'mi', 'mk')",32952
"('k', 'mi', 'mi_idx', 'mk')",78865
"('k', 'mc', 'mi_idx', 'mk', 't')",13397
"('k', 'mc', 'mk', 't')",5186
"('k', 'mc', 'mk')",86022
"('k', 'mc', 'mi_idx', 'mk')",215078
"('k', 'mc', 'mi', 'mk', 't')",5117
