aliases,cardinality
"('it2', 'mi_idx')",121572
"('it2', 'mi_idx', 't')",52304
"('it2', 'mc', 'mi_idx', 't')",169157
"('ct', 'it2', 'mc', 'mi_idx', 't')",68466
"('cn', 'ct', 'it2', 'mc', 'mi_idx', 't')",42332
"('cn', 'ct', 'it2', 'mc', 'mi', 'mi_idx', 't')",4711
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",4711
"('mi_idx', 't')",82734
"('mi', 'mi_idx', 't')",16033
"('mc', 'mi', 'mi_idx', 't')",80171
"('it2', 'mc', 'mi', 'mi_idx', 't')",45006
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",45006
"('ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",15537
"('mi', 't')",108173
"('mi', 'mi_idx')",45031
"('mc', 'mi_idx', 't')",254121
"('mc', 't')",922445
"('mc', 'mi_idx')",587717
"('mc', 'mi', 't')",290219
"('mc', 'mi')",883000
"('mc', 'mi', 'mi_idx')",250203
"('it2', 'mi', 'mi_idx', 't')",7964
"('it2', 'mi', 'mi_idx')",23157
"('it2', 'mc', 'mi_idx')",383016
"('it2', 'mc', 'mi', 'mi_idx')",149609
"('it1', 'mc', 'mi', 'mi_idx', 't')",80171
"('it1', 'mi', 'mi_idx', 't')",16033
"('it1', 'mi', 't')",108173
"('it1', 'mi')",325255
"('it1', 'mi', 'mi_idx')",43702
"('it1', 'mc', 'mi', 't')",290219
"('it1', 'mc', 'mi')",843518
"('it1', 'mc', 'mi', 'mi_idx')",219144
"('it1', 'it2', 'mi', 'mi_idx', 't')",7964
"('it1', 'it2', 'mi', 'mi_idx')",22187
"('it1', 'it2', 'mc', 'mi', 'mi_idx')",126112
"('ct', 'it2', 'mc', 'mi', 'mi_idx', 't')",15537
"('ct', 'mc', 'mi', 'mi_idx', 't')",30183
"('ct', 'mc', 'mi_idx', 't')",106866
"('ct', 'mc', 't')",467991
"('ct', 'mc')",1334883
"('ct', 'mc', 'mi_idx')",242919
"('ct', 'mc', 'mi', 't')",134504
"('ct', 'mc', 'mi')",375865
"('ct', 'mc', 'mi', 'mi_idx')",76142
"('ct', 'it2', 'mc', 'mi_idx')",154495
"('ct', 'it2', 'mc', 'mi', 'mi_idx')",40392
"('ct', 'it1', 'mc', 'mi', 'mi_idx', 't')",30183
"('ct', 'it1', 'mc', 'mi', 't')",134504
"('ct', 'it1', 'mc', 'mi')",371363
"('ct', 'it1', 'mc', 'mi', 'mi_idx')",73175
"('ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx')",38219
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",10112
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 't')",10112
"('cn', 'mc', 'mi', 'mi_idx', 't')",19909
"('cn', 'mc', 'mi_idx', 't')",105237
"('cn', 'mc', 't')",358269
"('cn', 'mc')",1153798
"('cn', 'mc', 'mi_idx')",275750
"('cn', 'mc', 'mi', 't')",84328
"('cn', 'mc', 'mi')",338129
"('cn', 'mc', 'mi', 'mi_idx')",86501
"('cn', 'it2', 'mc', 'mi_idx', 't')",73295
"('cn', 'it2', 'mc', 'mi_idx')",188040
"('cn', 'it2', 'mc', 'mi', 'mi_idx')",50200
"('cn', 'it1', 'mc', 'mi', 'mi_idx', 't')",19909
"('cn', 'it1', 'mc', 'mi', 't')",84328
"('cn', 'it1', 'mc', 'mi')",323086
"('cn', 'it1', 'mc', 'mi', 'mi_idx')",75599
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx')",41943
"('cn', 'ct', 'mc', 'mi', 'mi_idx', 't')",9304
"('cn', 'ct', 'mc', 'mi_idx', 't')",59464
"('cn', 'ct', 'mc', 't')",191417
"('cn', 'ct', 'mc')",552328
"('cn', 'ct', 'mc', 'mi_idx')",129569
"('cn', 'ct', 'mc', 'mi', 't')",43557
"('cn', 'ct', 'mc', 'mi')",133995
"('cn', 'ct', 'mc', 'mi', 'mi_idx')",25925
"('cn', 'ct', 'it2', 'mc', 'mi_idx')",91314
"('cn', 'ct', 'it2', 'mc', 'mi', 'mi_idx')",13996
"('cn', 'ct', 'it1', 'mc', 'mi', 'mi_idx', 't')",9304
"('cn', 'ct', 'it1', 'mc', 'mi', 't')",43557
"('cn', 'ct', 'it1', 'mc', 'mi')",131396
"('cn', 'ct', 'it1', 'mc', 'mi', 'mi_idx')",24181
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx')",12752
