aliases,cardinality
"('it1', 'mi')",1783
"('it1', 'mi', 't')",1782
"('it1', 'mc', 'mi', 't')",2884
"('cn', 'it1', 'mc', 'mi', 't')",2647
"('cn', 'ct', 'it1', 'mc', 'mi', 't')",2647
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",7964
"('at', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",2271
"('mk', 't')",2742670
"('mi', 'mk', 't')",4453
"('mc', 'mi', 'mk', 't')",9187
"('k', 'mc', 'mi', 'mk', 't')",9187
"('it1', 'k', 'mc', 'mi', 'mk', 't')",9187
"('ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",9187
"('mi', 't')",1782
"('mi', 'mk')",4463
"('mc', 'mk', 't')",22579666
"('mc', 't')",1508127
"('mc', 'mk')",34863638
"('mc', 'mi', 't')",2884
"('mc', 'mi')",2884
"('mc', 'mi', 'mk')",9187
"('k', 'mi', 'mk', 't')",4453
"('k', 'mk', 't')",2742670
"('k', 'mk')",4523930
"('k', 'mi', 'mk')",4463
"('k', 'mc', 'mk', 't')",22579666
"('k', 'mc', 'mk')",34863638
"('k', 'mc', 'mi', 'mk')",9187
"('it1', 'mc', 'mi', 'mk', 't')",9187
"('it1', 'mi', 'mk', 't')",4453
"('it1', 'mi', 'mk')",4463
"('it1', 'mc', 'mi')",2884
"('it1', 'mc', 'mi', 'mk')",9187
"('it1', 'k', 'mi', 'mk', 't')",4453
"('it1', 'k', 'mi', 'mk')",4463
"('it1', 'k', 'mc', 'mi', 'mk')",9187
"('ct', 'k', 'mc', 'mi', 'mk', 't')",9187
"('ct', 'mc', 'mi', 'mk', 't')",9187
"('ct', 'mc', 'mk', 't')",22579666
"('ct', 'mc', 't')",1508127
"('ct', 'mc')",2609129
"('ct', 'mc', 'mk')",34863638
"('ct', 'mc', 'mi', 't')",2884
"('ct', 'mc', 'mi')",2884
"('ct', 'mc', 'mi', 'mk')",9187
"('ct', 'k', 'mc', 'mk', 't')",22579666
"('ct', 'k', 'mc', 'mk')",34863638
"('ct', 'k', 'mc', 'mi', 'mk')",9187
"('ct', 'it1', 'mc', 'mi', 'mk', 't')",9187
"('ct', 'it1', 'mc', 'mi', 't')",2884
"('ct', 'it1', 'mc', 'mi')",2884
"('ct', 'it1', 'mc', 'mi', 'mk')",9187
"('ct', 'it1', 'k', 'mc', 'mi', 'mk')",9187
"('cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'k', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'mc', 'mk', 't')",6329892
"('cn', 'mc', 't')",596250
"('cn', 'mc')",1153798
"('cn', 'mc', 'mk')",12177631
"('cn', 'mc', 'mi', 't')",2647
"('cn', 'mc', 'mi')",2647
"('cn', 'mc', 'mi', 'mk')",7964
"('cn', 'k', 'mc', 'mk', 't')",6329892
"('cn', 'k', 'mc', 'mk')",12177631
"('cn', 'k', 'mc', 'mi', 'mk')",7964
"('cn', 'it1', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'it1', 'mc', 'mi')",2647
"('cn', 'it1', 'mc', 'mi', 'mk')",7964
"('cn', 'it1', 'k', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'mc', 'mk', 't')",6329892
"('cn', 'ct', 'mc', 't')",596250
"('cn', 'ct', 'mc')",1153798
"('cn', 'ct', 'mc', 'mk')",12177631
"('cn', 'ct', 'mc', 'mi', 't')",2647
"('cn', 'ct', 'mc', 'mi')",2647
"('cn', 'ct', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'k', 'mc', 'mk', 't')",6329892
"('cn', 'ct', 'k', 'mc', 'mk')",12177631
"('cn', 'ct', 'k', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'it1', 'mc', 'mi')",2647
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",7964
"('at', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",3123
"('at', 'it1', 'k', 'mc', 'mi', 'mk', 't')",3123
"('at', 'k', 'mc', 'mi', 'mk', 't')",3123
"('at', 'mc', 'mi', 'mk', 't')",3123
"('at', 'mi', 'mk', 't')",1150
"('at', 'mk', 't')",2998626
"('at', 't')",140974
"('at', 'mk')",6547234
"('at', 'mi', 't')",120
"('at', 'mi')",120
"('at', 'mi', 'mk')",1150
"('at', 'mc', 'mk', 't')",52594683
"('at', 'mc', 't')",925520
"('at', 'mc')",1946320
"('at', 'mc', 'mk')",93412178
"('at', 'mc', 'mi', 't')",400
"('at', 'mc', 'mi')",400
"('at', 'mc', 'mi', 'mk')",3123
"('at', 'k', 'mi', 'mk', 't')",1150
