aliases,cardinality
"('k', 'mk')",35548
"('cc', 'k', 'mk')",12810
"('cc', 'cct1', 'k', 'mk')",8765
"('cc', 'cct1', 'cct2', 'k', 'mk')",8765
"('cc', 'cct1', 'cct2', 'k', 'mk', 't')",7363
"('cc', 'cct1', 'cct2', 'k', 'kt', 'mk', 't')",6016
"('cc', 'cct1', 'cct2', 'ci', 'k', 'kt', 'mk', 't')",532809
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 't')",33
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",33
"('ci', 't')",34299027
"('ci', 'n', 't')",34299027
"('ci', 'mk', 'n', 't')",197873271
"('ci', 'kt', 'mk', 'n', 't')",151179813
"('ci', 'k', 'kt', 'mk', 'n', 't')",985102
"('chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",63
"('cc', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",33
"('cc', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",33
"('ci', 'n')",36244344
"('mk', 't')",3961736
"('ci', 'mk', 't')",197873271
"('ci', 'mk')",215765477
"('ci', 'mk', 'n')",215765477
"('ci', 'kt', 'n', 't')",8852321
"('kt', 't')",492483
"('ci', 'kt', 't')",8852321
"('kt', 'mk', 't')",2343162
"('ci', 'kt', 'mk', 't')",151179813
"('ci', 'k', 'mk', 'n', 't')",1475526
"('k', 'mk', 't')",31607
"('ci', 'k', 'mk', 't')",1475526
"('ci', 'k', 'mk')",1564305
"('ci', 'k', 'mk', 'n')",1564305
"('k', 'kt', 'mk', 't')",15994
"('ci', 'k', 'kt', 'mk', 't')",985102
"('chn', 'ci', 'kt', 'mk', 'n', 't')",2312
"('chn', 'ci', 'mk', 'n', 't')",3795
"('chn', 'ci', 'n', 't')",541
"('chn', 'ci', 't')",541
"('chn', 'ci')",556
"('chn', 'ci', 'n')",556
"('chn', 'ci', 'mk', 't')",3795
"('chn', 'ci', 'mk')",3810
"('chn', 'ci', 'mk', 'n')",3810
"('chn', 'ci', 'kt', 'n', 't')",24
"('chn', 'ci', 'kt', 't')",24
"('chn', 'ci', 'kt', 'mk', 't')",2312
"('chn', 'ci', 'k', 'mk', 'n', 't')",176
"('chn', 'ci', 'k', 'mk', 't')",176
"('chn', 'ci', 'k', 'mk')",176
"('chn', 'ci', 'k', 'mk', 'n')",176
"('chn', 'ci', 'k', 'kt', 'mk', 't')",63
"('cc', 'ci', 'k', 'kt', 'mk', 'n', 't')",717260
"('cc', 'ci', 'kt', 'mk', 'n', 't')",121878634
"('cc', 'ci', 'mk', 'n', 't')",134532994
"('cc', 'ci', 'n', 't')",4528903
"('cc', 'ci', 't')",4528903
"('cc', 't')",114624
"('cc', 'ci')",5212164
"('cc', 'ci', 'n')",5212164
"('cc', 'ci', 'mk', 't')",134532994
"('cc', 'mk', 't')",1686708
"('cc', 'mk')",2171367
"('cc', 'ci', 'mk')",157283028
"('cc', 'ci', 'mk', 'n')",157283028
"('cc', 'ci', 'kt', 'n', 't')",2150293
"('cc', 'ci', 'kt', 't')",2150293
"('cc', 'kt', 't')",41167
"('cc', 'ci', 'kt', 'mk', 't')",121878634
"('cc', 'kt', 'mk', 't')",1397045
"('cc', 'ci', 'k', 'mk', 'n', 't')",803419
"('cc', 'ci', 'k', 'mk', 't')",803419
"('cc', 'k', 'mk', 't')",10330
"('cc', 'ci', 'k', 'mk')",913582
"('cc', 'ci', 'k', 'mk', 'n')",913582
"('cc', 'ci', 'k', 'kt', 'mk', 't')",717260
"('cc', 'k', 'kt', 'mk', 't')",8371
"('cc', 'chn', 'ci', 'kt', 'mk', 'n', 't')",1348
"('cc', 'chn', 'ci', 'mk', 'n', 't')",1354
"('cc', 'chn', 'ci', 'n', 't')",19
"('cc', 'chn', 'ci', 't')",19
"('cc', 'chn', 'ci')",28
"('cc', 'chn', 'ci', 'n')",28
"('cc', 'chn', 'ci', 'mk', 't')",1354
"('cc', 'chn', 'ci', 'mk')",1366
"('cc', 'chn', 'ci', 'mk', 'n')",1366
"('cc', 'chn', 'ci', 'kt', 'n', 't')",10
"('cc', 'chn', 'ci', 'kt', 't')",10
"('cc', 'chn', 'ci', 'kt', 'mk', 't')",1348
"('cc', 'chn', 'ci', 'k', 'mk', 'n', 't')",33
"('cc', 'chn', 'ci', 'k', 'mk', 't')",33
"('cc', 'chn', 'ci', 'k', 'mk')",33
"('cc', 'chn', 'ci', 'k', 'mk', 'n')",33
"('cc', 'chn', 'ci', 'k', 'kt', 'mk', 't')",33
"('cc', 'cct2', 'ci', 'k', 'kt', 'mk', 'n', 't')",717260
"('cc', 'cct2', 'ci', 'kt', 'mk', 'n', 't')",121878634
"('cc', 'cct2', 'ci', 'mk', 'n', 't')",134532994
"('cc', 'cct2', 'ci', 'n', 't')",4528903
"('cc', 'cct2', 'ci', 't')",4528903
"('cc', 'cct2', 't')",114624
"('cc', 'cct2')",135086
"('cc', 'cct2', 'ci')",5212164
"('cc', 'cct2', 'ci', 'n')",5212164
"('cc', 'cct2', 'ci', 'mk', 't')",134532994
"('cc', 'cct2', 'mk', 't')",1686708
"('cc', 'cct2', 'mk')",2171367
"('cc', 'cct2', 'ci', 'mk')",157283028
"('cc', 'cct2', 'ci', 'mk', 'n')",157283028
"('cc', 'cct2', 'ci', 'kt', 'n', 't')",2150293
"('cc', 'cct2', 'ci', 'kt', 't')",2150293
"('cc', 'cct2', 'kt', 't')",41167
"('cc', 'cct2', 'ci', 'kt', 'mk', 't')",121878634
"('cc', 'cct2', 'kt', 'mk', 't')",1397045
"('cc', 'cct2', 'ci', 'k', 'mk', 'n', 't')",803419
"('cc', 'cct2', 'ci', 'k', 'mk', 't')",803419
"('cc', 'cct2', 'k', 'mk', 't')",10330
"('cc', 'cct2', 'k', 'mk')",12810
"('cc', 'cct2', 'ci', 'k', 'mk')",913582
"('cc', 'cct2', 'ci', 'k', 'mk', 'n')",913582
"('cc', 'cct2', 'ci', 'k', 'kt', 'mk', 't')",717260
"('cc', 'cct2', 'k', 'kt', 'mk', 't')",8371
"('cc', 'cct2', 'chn', 'ci', 'kt', 'mk', 'n', 't')",1348
"('cc', 'cct2', 'chn', 'ci', 'mk', 'n', 't')",1354
"('cc', 'cct2', 'chn', 'ci', 'n', 't')",19
"('cc', 'cct2', 'chn', 'ci', 't')",19
"('cc', 'cct2', 'chn', 'ci')",28
"('cc', 'cct2', 'chn', 'ci', 'n')",28
"('cc', 'cct2', 'chn', 'ci', 'mk', 't')",1354
"('cc', 'cct2', 'chn', 'ci', 'mk')",1366
"('cc', 'cct2', 'chn', 'ci', 'mk', 'n')",1366
"('cc', 'cct2', 'chn', 'ci', 'kt', 'n', 't')",10
"('cc', 'cct2', 'chn', 'ci', 'kt', 't')",10
"('cc', 'cct2', 'chn', 'ci', 'kt', 'mk', 't')",1348
"('cc', 'cct2', 'chn', 'ci', 'k', 'mk', 'n', 't')",33
"('cc', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",33
"('cc', 'cct2', 'chn', 'ci', 'k', 'mk')",33
"('cc', 'cct2', 'chn', 'ci', 'k', 'mk', 'n')",33
"('cc', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 't')",33
"('cc', 'cct1', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",33
"('cc', 'cct1', 'ci', 'k', 'kt', 'mk', 'n', 't')",532809
"('cc', 'cct1', 'ci', 'kt', 'mk', 'n', 't')",87986607
"('cc', 'cct1', 'ci', 'mk', 'n', 't')",96454034
"('cc', 'cct1', 'ci', 'n', 't')",2995737
"('cc', 'cct1', 'ci', 't')",2995737
"('cc', 'cct1', 't')",73560
"('cc', 'cct1')",85941
"('cc', 'cct1', 'ci')",3409569
"('cc', 'cct1', 'ci', 'n')",3409569
"('cc', 'cct1', 'ci', 'mk', 't')",96454034
"('cc', 'cct1', 'mk', 't')",1168462
"('cc', 'cct1', 'mk')",1436647
"('cc', 'cct1', 'ci', 'mk')",109052152
"('cc', 'cct1', 'ci', 'mk', 'n')",109052152
"('cc', 'cct1', 'ci', 'kt', 'n', 't')",1535822
"('cc', 'cct1', 'ci', 'kt', 't')",1535822
"('cc', 'cct1', 'kt', 't')",28583
"('cc', 'cct1', 'ci', 'kt', 'mk', 't')",87986607
"('cc', 'cct1', 'kt', 'mk', 't')",978322
"('cc', 'cct1', 'ci', 'k', 'mk', 'n', 't')",593938
"('cc', 'cct1', 'ci', 'k', 'mk', 't')",593938
"('cc', 'cct1', 'k', 'mk', 't')",7363
"('cc', 'cct1', 'ci', 'k', 'mk')",655591
"('cc', 'cct1', 'ci', 'k', 'mk', 'n')",655591
"('cc', 'cct1', 'ci', 'k', 'kt', 'mk', 't')",532809
"('cc', 'cct1', 'k', 'kt', 'mk', 't')",6016
"('cc', 'cct1', 'chn', 'ci', 'kt', 'mk', 'n', 't')",1314
"('cc', 'cct1', 'chn', 'ci', 'mk', 'n', 't')",1318
"('cc', 'cct1', 'chn', 'ci', 'n', 't')",15
"('cc', 'cct1', 'chn', 'ci', 't')",15
"('cc', 'cct1', 'chn', 'ci')",24
"('cc', 'cct1', 'chn', 'ci', 'n')",24
"('cc', 'cct1', 'chn', 'ci', 'mk', 't')",1318
"('cc', 'cct1', 'chn', 'ci', 'mk')",1330
"('cc', 'cct1', 'chn', 'ci', 'mk', 'n')",1330
"('cc', 'cct1', 'chn', 'ci', 'kt', 'n', 't')",9
"('cc', 'cct1', 'chn', 'ci', 'kt', 't')",9
"('cc', 'cct1', 'chn', 'ci', 'kt', 'mk', 't')",1314
"('cc', 'cct1', 'chn', 'ci', 'k', 'mk', 'n', 't')",33
"('cc', 'cct1', 'chn', 'ci', 'k', 'mk', 't')",33
"('cc', 'cct1', 'chn', 'ci', 'k', 'mk')",33
"('cc', 'cct1', 'chn', 'ci', 'k', 'mk', 'n')",33
"('cc', 'cct1', 'chn', 'ci', 'k', 'kt', 'mk', 't')",33
"('cc', 'cct1', 'cct2', 'ci', 'k', 'kt', 'mk', 'n', 't')",532809
"('cc', 'cct1', 'cct2', 'ci', 'kt', 'mk', 'n', 't')",87986607
"('cc', 'cct1', 'cct2', 'ci', 'mk', 'n', 't')",96454034
"('cc', 'cct1', 'cct2', 'ci', 'n', 't')",2995737
"('cc', 'cct1', 'cct2', 'ci', 't')",2995737
"('cc', 'cct1', 'cct2', 't')",73560
"('cc', 'cct1', 'cct2')",85941
"('cc', 'cct1', 'cct2', 'ci')",3409569
"('cc', 'cct1', 'cct2', 'ci', 'n')",3409569
"('cc', 'cct1', 'cct2', 'ci', 'mk', 't')",96454034
"('cc', 'cct1', 'cct2', 'mk', 't')",1168462
"('cc', 'cct1', 'cct2', 'mk')",1436647
"('cc', 'cct1', 'cct2', 'ci', 'mk')",109052152
"('cc', 'cct1', 'cct2', 'ci', 'mk', 'n')",109052152
"('cc', 'cct1', 'cct2', 'ci', 'kt', 'n', 't')",1535822
"('cc', 'cct1', 'cct2', 'ci', 'kt', 't')",1535822
"('cc', 'cct1', 'cct2', 'kt', 't')",28583
"('cc', 'cct1', 'cct2', 'ci', 'kt', 'mk', 't')",87986607
"('cc', 'cct1', 'cct2', 'kt', 'mk', 't')",978322
"('cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 'n', 't')",593938
"('cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",593938
"('cc', 'cct1', 'cct2', 'ci', 'k', 'mk')",655591
"('cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 'n')",655591
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'kt', 'mk', 'n', 't')",1314
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'mk', 'n', 't')",1318
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'n', 't')",15
"('cc', 'cct1', 'cct2', 'chn', 'ci', 't')",15
"('cc', 'cct1', 'cct2', 'chn', 'ci')",24
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'n')",24
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'mk', 't')",1318
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'mk')",1330
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'mk', 'n')",1330
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'kt', 'n', 't')",9
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'kt', 't')",9
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'kt', 'mk', 't')",1314
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 'n', 't')",33
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",33
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk')",33
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 'n')",33
