aliases,cardinality
"('k', 'mk')",37091
"('k', 'mk', 't')",2582
"('k', 'kt', 'mk', 't')",1966
"('k', 'kt', 'mi_idx', 'mk', 't')",3403
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1147
"('it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",878
"('it1', 'it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",761
"('mk', 't')",299534
"('mi_idx', 'mk', 't')",519388
"('mi', 'mi_idx', 'mk', 't')",369597
"('kt', 'mi', 'mi_idx', 'mk', 't')",261381
"('k', 'kt', 'mi', 'mi_idx', 'mk', 't')",2620
"('mi_idx', 't')",127199
"('mi_idx', 'mk')",10130503
"('mi', 'mk', 't')",199113
"('mi', 't')",99589
"('mi', 'mk')",4060930
"('mi', 'mi_idx', 't')",59833
"('mi', 'mi_idx')",751498
"('mi', 'mi_idx', 'mk')",10189235
"('kt', 'mi_idx', 'mk', 't')",325087
"('kt', 'mk', 't')",164339
"('kt', 't')",98992
"('kt', 'mi_idx', 't')",51071
"('kt', 'mi', 'mk', 't')",128014
"('kt', 'mi', 't')",60163
"('kt', 'mi', 'mi_idx', 't')",29868
"('k', 'mi', 'mi_idx', 'mk', 't')",3429
"('k', 'mi_idx', 'mk', 't')",4554
"('k', 'mi_idx', 'mk')",94604
"('k', 'mi', 'mk', 't')",1802
"('k', 'mi', 'mk')",34372
"('k', 'mi', 'mi_idx', 'mk')",93054
"('k', 'kt', 'mi', 'mk', 't')",1445
"('it2', 'kt', 'mi', 'mi_idx', 'mk', 't')",87997
"('it2', 'mi', 'mi_idx', 'mk', 't')",122068
"('it2', 'mi_idx', 'mk', 't')",171521
"('it2', 'mi_idx', 't')",42711
"('it2', 'mi_idx')",454230
"('it2', 'mi_idx', 'mk')",3403472
"('it2', 'mi', 'mi_idx', 't')",20004
"('it2', 'mi', 'mi_idx')",253194
"('it2', 'mi', 'mi_idx', 'mk')",3351293
"('it2', 'kt', 'mi_idx', 'mk', 't')",109948
"('it2', 'kt', 'mi_idx', 't')",17272
"('it2', 'kt', 'mi', 'mi_idx', 't')",10078
"('it2', 'k', 'mi', 'mi_idx', 'mk', 't')",1124
"('it2', 'k', 'mi_idx', 'mk', 't')",1488
"('it2', 'k', 'mi_idx', 'mk')",31800
"('it2', 'k', 'mi', 'mi_idx', 'mk')",30642
"('it1', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",2262
"('it1', 'kt', 'mi', 'mi_idx', 'mk', 't')",224711
"('it1', 'mi', 'mi_idx', 'mk', 't')",326286
"('it1', 'mi', 'mk', 't')",175423
"('it1', 'mi', 't')",90826
"('it1', 'mi')",614251
"('it1', 'mi', 'mk')",2892323
"('it1', 'mi', 'mi_idx', 't')",52511
"('it1', 'mi', 'mi_idx')",632417
"('it1', 'mi', 'mi_idx', 'mk')",6867550
"('it1', 'kt', 'mi', 'mk', 't')",111264
"('it1', 'kt', 'mi', 't')",55882
"('it1', 'kt', 'mi', 'mi_idx', 't')",25943
"('it1', 'k', 'mi', 'mi_idx', 'mk', 't')",3005
"('it1', 'k', 'mi', 'mk', 't')",1614
"('it1', 'k', 'mi', 'mk')",23916
"('it1', 'k', 'mi', 'mi_idx', 'mk')",62495
"('it1', 'k', 'kt', 'mi', 'mk', 't')",1281
"('it1', 'it2', 'kt', 'mi', 'mi_idx', 'mk', 't')",75669
"('it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",107531
"('it1', 'it2', 'mi', 'mi_idx', 't')",17514
"('it1', 'it2', 'mi', 'mi_idx')",213239
"('it1', 'it2', 'mi', 'mi_idx', 'mk')",2302523
"('it1', 'it2', 'kt', 'mi', 'mi_idx', 't')",8746
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",985
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",20967
