aliases,cardinality
"('an', 'n')",1558
"('an', 'ci', 'n')",425
"('an', 'ci', 'n', 'rt')",425
"('an', 'chn', 'ci', 'n', 'rt')",387
"('an', 'chn', 'ci', 'n', 'rt', 't')",102
"('an', 'chn', 'ci', 'mc', 'n', 'rt', 't')",79
"('an', 'chn', 'ci', 'cn', 'mc', 'n', 'rt', 't')",77
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",184
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",184
"('ci', 't')",220003
"('ci', 'rt', 't')",79362
"('ci', 'n', 'rt', 't')",133
"('ci', 'mi', 'n', 'rt', 't')",119
"('ci', 'mc', 'mi', 'n', 'rt', 't')",190
"('ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",190
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",170
"('chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",162
"('ci', 'rt')",276166
"('ci', 'n', 't')",133
"('ci', 'n')",728
"('ci', 'n', 'rt')",727
"('ci', 'mi', 'rt', 't')",82720
"('mi', 't')",298264
"('ci', 'mi', 't')",224743
"('ci', 'mi')",409523
"('ci', 'mi', 'rt')",147137
"('ci', 'mi', 'n', 't')",119
"('ci', 'mi', 'n')",220
"('ci', 'mi', 'n', 'rt')",220
"('ci', 'mc', 'n', 'rt', 't')",80
"('ci', 'mc', 'rt', 't')",19905
"('mc', 't')",100350
"('ci', 'mc', 't')",67431
"('ci', 'mc')",311161
"('ci', 'mc', 'rt')",86056
"('ci', 'mc', 'n', 't')",80
"('ci', 'mc', 'n')",355
"('ci', 'mc', 'n', 'rt')",351
"('ci', 'mc', 'mi', 'rt', 't')",42723
"('mc', 'mi', 't')",124234
"('ci', 'mc', 'mi', 't')",138095
"('mc', 'mi')",201039
"('ci', 'mc', 'mi')",238294
"('ci', 'mc', 'mi', 'rt')",72696
"('ci', 'mc', 'mi', 'n', 't')",190
"('ci', 'mc', 'mi', 'n')",293
"('ci', 'mc', 'mi', 'n', 'rt')",293
"('ci', 'it', 'mi', 'n', 'rt', 't')",119
"('ci', 'it', 'mi', 'rt', 't')",82720
"('it', 'mi', 't')",298255
"('ci', 'it', 'mi', 't')",224743
"('it', 'mi')",451039
"('ci', 'it', 'mi')",409517
"('ci', 'it', 'mi', 'rt')",147136
"('ci', 'it', 'mi', 'n', 't')",119
"('ci', 'it', 'mi', 'n')",220
"('ci', 'it', 'mi', 'n', 'rt')",220
"('ci', 'it', 'mc', 'mi', 'rt', 't')",42723
"('it', 'mc', 'mi', 't')",124224
"('ci', 'it', 'mc', 'mi', 't')",138095
"('it', 'mc', 'mi')",200967
"('ci', 'it', 'mc', 'mi')",238292
"('ci', 'it', 'mc', 'mi', 'rt')",72696
"('ci', 'it', 'mc', 'mi', 'n', 't')",190
"('ci', 'it', 'mc', 'mi', 'n')",293
"('ci', 'it', 'mc', 'mi', 'n', 'rt')",293
"('ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",170
"('ci', 'cn', 'mc', 'n', 'rt', 't')",73
"('ci', 'cn', 'mc', 'rt', 't')",18371
"('cn', 'mc', 't')",86979
"('ci', 'cn', 'mc', 't')",61997
"('cn', 'mc')",542096
"('ci', 'cn', 'mc')",289200
"('ci', 'cn', 'mc', 'rt')",79662
"('ci', 'cn', 'mc', 'n', 't')",73
"('ci', 'cn', 'mc', 'n')",333
"('ci', 'cn', 'mc', 'n', 'rt')",329
"('ci', 'cn', 'mc', 'mi', 'rt', 't')",40272
"('cn', 'mc', 'mi', 't')",116287
"('ci', 'cn', 'mc', 'mi', 't')",130077
"('cn', 'mc', 'mi')",188366
"('ci', 'cn', 'mc', 'mi')",223821
"('ci', 'cn', 'mc', 'mi', 'rt')",68166
"('ci', 'cn', 'mc', 'mi', 'n', 't')",170
"('ci', 'cn', 'mc', 'mi', 'n')",268
"('ci', 'cn', 'mc', 'mi', 'n', 'rt')",268
"('ci', 'cn', 'it', 'mc', 'mi', 'rt', 't')",40272
"('cn', 'it', 'mc', 'mi', 't')",116277
"('ci', 'cn', 'it', 'mc', 'mi', 't')",130077
"('cn', 'it', 'mc', 'mi')",188295
"('ci', 'cn', 'it', 'mc', 'mi')",223819
"('ci', 'cn', 'it', 'mc', 'mi', 'rt')",68166
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 't')",170
"('ci', 'cn', 'it', 'mc', 'mi', 'n')",268
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt')",268
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",182
"('chn', 'ci', 'mc', 'mi', 'n', 'rt', 't')",182
"('chn', 'ci', 'mi', 'n', 'rt', 't')",110
"('chn', 'ci', 'n', 'rt', 't')",119
"('chn', 'ci', 'rt', 't')",75685
"('chn', 'ci', 't')",207135
"('chn', 'ci')",801259
"('chn', 'ci', 'rt')",255651
