aliases,cardinality
"('lt', 'ml')",2315
"('cc', 'lt', 'ml')",257
"('cc', 'cct2', 'lt', 'ml')",189
"('cc', 'cct1', 'cct2', 'lt', 'ml')",189
"('cc', 'cct1', 'cct2', 'lt', 'mc', 'ml')",794
"('cc', 'cct1', 'cct2', 'ct', 'lt', 'mc', 'ml')",705
"('cc', 'cct1', 'cct2', 'cn', 'ct', 'lt', 'mc', 'ml')",273
"('cc', 'cct1', 'cct2', 'cn', 'ct', 'lt', 'mc', 'ml', 't')",95
"('cc', 'cct1', 'cct2', 'cn', 'ct', 'lt', 'mc', 'mi', 'ml', 't')",247
"('cc', 'cct1', 'cct2', 'cn', 'ct', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",1919
"('cc', 'cct1', 'cct2', 'cn', 'ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",247
"('ml', 't')",348
"('mk', 'ml', 't')",2403
"('mi', 'mk', 'ml', 't')",3296
"('mc', 'mi', 'mk', 'ml', 't')",16201
"('lt', 'mc', 'mi', 'mk', 'ml', 't')",16175
"('k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",874
"('ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",874
"('cn', 'ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",475
"('cc', 'cn', 'ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",418
"('cc', 'cct2', 'cn', 'ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",247
"('mk', 't')",89863
"('mk', 'ml')",288192
"('mi', 'ml', 't')",308
"('mi', 't')",3467
"('mi', 'ml')",3315
"('mi', 'mk', 't')",10996
"('mi', 'mk')",523310
"('mi', 'mk', 'ml')",42835
"('mc', 'mk', 'ml', 't')",8347
"('mc', 'ml', 't')",750
"('mc', 't')",21191
"('mc', 'ml')",43026
"('mc', 'mk', 't')",182711
"('mc', 'mk')",6719220
"('mc', 'mk', 'ml')",732182
"('mc', 'mi', 'ml', 't')",1478
"('mc', 'mi', 't')",3570
"('mc', 'mi')",144082
"('mc', 'mi', 'ml')",8557
"('mc', 'mi', 'mk', 't')",34521
"('mc', 'mi', 'mk')",1164058
"('mc', 'mi', 'mk', 'ml')",116327
"('lt', 'mi', 'mk', 'ml', 't')",3270
"('lt', 'mk', 'ml', 't')",1288
"('lt', 'ml', 't')",141
"('lt', 'mk', 'ml')",17543
"('lt', 'mi', 'ml', 't')",302
"('lt', 'mi', 'ml')",2226
"('lt', 'mi', 'mk', 'ml')",11346
"('lt', 'mc', 'mk', 'ml', 't')",5860
"('lt', 'mc', 'ml', 't')",575
"('lt', 'mc', 'ml')",5069
"('lt', 'mc', 'mk', 'ml')",54010
"('lt', 'mc', 'mi', 'ml', 't')",1472
"('lt', 'mc', 'mi', 'ml')",6819
"('lt', 'mc', 'mi', 'mk', 'ml')",46226
"('k', 'mc', 'mi', 'mk', 'ml', 't')",874
"('k', 'mi', 'mk', 'ml', 't')",209
"('k', 'mk', 'ml', 't')",77
"('k', 'mk', 't')",271
"('k', 'mk')",10544
"('k', 'mk', 'ml')",251
"('k', 'mi', 'mk', 't')",44
"('k', 'mi', 'mk')",1272
"('k', 'mi', 'mk', 'ml')",420
"('k', 'mc', 'mk', 'ml', 't')",305
"('k', 'mc', 'mk', 't')",429
"('k', 'mc', 'mk')",14331
"('k', 'mc', 'mk', 'ml')",1173
"('k', 'mc', 'mi', 'mk', 't')",113
"('k', 'mc', 'mi', 'mk')",2560
"('k', 'mc', 'mi', 'mk', 'ml')",2595
"('k', 'lt', 'mi', 'mk', 'ml', 't')",209
"('k', 'lt', 'mk', 'ml', 't')",77
"('k', 'lt', 'mk', 'ml')",199
"('k', 'lt', 'mi', 'mk', 'ml')",420
"('k', 'lt', 'mc', 'mk', 'ml', 't')",305
"('k', 'lt', 'mc', 'mk', 'ml')",1021
"('k', 'lt', 'mc', 'mi', 'mk', 'ml')",2595
"('ct', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",16173
"('ct', 'mc', 'mi', 'mk', 'ml', 't')",16199
"('ct', 'mc', 'mk', 'ml', 't')",7623
"('ct', 'mc', 'ml', 't')",675
"('ct', 'mc', 't')",18276
"('ct', 'mc')",1193928
"('ct', 'mc', 'ml')",36283
"('ct', 'mc', 'mk', 't')",139308
"('ct', 'mc', 'mk')",5975292
"('ct', 'mc', 'mk', 'ml')",610301
"('ct', 'mc', 'mi', 'ml', 't')",1442
"('ct', 'mc', 'mi', 't')",3179
"('ct', 'mc', 'mi')",137215
"('ct', 'mc', 'mi', 'ml')",7720
"('ct', 'mc', 'mi', 'mk', 't')",28103
"('ct', 'mc', 'mi', 'mk')",1064625
"('ct', 'mc', 'mi', 'mk', 'ml')",109449
"('ct', 'lt', 'mc', 'mk', 'ml', 't')",5740
"('ct', 'lt', 'mc', 'ml', 't')",547
"('ct', 'lt', 'mc', 'ml')",4393
"('ct', 'lt', 'mc', 'mk', 'ml')",45210
"('ct', 'lt', 'mc', 'mi', 'ml', 't')",1436
"('ct', 'lt', 'mc', 'mi', 'ml')",6148
"('ct', 'lt', 'mc', 'mi', 'mk', 'ml')",42560
"('ct', 'k', 'mc', 'mi', 'mk', 'ml', 't')",874
"('ct', 'k', 'mc', 'mk', 'ml', 't')",305
"('ct', 'k', 'mc', 'mk', 't')",318
"('ct', 'k', 'mc', 'mk')",11915
"('ct', 'k', 'mc', 'mk', 'ml')",1052
"('ct', 'k', 'mc', 'mi', 'mk', 't')",101
"('ct', 'k', 'mc', 'mi', 'mk')",2264
"('ct', 'k', 'mc', 'mi', 'mk', 'ml')",2502
"('ct', 'k', 'lt', 'mc', 'mk', 'ml', 't')",305
"('ct', 'k', 'lt', 'mc', 'mk', 'ml')",962
"('ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml')",2502
"('cn', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",475
"('cn', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",8645
"('cn', 'mc', 'mi', 'mk', 'ml', 't')",8645
"('cn', 'mc', 'mk', 'ml', 't')",3201
"('cn', 'mc', 'ml', 't')",283
"('cn', 'mc', 't')",3118
"('cn', 'mc')",240875
"('cn', 'mc', 'ml')",3079
"('cn', 'mc', 'mk', 't')",38181
"('cn', 'mc', 'mk')",1483541
"('cn', 'mc', 'mk', 'ml')",49014
"('cn', 'mc', 'mi', 'ml', 't')",737
"('cn', 'mc', 'mi', 't')",1047
"('cn', 'mc', 'mi')",56307
"('cn', 'mc', 'mi', 'ml')",2892
"('cn', 'mc', 'mi', 'mk', 't')",10792
"('cn', 'mc', 'mi', 'mk')",414825
"('cn', 'mc', 'mi', 'mk', 'ml')",22152
"('cn', 'lt', 'mc', 'mk', 'ml', 't')",3062
"('cn', 'lt', 'mc', 'ml', 't')",273
"('cn', 'lt', 'mc', 'ml')",1200
"('cn', 'lt', 'mc', 'mk', 'ml')",9430
"('cn', 'lt', 'mc', 'mi', 'ml', 't')",737
"('cn', 'lt', 'mc', 'mi', 'ml')",2647
"('cn', 'lt', 'mc', 'mi', 'mk', 'ml')",19532
"('cn', 'k', 'mc', 'mi', 'mk', 'ml', 't')",475
"('cn', 'k', 'mc', 'mk', 'ml', 't')",171
"('cn', 'k', 'mc', 'mk', 't')",59
"('cn', 'k', 'mc', 'mk')",2802
"('cn', 'k', 'mc', 'mk', 'ml')",452
"('cn', 'k', 'mc', 'mi', 'mk', 't')",39
"('cn', 'k', 'mc', 'mi', 'mk')",852
"('cn', 'k', 'mc', 'mi', 'mk', 'ml')",1157
"('cn', 'k', 'lt', 'mc', 'mk', 'ml', 't')",171
"('cn', 'k', 'lt', 'mc', 'mk', 'ml')",422
"('cn', 'k', 'lt', 'mc', 'mi', 'mk', 'ml')",1157
"('cn', 'ct', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",8645
"('cn', 'ct', 'mc', 'mi', 'mk', 'ml', 't')",8645
"('cn', 'ct', 'mc', 'mk', 'ml', 't')",3065
"('cn', 'ct', 'mc', 'ml', 't')",275
"('cn', 'ct', 'mc', 't')",2710
"('cn', 'ct', 'mc')",224256
"('cn', 'ct', 'mc', 'ml')",2801
"('cn', 'ct', 'mc', 'mk', 't')",28572
"('cn', 'ct', 'mc', 'mk')",1337515
"('cn', 'ct', 'mc', 'mk', 'ml')",40379
"('cn', 'ct', 'mc', 'mi', 'ml', 't')",737
"('cn', 'ct', 'mc', 'mi', 't')",991
"('cn', 'ct', 'mc', 'mi')",54387
"('cn', 'ct', 'mc', 'mi', 'ml')",2806
"('cn', 'ct', 'mc', 'mi', 'mk', 't')",8676
"('cn', 'ct', 'mc', 'mi', 'mk')",385667
"('cn', 'ct', 'mc', 'mi', 'mk', 'ml')",20588
"('cn', 'ct', 'lt', 'mc', 'mk', 'ml', 't')",3062
"('cn', 'ct', 'lt', 'mc', 'ml', 't')",273
"('cn', 'ct', 'lt', 'mc', 'ml')",1152
"('cn', 'ct', 'lt', 'mc', 'mk', 'ml')",8713
"('cn', 'ct', 'lt', 'mc', 'mi', 'ml', 't')",737
"('cn', 'ct', 'lt', 'mc', 'mi', 'ml')",2582
"('cn', 'ct', 'lt', 'mc', 'mi', 'mk', 'ml')",18839
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 'ml', 't')",475
"('cn', 'ct', 'k', 'mc', 'mk', 'ml', 't')",171
"('cn', 'ct', 'k', 'mc', 'mk', 't')",43
"('cn', 'ct', 'k', 'mc', 'mk')",2293
"('cn', 'ct', 'k', 'mc', 'mk', 'ml')",422
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",38
"('cn', 'ct', 'k', 'mc', 'mi', 'mk')",774
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 'ml')",1100
"('cn', 'ct', 'k', 'lt', 'mc', 'mk', 'ml', 't')",171
"('cn', 'ct', 'k', 'lt', 'mc', 'mk', 'ml')",402
"('cn', 'ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml')",1100
"('cc', 'ct', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",988
"('cc', 'k', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",988
"('cc', 'lt', 'mc', 'mi', 'mk', 'ml', 't')",8588
"('cc', 'mc', 'mi', 'mk', 'ml', 't')",8588
"('cc', 'mi', 'mk', 'ml', 't')",1216
"('cc', 'mk', 'ml', 't')",463
"('cc', 'ml', 't')",81
"('cc', 't')",2431
"('cc', 'ml')",4849
"('cc', 'mk', 't')",44241
"('cc', 'mk')",2171367
"('cc', 'mk', 'ml')",101816
"('cc', 'mi', 'ml', 't')",152
"('cc', 'mi', 't')",563
"('cc', 'mi')",17295
"('cc', 'mi', 'ml')",350
"('cc', 'mi', 'mk', 't')",7696
"('cc', 'mi', 'mk')",339990
