aliases,cardinality
"('k', 'mk')",414
"('k', 'mk', 't')",1
"('ci', 'k', 'mk', 't')",38
"('an', 'ci', 'k', 'mk', 't')",66
"('an', 'cc', 'ci', 'k', 'mk', 't')",66
"('an', 'cc', 'cct1', 'ci', 'k', 'mk', 't')",66
"('an', 'cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",66
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",3
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mc', 'mk', 't')",66
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",15
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",30
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",30
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'pi', 't')",4890
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",4890
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",1620
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'it3', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 'rt', 't')",1620
"('ci', 'k', 'mk', 'n', 't')",1
"('ci', 'k', 'mc', 'mk', 'n', 't')",22
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",5
"('cc', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",5
"('cc', 'cct1', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",5
"('cc', 'cct1', 'cct2', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",5
"('cc', 'cct1', 'cct2', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt', 't')",5
"('cc', 'cct1', 'cct2', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",10
"('cc', 'cct1', 'cct2', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 'rt', 't')",1630
