episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-1.2616597164814574,20,854.358431604233,62.39539151157619,115.47943242424383,1.0,1.0,1.0,1.3397724270844933,1.3004902901818527
20,-1.7646293013962981,20,2306.950607569717,195.37122961755875,194.8758402733956,1.0,1.0,1.0,1.8406720262436778,1.4519299657482159
40,-1.6394341503361674,20,700.748183503659,133.2513697420926,144.52808804164562,1.0,1.0,1.0,1.505711043257898,1.3180000014099913
60,-1.7728969550161797,20,1007.4953152814078,196.61173937143425,233.54085866854612,1.0,1.0,1.0,1.4038005678655714,1.3580638665452298
80,-1.0257864474466987,20,615.5196738321924,43.88441860823808,208.1286208055234,1.0,1.0,1.0,1.4775437538390395,1.3208324379584295
100,-1.3257808708171979,20,333.68572840256763,49.36858590356109,53.63295459834609,1.0,1.0,1.0,1.3101272050579085,1.242578861404577
120,-1.1135804598160681,20,736.3033611376161,41.63772358640533,85.22190351093954,1.0,1.0,1.0,1.3999616888579642,1.313886161453058
140,-0.8485925610031666,20,155.14207067555844,18.00848205841959,31.87324178335458,1.0,1.0,1.0,1.4266626052678002,1.3137740742617356
160,-0.8552166555605687,20,658.1695386791755,21.710947707937002,96.90298869233703,1.0,1.0,1.0,1.5802061525355933,1.4429252028173123
180,-1.0134097408446652,20,191.33767663927838,25.199789822189494,37.238378272790314,1.0,1.0,1.0,1.9272758678270123,1.5777598018168013
200,-0.9366184868376664,20,254.61600629556023,18.834950145759265,111.53279939585148,1.0,1.0,1.0,1.3733536044899546,1.2953187289360741
220,-1.4464246006732455,20,688.5386976951627,58.71818996845681,84.87401936488648,1.0,1.0,1.0,1.2148726710804887,1.1266025655917016
240,-1.1586495305245106,20,196.62511906223773,30.806430447570275,54.70183737396301,1.0,1.0,1.0,1.825711804970829,1.5924803022983496
260,-0.9335875541263565,20,593.7230994182479,32.63516206596704,308.27145148790646,1.0,1.0,1.0,2.297339131283438,1.670269871975647
280,-1.014674228134205,20,214.7893579314522,23.212834830184857,29.952071542478336,1.0,1.0,1.0,1.4429323799609928,1.3640113126747078
300,-0.8586930437803921,20,48.42868723617687,12.405222377365288,16.70670047188924,1.0,1.0,1.0,1.2222804365075406,1.1546520185079805
320,-0.5723390418446729,20,141.14753317635177,9.9511324775548,66.2321070899165,1.0,1.0,1.0,1.5696501596298684,1.4129265776168856
340,-1.0951871119973706,20,821.4160011704637,35.90530723586697,58.373454568747185,1.0,1.0,1.0,1.375697611901873,1.2695043446669327
360,-0.22908267053704562,20,11.56535796519926,5.555896784323868,7.072565946148335,1.0,1.0,1.0,1.3113527437639036,1.2485184449948825
380,-0.43676713300227477,20,914.8653003343652,13.103011865738706,102.7605434516368,1.0,1.0,1.0,1.6937238754084258,1.526124017772138
400,-0.9650001554345939,20,321.31772456110565,20.086185982401588,70.03735197986398,1.0,1.0,1.0,1.728276108274536,1.3668629240246613
420,-0.39883405525053073,20,32.74814121777092,7.1557920551651355,9.503948724434197,1.0,1.0,1.0,1.3070313321403444,1.0283494181430712
440,-0.8977685102389931,20,561.4746710658154,35.43302841688614,193.25009966193423,1.0,1.0,1.0,1.3072883124513361,1.1637122241042883
460,-0.38702510625164216,20,152.98451178436454,8.8601605760172,24.766518519510882,1.0,1.0,1.0,1.7955969364031694,1.4478385779344645
480,-0.25451082329528196,20,189.57570137486084,8.423179094326764,22.249960408760476,1.0,1.0,1.0,1.568454718068868,1.4263507163682962
500,-0.9013253940900153,20,359.40789402246526,22.116507217912194,108.75777692101778,1.0,1.0,1.0,1.512051195056396,1.4582060236635357
520,-0.5084319706303552,20,93.90275770733876,10.061857154223905,20.39736359412972,1.0,1.0,1.0,1.4248376618467722,1.2179189384235958
540,-0.5925100081684173,20,127.9927581734629,13.63145110943647,207.11957352411704,1.0,1.0,1.0,1.85274146556944,1.62963034544005
560,-0.024986457317066807,20,113.51228921080386,5.375772646009249,17.553466525572414,1.0,1.0,1.0,1.788440599286369,1.4356938160959685
580,-0.29181800335671004,20,127.27467110404788,7.30983403125451,28.77864719054564,1.0,1.0,1.0,1.2682842030743686,1.2240810490065313
600,-0.5127048433630373,20,74.6368144799617,9.76193064386197,21.75984989808028,1.0,1.0,1.0,1.5275237700888984,1.4128889333316395
620,0.18605203318780145,20,108.99467150158284,3.65708250884332,13.586904231686978,1.0,1.0,1.0,1.5088220800790006,1.4407299402169822
640,-0.192732559887476,20,181.31760720023425,6.882405444689811,69.42557094678153,1.0,1.0,1.0,1.1966466749239808,1.1340335836981212
660,-0.3667789088856196,20,35.688306064813844,7.003687785847853,5.729832716958276,1.0,1.0,1.0,1.2352977675844667,1.1749934980590742
680,-0.4187763115165602,20,171.12223197293608,10.075748922011416,18.42989086547747,1.0,1.0,1.0,1.836315113977978,1.5265720518134835
700,-0.3057664695415273,20,115.96909604464186,7.287186649270899,20.1120012600693,1.0,1.0,1.0,1.5847514770453859,1.4508030494922464
720,-0.024043822758617737,20,254.59036019158347,5.606824495851692,60.95587047830686,1.0,1.0,1.0,1.8588317335360458,1.4715228518521972
740,-0.09509519575237192,20,240.79947905472903,7.27711499794939,19.952168525925845,1.0,1.0,1.0,1.4673448480989915,1.2873182685462392
760,-0.07713478978448252,20,64.34566965860857,5.297392310913213,8.489772684775112,1.0,1.0,1.0,1.5038516989607076,1.3165324068002322
780,-0.19294896243058282,20,55.170048863993145,6.2843390061087705,14.493208042487112,1.0,1.0,1.0,1.591075721147669,1.4153361985975466
800,-0.9740624679960448,20,115.20951056327763,18.928873925247753,39.08097628680881,1.0,1.0,1.0,1.5804542530773522,1.4156884829339973
820,0.39688645639579073,20,3.8021290986171117,2.4989701531379938,2.466505407787893,1.0,1.0,1.0,1.431581195379374,1.29826943500713
840,-0.24777125128152688,20,197.55036259423827,7.196247261893431,27.40635115960057,1.0,1.0,1.0,1.4803469431008136,1.330998972455222
860,-0.4827948055542065,20,181.55026677611733,11.081204570121873,54.81386476268194,1.0,1.0,1.0,1.3493132998849686,1.2814949591876963
880,-0.8464754555923314,20,247.96740495717046,20.566499728697504,150.82147892998148,1.0,1.0,1.0,1.6139551228508515,1.5496585799188975
900,-0.3631073841377089,20,113.51528364578807,8.582870118327358,16.049415497787862,1.0,1.0,1.0,2.172032396596383,1.779452957771871
920,-0.4875906283995487,20,83.49472936710914,9.266596691907633,22.049666603052334,1.0,1.0,1.0,1.351836913942289,1.2611757179572183
940,-0.25648035945141284,20,124.35302346209428,7.640235281796946,18.348132557619792,1.0,1.0,1.0,1.30755033269934,1.243465054141022
960,-0.25820393253496093,20,280.42665038024427,9.488328506139712,54.477567616442705,1.0,1.0,1.0,1.3548974484353042,1.2776322929148998
980,-0.05933772707784786,20,17.849894669410503,4.47748268143692,3.6749603044852694,1.0,1.0,1.0,1.3476511882429447,1.3015243040822568
1000,0.2007589583700387,20,20.323401300059004,3.3051769169380902,4.220506371342212,1.0,1.0,1.0,1.2905574619118734,1.0847327232247375
1020,-0.11466568282566059,20,63.89722554679156,5.431606436047551,17.955442786435167,1.0,1.0,1.0,1.348929644144274,1.2754130867737552
1040,-0.40549242105451916,20,379.87448978081716,10.290011386983453,47.022152954866186,1.0,1.0,1.0,1.2049720424071597,1.1158903500850037
1060,-0.6604661149013474,20,235.49689935016036,14.664970616539362,64.0841551509789,1.0,1.0,1.0,1.9280467430387767,1.5811721977820308
1080,-0.1179592414099158,20,88.05112298759497,6.024947785458896,16.38468318661947,1.0,1.0,1.0,1.5488019485300533,1.4517281862073514
1100,-0.16523316936091442,20,116.1312998067012,6.108912067272855,30.21705882270373,1.0,1.0,1.0,1.6608024972410012,1.322342135365581
1120,-0.5852549984896727,20,298.8231541316526,12.344988796364786,53.01738097461278,1.0,1.0,1.0,1.428699134920868,1.28180451591011
1140,0.057389304739087856,20,210.25910101043056,4.904998703121226,50.28866188383852,1.0,1.0,1.0,1.522782302640427,1.4461712193923013
1160,-0.3237982722124474,20,252.71485468907832,9.110410325170657,38.24986732577248,1.0,1.0,1.0,1.7905633261107732,1.4891695110592127
1180,0.043209413530734424,20,108.57532320449984,4.302267710396231,18.697018395647426,1.0,1.0,1.0,1.7093088723158925,1.4070414614867521
1200,-0.2669848111124081,20,32.924568313321814,6.199052076492622,31.44830815779533,1.0,1.0,1.0,1.498730690012496,1.3429115445014228
1220,-0.4831126658162918,20,211.52640053663737,8.798024478644283,25.388490191515395,1.0,1.0,1.0,1.4718385322240943,1.295149436391756
1240,-0.05085309266949236,20,14.843526939441123,4.280124905152876,8.893423141708954,1.0,1.0,1.0,1.7624106465828213,1.5133155771016438
1260,-0.047936091988751026,20,114.60697729950402,5.389661925282907,14.824969822731255,1.0,1.0,1.0,1.849983189334705,1.4311997671311447
1280,0.09050672788314462,20,9.429193112957796,3.633245730877049,7.653941705881082,1.0,1.0,1.0,1.530483807507356,1.45076610452527
1300,-0.4780573281145723,20,28.853727485030305,7.6468908818973915,4.360925324793214,1.0,1.0,1.0,1.4195967796128064,1.3434807282239587
1320,0.15547839958625545,20,204.19756804598035,4.05442841842168,23.96158305711417,1.0,1.0,1.0,1.746693109600471,1.5131168692181118
1340,-0.033041884542562364,20,19.74183830807392,4.225977560994543,9.74963837878502,1.0,1.0,1.0,1.3340174387643944,1.2953594070706933
1360,-0.45238660513829493,20,86.50789383579234,9.644105086399811,53.00802343273562,1.0,1.0,1.0,2.0279260205184353,1.6456725132439987
1380,-0.06056428634556079,20,121.91081703927776,5.6136540599730695,19.474176111282755,1.0,1.0,1.0,1.9061395773658938,1.4852089105888557
1400,-0.027283897702937644,20,112.35410987022567,4.946911085515319,31.90168895759335,1.0,1.0,1.0,1.5578913751884085,1.3139992603383135
1420,0.09715045782390248,20,23.536345441826537,3.9705967406637437,6.008345186192753,1.0,1.0,1.0,1.4381085798121542,1.3567338066059393
1440,-0.21124853711436695,20,37.99087239631537,5.885931754050851,8.577310611577737,1.0,1.0,1.0,1.3100227965914155,1.2765368713659544
1460,0.126988143644549,20,14.7617888706255,3.5484568802011887,4.777591410672111,1.0,1.0,1.0,1.4257583081549736,1.3806801743267048
1480,-0.09108209742495717,20,119.95720298804042,5.6926294000461155,24.32325315190079,1.0,1.0,1.0,1.5013285900299198,1.3237504254395551
1500,-0.6807742885328448,20,115.69878942311297,14.529017931203352,22.783665321220155,1.0,1.0,1.0,1.634503173619874,1.3889663200841775
1520,-0.6487505772834313,20,318.6441870065257,13.75354244304141,28.504032527201293,1.0,1.0,1.0,1.7262504325999508,1.4861447734430462
1540,-0.056418633150371746,20,114.16974250030042,5.226572533554297,17.967118560929606,1.0,1.0,1.0,1.8939445441243408,1.6287843586126445
1560,0.03787868441325574,20,213.896125173936,4.856996326072667,19.19079517660826,1.0,1.0,1.0,1.5788881797049659,1.4198149149869843
1580,0.06912960228967868,20,205.37003687211023,4.4847814488788895,21.750574666244418,1.0,1.0,1.0,1.244135369937536,1.2138461762143171
1600,0.12675227542881234,20,336.87674716695057,5.134635016338262,39.76785549176101,1.0,1.0,1.0,2.172636738511755,1.739572184177698
1620,0.16074014312954757,20,9.813217917158397,3.4064386282483627,2.0652760992249943,1.0,1.0,1.0,1.6591037038497884,1.4390611156084847
