0,0.47943020629291255,0.4830197002124515,0.5120154567050792,0.5719265738831524,0.663802030807615,0.7234153760472896,6,6,0,0,50,0.25275101642499903;0.3177011100647776;1.0;0.8882410239603816;0.5471454094977458;0.18289290681502085;0.019055220504466543;2.868566386139087e-05;0.5231474858190239;0.5715435501653804;0.7657281660243987;0.007281606793233165;0.9266166050507572;1.0;0.44289191460587907;0.7566951566951567;0.7525079538768826;0.0012743114003026144;0.212094299012409;1.0;0.9784648187633262;0.3914227902066918;0.6626528779913327;0.8398946342871576;1.0;0.014945212739837137;0.16528635751969895;0.7793035152151102;0.06323214325158118;1.993271940557564e-05;0.2724450424302018;1.0;0.9790333129482646;0.1690790688877942;0.02380653527041597;0.005802022312600276;0.5872971199895841;1.0;0.006301219582083687;0.6028710504675466;0.4338172666942857;0.2515835480452861;0.9923232866984693;0.08525527421038577;0.002965062432351005;0.005802022312600276;0.6133716022286003;0.43201262374743904;0.7382804945928084;0.706645056726094
100,0.4470132300079214,0.36289181277169325,0.49129636367725327,0.5643970607873858,0.6377203734909611,0.8222885714220413,7,5,0,0,50,0.04514272637472634;0.3764904805383653;0.34086826512890933;0.8951883334633082;0.5579308055480803;0.007571613646178206;1.0;0.22340425531914893;1.0;0.36178691567913124;0.7657281660243987;0.5931899641577061;0.9266166050507572;0.0002828054298642534;0.3298239585613027;0.7566951566951567;0.8208671516197009;0.039569167476144224;0.11346796895914706;0.8121078721014673;0.9784648187633262;0.3639967098642553;1.0;0.2462405193097874;1.0;0.8915151515151515;0.06751656067300738;1.0;0.03197521808900787;4.942157746071935e-05;0.2724450424302018;0.014625228519195612;0.1446832947283951;0.45642785993528295;1.0;0.005802022312600276;1.0;0.4483096139353989;0.005348243869728916;0.3229181737785224;0.03695811035642801;0.5543757737745403;0.9923232866984693;0.08525527421038577;0.0009601843646486221;0.005802022312600276;0.0013839251362402492;0.7154687549475951;0.7382804945928084;0.0028035829275395068
200,0.47601577553834984,0.4302040985419383,0.5084711495018978,0.5307955140619266,0.6130074179736692,0.7309612053532965,7,8,0,0,50,0.9985885879524198;0.3177011100647776;0.453786891468277;0.9717744545866511;0.8707221936914256;0.005900035893754487;0.06685400569971833;0.2809364548494983;0.2810946331871109;0.36178691567913124;1.0;0.011779778639809247;0.48507615060189385;1.5744783359653363e-06;0.44289191460587907;0.7566951566951567;0.5330481490673997;1.0;0.17563149166027253;0.4175162824779976;0.5918267115870108;0.8144491951710262;1.0;1.0;0.9738732310407966;0.007332769487171392;0.6396839981928766;0.7793035152151102;0.019695305279525184;0.3023255813953488;1.0;5.395971569974791e-05;0.9790333129482646;0.25332805586998663;0.08332977870828104;0.0022589759793133005;1.0;0.3076758453417035;1.0;0.5337601240749742;0.010680124719971432;0.5547457031516909;0.2065022001678262;0.9825138140868713;0.00746485014113882;0.0022589759793133005;0.29577464788732394;0.1524945259500129;0.8132460859484992;0.055391707578246234
300,0.48888453589612296,0.47421044447969507,0.5163728266793896,0.4995431972021016,0.6653166218742619,0.7874800575470657,8,4,0,0,50,0.4633447383574963;0.040424564680320164;0.9432448814864891;0.8882410239603816;0.25074583381207566;1.0;1.0;0.09333333333333334;1.0;0.4964232702896816;0.7657281660243987;0.007281606793233165;0.48507615060189385;0.0005656108597285068;0.3298239585613027;0.003360417420525369;0.8208671516197009;0.0017930311288328468;0.19673238250952188;0.8121078721014673;0.9784648187633262;0.6460719256680473;0.7421444052923047;1.0;1.0;0.8915151515151515;0.16528635751969895;0.7472559951804623;0.02780962003017998;1.993271940557564e-05;0.29721754129753325;0.014625228519195612;0.2611481171383876;0.45642785993528295;1.0;0.003029476514251203;0.5516819325821292;0.3076758453417035;0.024333438718516176;1.0;0.9970135219446999;1.0;0.9923232866984693;0.09718820485145364;0.0009601843646486221;0.003029476514251203;0.004730364041420958;0.7154687549475951;0.2130663044415576;0.706645056726094
400,0.4115934221603565,0.4044695363423447,0.42106468683487075,0.28549003752560675,0.5776484348851898,0.6120397198643002,4,7,0,0,50,0.4265940209437785;1.0;0.453786891468277;0.8882410239603816;0.5471454094977458;0.012457370215990906;0.4636606312011048;0.09333333333333334;0.9830639912640227;0.5715435501653804;0.2534697075295041;0.5931899641577061;0.9266166050507572;1.0;0.44289191460587907;0.003360417420525369;0.7525079538768826;0.0006190476722578367;0.17563149166027253;0.4175162824779976;0.3115584572603071;0.3914227902066918;0.7421444052923047;0.2407417111871737;0.21368945783181922;0.014945212739837137;0.06751656067300738;0.6167408517723458;0.03197521808900787;4.738844123013103e-06;0.2724450424302018;0.009043805934997646;0.9790333129482646;0.2107849090102086;0.553193190525369;0.005802022312600276;0.5516819325821292;0.35955399631803814;1.0;0.6812091900175092;0.03695811035642801;0.2515835480452861;0.25555863838777504;1.0;0.00746485014113882;0.005802022312600276;0.6133716022286003;0.7154687549475951;0.4188366746347194;0.015510494485948061
500,0.5267295055792047,0.4988706190102832,0.5491158795829933,0.5977515470317226,0.6817220844893458,0.8376806363881724,11,6,0,0,50,1.0;0.3764904805383653;0.453786891468277;1.0;0.8707221936914256;1.0;0.06685400569971833;0.2809364548494983;0.2810946331871109;0.4964232702896816;0.21437722211466007;0.011779778639809247;0.9266166050507572;1.2142701022415427e-05;0.44289191460587907;0.003360417420525369;0.7525079538768826;1.0;0.849966214217431;0.4175162824779976;0.9784648187633262;0.8144491951710262;0.8202433485698373;1.0;0.44479598638614326;0.006171219240219848;0.06751656067300738;0.5013179677308848;0.06323214325158118;1.0;0.6977349154868981;0.006505828137706696;1.0;0.2107849090102086;0.08332977870828104;0.005802022312600276;0.47731209227625987;0.9567081962364598;1.0;0.5337601240749742;0.03514693905758992;0.6742360953888408;0.2065022001678262;0.056066447940864204;1.0;0.005802022312600276;0.6133716022286003;0.6318844050054576;1.0;1.0
600,0.5529229774119844,0.5731915773415375,0.576899249686096,0.7441865163594668,0.7264010753910576,0.9201587777514366,9,3,0,0,50,0.04291160246079184;0.20817190468354999;0.9432448814864891;0.8951883334633082;0.5471454094977458;0.012457370215990906;0.4636606312011048;1.0;0.9830639912640227;0.8815107045079668;0.7657281660243987;0.5931899641577061;0.6498074329838843;1.2142701022415427e-05;0.039807292401411315;0.004790885772728749;0.46488643061159723;0.0017930311288328468;0.19673238250952188;0.44023583567788904;1.0;1.0;0.7421444052923047;0.8772339767990532;1.0;0.8915151515151515;1.0;0.5013179677308848;1.0;4.942157746071935e-05;0.9673614936799413;0.014625228519195612;0.9863137236601346;0.2512568705679387;0.553193190525369;0.003502252252252252;0.5516819325821292;0.9567081962364598;0.024333438718516176;1.0;0.9970135219446999;1.0;0.29867235472820114;0.09718820485145364;0.002965062432351005;0.003502252252252252;0.33748258244310264;0.7154687549475951;0.7382804945928084;1.0
700,0.43186075657215556,0.33047067117918566,0.42003400495684423,0.24685342023977475,0.507917002344318,0.4756322846635505,6,12,0,0,50,0.9985885879524198;0.20817190468354999;0.4417258357145143;0.8951883334633082;0.25074583381207566;0.005974014174086862;0.024988083483548244;0.711864406779661;1.0;0.36178691567913124;0.7657281660243987;0.01574840612808069;0.48507615060189385;1.8090477715245026e-06;0.03790906839984273;0.002785164802899256;1.0;0.0007591301847975;0.19673238250952188;0.4175162824779976;0.9784648187633262;0.8144491951710262;0.8202433485698373;0.2462405193097874;1.0;1.0;0.16528635751969895;1.0;0.02780962003017998;4.15016444228494e-06;0.6977349154868981;5.420501012391491e-05;0.9651310813510838;0.45642785993528295;0.031095833564294285;0.0022589759793133005;0.8656637039724288;1.0;0.0032823075944409734;0.2991544266792401;0.4338172666942857;0.5543757737745403;0.9923232866984693;0.09718820485145364;0.0009601843646486221;0.0022589759793133005;0.29577464788732394;0.1020363321691881;0.2130663044415576;0.706645056726094
800,0.4291135019181299,0.4044695363423447,0.39526569694801933,0.2608033459405186,0.5116854076404749,0.5128054541684297,10,14,0,0,50,1.0;1.0;0.453786891468277;0.8882410239603816;0.25074583381207566;1.0;1.0;2.8683743966169573e-05;0.26964495580480724;1.0;0.21437722211466007;0.01574840612808069;0.48507615060189385;1.5744783359653363e-06;0.03790906839984273;0.002785164802899256;0.5487951940308909;1.0;0.5595313989361157;0.4175162824779976;0.4514760028247826;0.3914227902066918;0.7421444052923047;0.2462405193097874;0.44479598638614326;0.007332769487171392;0.16528635751969895;1.0;0.019695305279525184;4.412044201895143e-05;0.2724450424302018;0.0051235523296152;0.9519604210064864;1.0;1.0;0.0022589759793133005;0.5516819325821292;0.2600072341451652;0.005348243869728916;0.5337601240749742;0.4338172666942857;0.5547457031516909;0.2065022001678262;0.11700470617633585;0.002965062432351005;0.0022589759793133005;0.29577464788732394;0.6318844050054576;1.0;0.015510494485948061
900,0.4467932011679727,0.44833940303707803,0.4525032129275219,0.3436905049087377,0.6022728233347097,0.7154145821240288,5,6,0,0,50,1.0;0.8600917785571917;0.453786891468277;0.8882410239603816;0.21589099450736626;0.007571613646178206;0.06685400569971833;2.8683743966169573e-05;0.9830639912640227;0.5715435501653804;0.5247097224982927;0.007246376811594203;0.48507615060189385;1.5744783359653363e-06;0.44289191460587907;0.7566951566951567;0.7525079538768826;0.0006190476722578367;0.18777310300041825;0.4175162824779976;0.5082511906080408;0.8144491951710262;0.7421444052923047;0.8398946342871576;0.2926924357135767;0.014945212739837137;1.0;0.7472559951804623;1.0;4.738844123013103e-06;0.6977349154868981;0.009043805934997646;0.9519604210064864;0.45642785993528295;0.08332977870828104;0.003029476514251203;0.5516819325821292;0.35955399631803814;1.0;0.6812091900175092;0.03695811035642801;0.2515835480452861;0.29867235472820114;1.0;0.00746485014113882;0.003029476514251203;0.29577464788732394;0.6318844050054576;0.4188366746347194;0.01973699101423689
