aliases,cardinality
"('ci', 'rt')",74804
"('chn', 'ci', 'rt')",36544
"('chn', 'ci', 'n', 'rt')",247
"('chn', 'ci', 'n', 'rt', 't')",135
"('chn', 'ci', 'mi', 'n', 'rt', 't')",17
"('chn', 'ci', 'it', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('ci', 'rt')",74804
"('chn', 'ci', 'rt')",36544
"('chn', 'ci', 'n', 'rt')",247
"('chn', 'ci', 'n', 'rt', 't')",135
"('chn', 'ci', 'mi', 'n', 'rt', 't')",17
"('chn', 'ci', 'it', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'n', 'rt')",247
"('chn', 'ci', 'n', 'rt', 't')",135
"('chn', 'ci', 'mi', 'n', 'rt', 't')",17
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'it', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",1
"('ci', 'rt', 't')",40966
"('ci', 'n', 'rt', 't')",277
"('ci', 'mi', 'n', 'rt', 't')",34
"('ci', 'it', 'mi', 'n', 'rt', 't')",1
"('ci', 'rt', 't')",40966
"('ci', 'n', 'rt', 't')",277
"('ci', 'mi', 'n', 'rt', 't')",34
"('ci', 'it', 'mi', 'n', 'rt', 't')",1
"('ci', 'rt', 't')",40966
"('ci', 'n', 'rt', 't')",277
"('ci', 'mi', 'n', 'rt', 't')",34
"('ci', 'it', 'mi', 'n', 'rt', 't')",1
