aliases,cardinality
"('cc', 'cct1')",33772
"('cc', 'cct1', 'cct2')",8443
"('cc', 'cct1', 'cct2', 'mi_idx')",3474
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx')",31
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx', 't')",17
"('cc', 'cct1')",33772
"('cc', 'cct1', 'cct2')",8443
"('cc', 'cct1', 'cct2', 'mi_idx')",3474
"('cc', 'cct1', 'cct2', 'it2', 'kt', 'mi_idx', 't')",1
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx')",31
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 't')",14
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx', 't')",17
"('cc', 'cct1', 'cct2', 'it2', 'kt', 'mi_idx', 't')",1
"('cc', 'cct1')",33772
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 't')",1
"('cc', 'cct1', 'cct2')",8443
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 't')",14
"('cc', 'cct1', 'cct2', 'mi_idx')",3474
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx')",31
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx', 't')",17
"('cc', 'cct1', 'cct2', 'it2', 'kt', 'mi_idx', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 't')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 't')",14
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",2
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",2
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",2
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'n', 't')",14
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'n', 't')",14
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 'n', 't')",25
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'n', 't')",14
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 'n', 't')",25
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 'n', 't')",25
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
