aliases,cardinality
"('cc', 'cct1')",33772
"('cc', 'cct1', 't')",23392
"('cc', 'cct1', 'kt', 't')",13367
"('cc', 'cct1', 'kt', 'mi', 't')",1
"('cc', 'cct1', 'it1', 'kt', 'mi', 't')",1
"('cc', 'cct1', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",2
"('cc', 'cct1')",33772
"('cc', 'cct1', 't')",23392
"('cc', 'cct1', 'kt', 't')",13367
"('cc', 'cct1', 'kt', 'mi', 't')",1
"('cc', 'cct1', 'it1', 'kt', 'mi', 't')",1
"('cc', 'cct1', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",2
"('cc', 'cct1', 't')",23392
"('cc', 'cct1', 'kt', 't')",13367
"('cc', 'cct1', 'kt', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'it1', 'kt', 'mi', 't')",1
"('cc', 'cct1', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",2
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",2
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",2
"('cc', 'cct1', 'kt', 'mc', 't')",13794
"('cc', 'cct1', 'ct', 'kt', 'mc', 't')",13794
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",2
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 't')",4930
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'kt', 'mc', 't')",13794
"('cc', 'cct1', 'ct', 'kt', 'mc', 't')",13794
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 't')",4930
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",1
"('cc', 'cct1', 'kt', 'mc', 't')",13794
"('cc', 'cct1', 'ct', 'kt', 'mc', 't')",13794
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 't')",4930
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",1
