aliases,cardinality
"('k', 'mk')",135
"('k', 'mk', 't')",36
"('k', 'kt', 'mk', 't')",10
"('k', 'kt', 'mi_idx', 'mk', 't')",5
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('k', 'mk')",135
"('k', 'mk', 't')",36
"('k', 'kt', 'mk', 't')",10
"('it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('k', 'kt', 'mi_idx', 'mk', 't')",5
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('k', 'mk')",135
"('k', 'mk', 't')",36
"('cn', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('k', 'kt', 'mk', 't')",10
"('k', 'kt', 'mi_idx', 'mk', 't')",5
"('cn', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('cn', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('cn', 'ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",1
"('it1', 'it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",1
"('it1', 'it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",1
"('it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('it1', 'it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",1
"('it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
"('ct', 'it1', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",1
