batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,0.959063318275555,-0.036614561919122934,0.7224522829055786,2.484892725944519,0.6609887778759003
0,1,0.959063318275555,-0.04118792386725545,0.7279871702194214,2.484892964363098,0.6619502902030945
0,2,0.959063318275555,-0.04010497219860554,0.718403160572052,2.4848926067352295,0.6534492671489716
0,3,0.959063318275555,-0.04149492084980011,0.7147960066795349,2.484892964363098,0.6484521329402924
0,4,0.959063318275555,-0.03970619663596153,0.7234329283237457,2.4848928451538086,0.6588777899742126
0,5,0.959063318275555,-0.04249321762472391,0.7173433899879456,2.4848926067352295,0.6500012576580048
0,6,0.959063318275555,-0.039962153881788254,0.7062066793441772,2.48489248752594,0.641395628452301
0,7,0.959063318275555,-0.04150920547544956,0.7223656475543976,2.4848932027816772,0.6560075134038925
0,8,0.959063318275555,-0.04061960428953171,0.7072214186191559,2.484892964363098,0.6417528688907623
0,9,0.959063318275555,-0.041877903044223785,0.6938380599021912,2.484892725944519,0.6271112561225891
1,10,0.8561410607947437,0.009873909410089254,0.7335363626480103,2.484892725944519,0.7185613512992859
1,11,0.8561410607947437,0.011600542813539505,0.7368405759334564,2.4848930835723877,0.7235921621322632
1,12,0.8561410607947437,0.013083208352327347,0.7285841703414917,2.484893321990967,0.7168184518814087
1,13,0.8561410607947437,0.011353734880685806,0.7326498031616211,2.4848934412002563,0.7191545963287354
1,14,0.8561410607947437,0.006660128012299538,0.719251811504364,2.484892964363098,0.7010630369186401
1,15,0.8561410607947437,0.009624272584915161,0.7242951989173889,2.4848932027816772,0.7090705335140228
1,16,0.8561410607947437,0.009866070002317429,0.7099994421005249,2.484892964363098,0.6950165927410126
1,17,0.8561410607947437,0.010044180788099766,0.7177425026893616,2.4848934412002563,0.7029377520084381
1,18,0.8561410607947437,0.006997396470978856,0.704266220331192,2.4848930835723877,0.6864146888256073
1,19,0.8561410607947437,0.009220199659466743,0.7061539888381958,2.484892964363098,0.690525233745575
2,20,0.9877187427474853,-0.02793458104133606,0.6908766031265259,2.4848936796188354,0.6380930840969086
2,21,0.9877187427474853,-0.026736211497336626,0.6736493110656738,2.4848932027816772,0.6220642030239105
2,22,0.9877187427474853,-0.03033662959933281,0.6871886551380157,2.4848934412002563,0.6320030689239502
2,23,0.9877187427474853,-0.0307094594463706,0.6716941893100739,2.4848934412002563,0.6161357760429382
2,24,0.9877187427474853,-0.026345561956986785,0.6669727265834808,2.484893560409546,0.615778237581253
2,25,0.9877187427474853,-0.027509812789503485,0.6704102456569672,2.4848932027816772,0.6180514991283417
2,26,0.9877187427474853,-0.031269218772649765,0.6574857532978058,2.484893321990967,0.6013676077127457
2,27,0.9877187427474853,-0.027532592648640275,0.6564707458019257,2.484893798828125,0.6040892004966736
2,28,0.9877187427474853,-0.03160946071147919,0.6682248413562775,2.4848936796188354,0.611766442656517
2,29,0.9877187427474853,-0.032658946234732866,0.6447158753871918,2.4848930835723877,0.5872080028057098
3,30,1.1079276550983008,-0.054461805149912834,0.7709207534790039,2.4848920106887817,0.6916100382804871
3,31,1.1079276550983008,-0.05450392700731754,0.7673985958099365,2.484892249107361,0.6880457401275635
