episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.0631240135028928,20,1960.2447160541494,12.263960741412605,2.5823704320939456,1.0,1.0,1.0,1.2443811363319068,1.2128364278217287
20,0.8457627917910784,20,1751.5307476670835,12.775068317444328,2.7443684416703933,1.0,1.0,1.0,1.2778029287969366,1.236200081928858
40,1.0619183779095323,20,120593.02679262958,12.423320966162914,2.484011630752378,1.0,1.0,1.0,753.7029852265771,2.9493623919550265
60,0.8139468673380789,20,61.73130444004585,10.624380516374542,19.47855542242886,1.0,1.0,1.0,65.5637693925411,2.715804039154643
80,1.2397156773580134,20,115.58521680603016,4.420557762340021,1.8838904971660766,1.0,1.0,1.0,12.447648654059408,2.0659644865161475
100,1.234230337343479,20,11.430805014144806,2.844171574659367,3.1054194109986746,1.0,1.0,1.0,5.775502279115485,1.731333981562461
120,0.8941998245906208,20,1360.2811242486987,7.5974284595505885,2.196925324138518,1.0,1.0,1.0,1.3419563092569864,1.2224904498702502
140,1.1480978565233866,20,210.79397283557145,7.046412248281543,4.459319300740263,1.0,1.0,1.0,1.475818534099631,1.2498144960305497
160,1.11931864620038,20,73.54277700292323,4.523734099058334,2.0365817711092102,1.0,1.0,1.0,6.600790230489284,2.2759002051732584
180,1.1056405204716733,20,17.22539553057975,3.153876452270412,10.211899934963174,1.0,1.0,1.0,1.7389277891071344,1.3839011868362356
200,0.9896970651498755,20,1869.4410140037012,12.50939184563083,62.08790419381511,1.0,1.0,1.0,2.849568004494789,1.5986913519881805
220,1.1814850159618415,20,318.18648518630346,7.529455267837943,1.0849099310345542,1.0,1.0,1.0,114.87247255936089,2.0708212557567864
240,1.102708190409031,20,16.210052390651946,3.9794316494139745,5.6064458536954005,1.0,1.0,1.0,2.004235261344932,1.37473495199207
260,1.198565139812777,20,11.419944033636778,3.4515339838138184,1.1370265602085885,1.0,1.0,1.0,2.3331228008940608,1.4011777246287815
280,1.0575164603381908,20,234.02614434403012,8.301575402637315,1.417361586287897,1.0,1.0,1.0,6.287121949804712,1.7196012686529554
300,0.8945076223238644,20,21506.17894092868,13.833983593998594,1.962606644289875,1.0,1.0,1.0,1.5984420779124844,1.3799346072683267
320,0.8882633561412042,20,400.5932310275434,9.065789100960467,2.314480669923983,1.0,1.0,1.0,3.03898896356774,1.5126219106448908
340,0.8500132006526167,20,205.3391326113182,13.928215419333474,2.7699126285272526,1.0,1.0,1.0,6.1267947928311415,1.8067636220622505
360,0.9756814778517933,20,30.003119534788787,5.964761293638027,2.0730952211462723,1.0,1.0,1.0,1.5858310210236075,1.3743290444131584
380,0.7476036681433638,20,82.17251569397379,8.39317433950276,11.63809458551211,1.0,1.0,1.0,5.357994985112384,1.3989368555389148
400,1.0074014266714335,20,5594.2203106163815,7.598824833171478,107.39040555058631,1.0,1.0,1.0,6.1214605008501,1.6656301593791762
420,1.0074208794207098,20,51.262063689444076,5.323827716771074,21.84943142556676,1.0,1.0,1.0,2.409920331881825,1.4535727279168136
440,0.9114378436184953,20,43.577521127187126,4.6160687663882785,3.565968460596124,1.0,1.0,1.0,1.368871143110478,1.1977740129757215
460,0.9073544277330583,20,35.87254296241611,8.844719412471845,4.104433627710984,1.0,1.0,1.0,1.4397434235416307,1.2085099071627852
480,1.0714576158218878,20,119.27616504054222,5.177025721102425,2.222706670526422,1.0,1.0,1.0,6.000144828423039,2.07655971238848
500,1.0108071893420372,20,326.7004454715558,9.355103599127041,2.254461401744358,1.0,1.0,1.0,2.2608395597172466,1.3502980834473295
520,1.065395825761416,20,1038.1496209812979,5.667201562663277,3.032593570821845,1.0,1.0,1.0,1.3532899760586348,1.2244884481291447
540,1.0983126953178883,20,107.6409389486032,4.596858083040138,2.6496435032583765,1.0,1.0,1.0,10.033793933932305,1.7670042990541954
560,1.0408108302695758,20,125.97706660683214,5.825036892574371,2.2643031854595344,1.0,1.0,1.0,2.513385968966518,1.546935830173839
580,1.3140399460364887,20,636.2959579455407,3.8170426364903305,1.1886114340906435,1.0,1.0,1.0,1613.10158835658,4.314050530512721
600,1.2451937682370742,20,12.707130966084206,2.577462862017586,1.5912016226292962,1.0,1.0,1.0,6.072226772972099,1.773860513051704
620,1.2582158835714732,20,41.30256918033951,2.6603330584357585,1.9510321171328753,1.0,1.0,1.0,1.2373314543304796,1.1859013557805231
640,1.0082138300547447,20,100.7233552272819,8.394565343317879,7.21230503300428,1.0,1.0,1.0,39.65692014315994,1.6886175148474896
660,1.3776958751290358,20,21.496192065722433,2.3748181098724004,1.9347151356615322,1.0,1.0,1.0,1.4336549777208751,1.2870659171697862
680,1.0069299465021642,20,17.988459025781825,5.327826328280182,14.99657936866688,1.0,1.0,1.0,10.098395667185713,1.4938155402285873
700,1.1805253444141768,20,466.7875969361891,4.914309798212535,1.313312578625525,1.0,1.0,1.0,2.555683987823349,1.2916875787489213
720,1.3384658822586384,20,4.297915965722817,1.9398263120567454,1.4867738014304508,1.0,1.0,1.0,1.2908576494280155,1.1862303239428624
740,1.2447017007656058,20,36.082148389970904,4.954260226219676,2.0033989658719817,1.0,1.0,1.0,1.458941706336252,1.284887367720499
760,0.9595149322033889,20,132.90480521165466,5.486654445361837,5.205277703457449,1.0,1.0,1.0,2.6972815667352963,1.6047754243370989
780,1.2335787794670035,20,254.37363894236984,3.9434576346244605,2.0208785832334506,1.0,1.0,1.0,3.476329943232939,1.4389770326397624
