episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-1.6821585080229216,20,841.5912260933823,122.39356129679406,124.40954127165645,1.0,1.0,1.0,1.5157693232916787,1.2844146553598337
20,-1.3941447892483076,20,778.3636522163765,68.24129094736195,127.34076189561756,1.0,1.0,1.0,1.4511197948557935,1.281279007170352
40,-2.01589793552304,20,1207.555044559563,178.0383759558465,231.86454448615834,1.0,1.0,1.0,1.6439650800044177,1.3676152354056128
60,-1.4323586703468194,20,2058.7007360624893,146.36827553840658,259.64249522085476,1.0,1.0,1.0,1.7195260350235437,1.5784427922296933
80,-1.3624295735856198,20,519.6377613096117,52.14348940686429,110.7095357869399,1.0,1.0,1.0,1.4179610388841908,1.3463866029282705
100,-0.8764654199860953,20,1176.4819380239128,29.933030806478047,85.91271964335075,1.0,1.0,1.0,1.5161658868162997,1.3269272909432486
120,-0.6973265586208043,20,81.62817522139161,11.769125110518077,64.1046568394944,1.0,1.0,1.0,1.4443081858998907,1.3402951544129267
140,-1.0092625049854718,20,842.8825440267246,29.66061598617675,140.99137069572257,1.0,1.0,1.0,2.109720607541031,1.6989870025290315
160,-1.3421522295956165,20,318.45095117465354,51.40111948456138,105.70866879806262,1.0,1.0,1.0,1.776620013848018,1.6032195942646956
180,-1.094155235795982,20,662.4803493870226,30.84897787626926,73.3047692893859,1.0,1.0,1.0,1.5427503825532731,1.3257330266318248
200,-0.9432770309150549,20,917.5299559415465,31.081836815815638,104.4473877695429,1.0,1.0,1.0,1.3069795342452923,1.2363617746791744
220,-0.8950049295881157,20,224.57796304057734,19.957128231644337,57.76892750012224,1.0,1.0,1.0,1.5911343472669703,1.4122225977741127
240,-0.758567556132571,20,135.63124840661496,15.876248325058484,49.702391594920044,1.0,1.0,1.0,1.5301719315644011,1.350365111918038
260,-1.3356383665760418,20,581.1625930341249,62.58638133173235,101.76410530129701,1.0,1.0,1.0,1.9976074175230565,1.6917614316958824
280,-0.723234137762193,20,237.65237319526742,13.552659757497374,54.086683741687196,1.0,1.0,1.0,1.6411054419309064,1.460384654032107
300,-0.4956060379272859,20,159.8066053380198,10.154580393515024,54.42631129670239,1.0,1.0,1.0,1.553920419565107,1.3216111133753197
320,-0.7782864392690355,20,1061.882943878517,22.301610304759876,132.46629187188438,1.0,1.0,1.0,1.4107954036284476,1.2397763507008528
340,-0.3486573598066168,20,15.32515273891446,6.338704052596855,24.562526982144682,1.0,1.0,1.0,1.7817326037682677,1.4275961662592231
360,-0.5807504672217478,20,751.9697188378572,13.541844009099064,45.363937704765306,1.0,1.0,1.0,1.1247505149335273,1.08845436160472
380,-0.49300010784172466,20,136.24155748658,9.439411993867665,35.62373761421586,1.0,1.0,1.0,1.7177200828698151,1.5312395706570445
400,-0.8196940966421579,20,361.02557499187225,16.94854434142053,77.68710915376782,1.0,1.0,1.0,2.1876846550508757,1.7323904735614115
420,-0.8105908208052386,20,266.3264467710406,18.525409244196616,39.641864530733535,1.0,1.0,1.0,1.2398440588161828,0.9716485533805593
440,-0.6139519087511248,20,664.8631219117415,14.689572574042087,69.2839789531643,1.0,1.0,1.0,1.3596082127255766,1.1634147528178225
460,-0.3266549813787212,20,263.21835627082424,7.7721418530570405,60.77141973685531,1.0,1.0,1.0,1.645653444042026,1.2894299021777973
480,-0.16319310684180643,20,211.08059210618836,7.43056837503992,24.31619155301886,1.0,1.0,1.0,1.5526436456531543,1.374288598938954
500,-0.5944791820584806,20,85.20260891161489,10.742488050059107,16.166968656576316,1.0,1.0,1.0,1.409659278766131,1.3510890862114022
520,-0.32753425556550364,20,703.1031134597174,8.6015425144102,384.6371741192476,1.0,1.0,1.0,1.3759193720483653,1.3036377443019644
540,0.0005037362379713306,20,16.25388081286652,4.192253772797007,5.488171812403441,1.0,1.0,1.0,1.5454596408777252,1.3334538266580958
560,-0.171807678891644,20,572.3791541494467,6.865093945404406,71.03263963120692,1.0,1.0,1.0,2.061327723265626,1.6436297755333005
580,-0.43971876263422427,20,235.5623710066885,9.682285023990598,56.97283994122207,1.0,1.0,1.0,1.4467839315848297,1.4048301962472813
600,-0.10707853224123817,20,27.87947661613842,4.988389493223073,56.90059536509045,1.0,1.0,1.0,1.2372713857184094,1.205461869387814
620,-0.4955521956454937,20,109.81115961899089,9.73829593400982,42.998718603764694,1.0,1.0,1.0,2.174802490146639,1.749472397571827
640,0.12939151332904902,20,100.34356361986357,4.035665017380016,17.98002713083147,1.0,1.0,1.0,1.5639054041845895,1.3349001838034524
660,0.025154881525001088,20,9.176655686862004,3.8450099506237514,2.7496136298258005,1.0,1.0,1.0,1.6026880287608427,1.3883272381796206
680,-0.16597909772693703,20,54.55119819484641,5.560430818088981,22.082131088781455,1.0,1.0,1.0,1.7118049653251528,1.5201273756236409
700,-0.34618048806866686,20,245.78086458346957,8.671885017454589,33.416479347380786,1.0,1.0,1.0,1.7048595014211856,1.5238603654084903
720,0.026425141556461463,20,179.17642365654947,5.508494806533086,15.055921963690594,1.0,1.0,1.0,1.3478625418159804,1.2694474955638582
740,0.061838334994613865,20,7.415823830270918,3.724454836408278,17.523310353658072,1.0,1.0,1.0,1.9683692109563649,1.4297450361222106
760,-0.36468575548974996,20,233.50041761408283,10.30625309585041,31.38340017301085,1.0,1.0,1.0,1.7490468349140165,1.51622835554683
780,-0.2748974123429754,20,69.55961978529513,6.904938015184265,18.426665208114407,1.0,1.0,1.0,1.7245884152013844,1.4775417263918553
800,-0.02979784548493832,20,11.60157561340817,4.0148207866354415,14.358497903862425,1.0,1.0,1.0,1.268899781908543,1.2143977131914045
820,-0.12948639588700606,20,97.44996039370946,5.776115160947383,12.28601290841486,1.0,1.0,1.0,1.2274421193254503,1.1447345365898267
840,-0.01585635763789713,20,131.94237264518432,5.594402001063871,15.449705578236575,1.0,1.0,1.0,1.4025121164551635,1.3306004679734962
860,-0.10945870037035461,20,144.05955560861588,5.944129218413506,15.683277328678574,1.0,1.0,1.0,1.4529606097907013,1.3865419298342319
880,-0.06194898285454409,20,174.1057919822535,5.867641501273747,168.09007564111815,1.0,1.0,1.0,1.9868524927124025,1.6538038404937632
900,-0.4563684786818003,20,139.8044967346703,11.028348270563509,42.51677422346242,1.0,1.0,1.0,1.818129175545753,1.6780195030747835
920,-0.5918441275398124,20,148.86757203961696,13.365554988424124,22.783505203291764,1.0,1.0,1.0,1.8870463215497817,1.6066030298065872
940,-0.31855508170258234,20,42.696476045924534,7.055406226867009,7.879996738062637,1.0,1.0,1.0,1.2757185309031498,1.1692068263396116
960,-0.19165175939948384,20,65.17083342622807,6.348355621090989,26.619278303896426,1.0,1.0,1.0,1.3959596393186775,1.2901527824702814
980,-0.013544657515078173,20,89.14704223781499,5.321678758044254,13.304009589137463,1.0,1.0,1.0,1.3377199283414547,1.3064950356881588
1000,0.0645222560689875,20,715.7458374497495,4.954808945839756,38.563981469505705,1.0,1.0,1.0,1.3507093032152422,1.3009747854236737
1020,-0.12963450715461824,20,12.902043146551211,4.748557546403883,9.844089603377865,1.0,1.0,1.0,1.5479434696228933,1.2203362956496184
1040,-0.32953579693283536,20,86.09079566334218,7.1301017127096875,32.070055414927836,1.0,1.0,1.0,1.2860082648649651,1.1926120026685898
1060,-0.03731820539494089,20,135.40361801956288,5.774032820420545,17.631650345801113,1.0,1.0,1.0,1.4072672172477314,1.3492957246524668
1080,-0.3019400553564049,20,57.76549631609042,6.531483596210118,11.578816364391768,1.0,1.0,1.0,1.8307975238511347,1.477205233295817
1100,-0.5373277053555279,20,66.87310551648063,9.485616618330257,25.060350418222413,1.0,1.0,1.0,1.9154081326955168,1.4789343326174262
1120,0.20965822043168653,20,9.139078060745936,3.1643076379546633,9.900552827156654,1.0,1.0,1.0,1.534201830722605,1.4260302531871583
1140,-0.10278017970193372,20,16.52283491845541,4.739018448786195,4.871346924623552,1.0,1.0,1.0,1.4449132691138062,1.2420216451254744
