batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,1.1412321645188306,-0.06811733916401863,1.8049408793449402,2.484893321990967,1.711974561214447
0,1,1.1412321645188306,-0.06810796074569225,1.5291827321052551,2.4848932027816772,1.4362258315086365
0,2,1.1412321645188306,-0.06732509285211563,1.2444392442703247,2.4848932027816772,1.1522652208805084
0,3,1.1412321645188306,-0.06858636811375618,0.9841901361942291,2.4848932027816772,0.8907548487186432
0,4,1.1412321645188306,-0.06856491044163704,0.7337686121463776,2.484893321990967,0.6403547525405884
0,5,1.1412321645188306,-0.06811585277318954,0.5172452926635742,2.4848928451538086,0.424280509352684
0,6,1.1412321645188306,-0.06974907219409943,0.35041697323322296,2.4848928451538086,0.2558189705014229
0,7,1.1412321645188306,-0.06961151212453842,0.2553224116563797,2.484893560409546,0.16086196899414062
0,8,1.1412321645188306,-0.07041367515921593,0.20246423035860062,2.484893560409546,0.10720161721110344
0,9,1.1412321645188306,-0.06964347511529922,0.21457522362470627,2.484892964363098,0.12008281797170639
1,10,0.755000441302579,1.2304633259773254,0.3446723073720932,2.48489248752594,1.5502867102622986
1,11,0.755000441302579,1.227128505706787,0.3849732279777527,2.4848926067352295,1.5872527956962585
1,12,0.755000441302579,1.2324657440185547,0.37916527688503265,2.4848926067352295,1.5867820978164673
1,13,0.755000441302579,1.2289891839027405,0.3431236445903778,2.484892964363098,1.5472638607025146
1,14,0.755000441302579,1.2239187955856323,0.2904164344072342,2.4848923683166504,1.489486277103424
1,15,0.755000441302579,1.2281749844551086,0.24855925142765045,2.484892725944519,1.4518852829933167
1,16,0.755000441302579,1.239016830921173,0.21796875447034836,2.4848923683166504,1.4321366548538208
1,17,0.755000441302579,1.2131152153015137,0.2141028195619583,2.484892725944519,1.4023690819740295
1,18,0.755000441302579,1.2157074809074402,0.20478099584579468,2.4848923683166504,1.3956395387649536
1,19,0.755000441302579,1.226345956325531,0.20678271353244781,2.48489248752594,1.4082797765731812
2,20,0.687810491811912,0.6942614018917084,0.2431173175573349,2.484893321990967,0.9125297665596008
2,21,0.687810491811912,0.6670042276382446,0.2423727959394455,2.484892725944519,0.8845281302928925
2,22,0.687810491811912,0.6893386840820312,0.24538061022758484,2.4848928451538086,0.9098703861236572
2,23,0.687810491811912,0.6795819997787476,0.24120666831731796,2.484892725944519,0.8959397375583649
2,24,0.687810491811912,0.6784069836139679,0.24074648320674896,2.4848932027816772,0.8943045139312744
2,25,0.687810491811912,0.6838259994983673,0.24043697118759155,2.484892964363098,0.8994140625
