aliases,cardinality
"('k', 'mk')",135
"('k', 'mi_idx', 'mk')",15
"('it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'it2', 'k', 'mi_idx', 'mk')",1
"('k', 'mk')",135
"('k', 'mi_idx', 'mk')",15
"('it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk')",37
"('cc', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'it2', 'k', 'mi_idx', 'mk')",1
"('k', 'mk')",135
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk')",1
"('k', 'mi_idx', 'mk')",15
"('it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk')",37
"('cc', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk')",37
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('it2', 'k', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",14
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",14
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'mi_idx', 'mk', 't')",1
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",14
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1
"('cc', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
"('cc', 'cct1', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1
