aliases,cardinality
"('it2', 'mi_idx')",12213
"('it2', 'mi_idx')",12213
"('it2', 'mi_idx', 't')",1
"('it2', 'mi_idx', 't')",1
"('it2', 'mi', 'mi_idx', 't')",6
"('it2', 'mi', 'mi_idx', 't')",6
"('it1', 'it2', 'mi', 'mi_idx', 't')",1
"('it1', 'it2', 'mi', 'mi_idx', 't')",1
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('it2', 'mi_idx')",12213
"('it2', 'mi_idx', 't')",1
"('it2', 'mi', 'mi_idx', 't')",6
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('it1', 'it2', 'mi', 'mi_idx', 't')",1
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",1
"('it2', 'mc', 'mi_idx', 't')",1
"('it2', 'mc', 'mi_idx', 't')",1
"('cn', 'it2', 'mc', 'mi_idx', 't')",1
"('cn', 'it2', 'mc', 'mi_idx', 't')",1
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 't')",6
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 't')",6
"('it2', 'mc', 'mi_idx', 't')",1
"('cn', 'it2', 'mc', 'mi_idx', 't')",1
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 't')",6
