aliases,cardinality
"('k', 'mk')",34
"('k', 'mk', 't')",1
"('ci', 'k', 'mk', 't')",1
"('an', 'ci', 'k', 'mk', 't')",2
"('an', 'cc', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mc', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",1
"('k', 'mk')",34
"('k', 'mk', 't')",1
"('ci', 'k', 'mk', 't')",1
"('an', 'ci', 'k', 'mk', 't')",2
"('an', 'cc', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mc', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'pi', 't')",25
"('k', 'mk')",34
"('k', 'mk', 't')",1
"('ci', 'k', 'mk', 't')",1
"('an', 'ci', 'k', 'mk', 't')",2
"('an', 'cc', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'mc', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'pi', 't')",25
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'pi', 't')",25
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",1
"('an', 'cc', 'cct1', 'cct2', 'chn', 'ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'pi', 't')",1
