batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,1.0556511794152574,-0.027714263647794724,0.8645557165145874,2.484892725944519,0.8119925260543823
0,1,1.0556511794152574,-0.026372187305241823,0.8578523695468903,2.4848926067352295,0.8066312372684479
0,2,1.0556511794152574,-0.028056242503225803,0.8507994115352631,2.48489248752594,0.7978942394256592
0,3,1.0556511794152574,-0.03223161771893501,0.8566292226314545,2.4848926067352295,0.7995486557483673
0,4,1.0556511794152574,-0.02736361196730286,0.8508555293083191,2.4848920106887817,0.7986429929733276
0,5,1.0556511794152574,-0.030034177005290985,0.8417837023735046,2.4848923683166504,0.7869006395339966
0,6,1.0556511794152574,-0.02989005483686924,0.8285499513149261,2.484892249107361,0.7738109827041626
0,7,1.0556511794152574,-0.028474288061261177,0.8415868878364563,2.4848928451538086,0.7882636487483978
0,8,1.0556511794152574,-0.03381913108751178,0.8389853835105896,2.484892725944519,0.7803173363208771
0,9,1.0556511794152574,-0.030989140272140503,0.8244362473487854,2.4848920106887817,0.768598198890686
1,10,0.9995801776472405,-0.05063936673104763,0.7106029689311981,2.4848934412002563,0.6351146697998047
1,11,0.9995801776472405,-0.05254941061139107,0.7208956182003021,2.4848936796188354,0.6434972882270813
1,12,0.9995801776472405,-0.053048186004161835,0.7067292034626007,2.4848934412002563,0.628832072019577
1,13,0.9995801776472405,-0.052177511155605316,0.7103581428527832,2.4848936796188354,0.633331686258316
1,14,0.9995801776472405,-0.05332259088754654,0.6962129175662994,2.484893321990967,0.6180414259433746
1,15,0.9995801776472405,-0.05226479843258858,0.6984345316886902,2.484893798828125,0.6213207840919495
1,16,0.9995801776472405,-0.05308869294822216,0.6947089731693268,2.4848932027816772,0.6167713701725006
1,17,0.9995801776472405,-0.056495534256100655,0.7011542767286301,2.484893798828125,0.6198098063468933
1,18,0.9995801776472405,-0.05443265661597252,0.6810095906257629,2.4848932027816772,0.6017280220985413
1,19,0.9995801776472405,-0.05480421520769596,0.6784193515777588,2.484893321990967,0.5987662076950073
2,20,1.0987768546218932,-0.009163517970591784,0.8269675970077515,2.4848928451538086,0.7929551303386688
2,21,1.0987768546218932,-0.006655929610133171,0.8110577464103699,2.48489248752594,0.7795529067516327
2,22,1.0987768546218932,-0.00905874464660883,0.8111766576766968,2.4848928451538086,0.7772689759731293
2,23,1.0987768546218932,-0.013560712337493896,0.8222641348838806,2.484892725944519,0.7838544845581055
2,24,1.0987768546218932,-0.007742165122181177,0.8038600087165833,2.484892725944519,0.771268904209137
2,25,1.0987768546218932,-0.008350343443453312,0.801691859960556,2.4848926067352295,0.7684926092624664
2,26,1.0987768546218932,-0.013781711459159851,0.8068839311599731,2.484892725944519,0.7682532668113708
2,27,1.0987768546218932,-0.008376296609640121,0.7876097857952118,2.484892964363098,0.7543845474720001
2,28,1.0987768546218932,-0.013968169689178467,0.7966163754463196,2.484892964363098,0.7577992677688599
2,29,1.0987768546218932,-0.011468675918877125,0.782348245382309,2.4848926067352295,0.7460306584835052
3,30,0.9901521784472378,-0.021220711059868336,0.7106592059135437,2.4848920106887817,0.6645895838737488
3,31,0.9901521784472378,-0.023927804082632065,0.7231135666370392,2.484892249107361,0.6743368208408356
3,32,0.9901521784472378,-0.0239698588848114,0.7179863750934601,2.484892249107361,0.6691675782203674
3,33,0.9901521784472378,-0.023569447919726372,0.7151757776737213,2.4848926067352295,0.6667574197053909
3,34,0.9901521784472378,-0.01993144699372351,0.6922650635242462,2.484892249107361,0.647484689950943
3,35,0.9901521784472378,-0.022209202870726585,0.6935898661613464,2.4848917722702026,0.6465317606925964
3,36,0.9901521784472378,-0.021296472055837512,0.6975995600223541,2.4848920106887817,0.6514541804790497
3,37,0.9901521784472378,-0.022009897977113724,0.6860214471817017,2.4848920106887817,0.6391626596450806
3,38,0.9901521784472378,-0.023695374839007854,0.6933072805404663,2.4848921298980713,0.6447629928588867
3,39,0.9901521784472378,-0.02202212391421199,0.6858055293560028,2.4848920106887817,0.6389344930648804
4,40,0.9858550342535217,0.019415134796872735,0.6586437523365021,2.48489248752594,0.6532099843025208
4,41,0.9858550342535217,0.020777830854058266,0.6584023237228394,2.48489248752594,0.654331237077713
4,42,0.9858550342535217,0.020274492911994457,0.6561219692230225,2.4848926067352295,0.6515475511550903
4,43,0.9858550342535217,0.02394072897732258,0.6468580663204193,2.4848928451538086,0.6459498405456543
4,44,0.9858550342535217,0.02176268119364977,0.6441017091274261,2.48489248752594,0.6410154700279236
4,45,0.9858550342535217,0.020493553951382637,0.6287363767623901,2.48489248752594,0.6243810057640076
4,46,0.9858550342535217,0.017659602453932166,0.6445248126983643,2.4848930835723877,0.637335479259491
4,47,0.9858550342535217,0.014998184517025948,0.6453371047973633,2.4848926067352295,0.635486364364624
4,48,0.9858550342535217,0.018784992396831512,0.6384292542934418,2.4848932027816772,0.6323652863502502
4,49,0.9858550342535217,0.011597607284784317,0.638522744178772,2.484892249107361,0.6252714395523071
5,50,1.1046097172293003,-0.004986107349395752,0.7442251443862915,2.4848923683166504,0.7143900990486145
5,51,1.1046097172293003,-0.005815468728542328,0.7331851124763489,2.4848921298980713,0.7025207281112671
5,52,1.1046097172293003,-0.00726131908595562,0.7433142364025116,2.484892249107361,0.7112039923667908
5,53,1.1046097172293003,-0.007818188518285751,0.7311620116233826,2.4848920106887817,0.6984949111938477
5,54,1.1046097172293003,-0.003573634661734104,0.7170142531394958,2.484891891479492,0.6885916888713837
5,55,1.1046097172293003,-0.007046363316476345,0.7284163236618042,2.4848921298980713,0.6965210735797882
5,56,1.1046097172293003,-0.006818612106144428,0.7133532762527466,2.484892249107361,0.681685745716095
5,57,1.1046097172293003,-0.007320333272218704,0.7309315800666809,2.48489248752594,0.6987622976303101
5,58,1.1046097172293003,-0.006690363399684429,0.7041374146938324,2.484891891479492,0.6725981533527374
5,59,1.1046097172293003,-0.006797248846851289,0.7071459889411926,2.48489248752594,0.6754997968673706
6,60,1.0807591622941395,-0.00868395809084177,0.6413446664810181,2.484892964363098,0.6078117787837982
6,61,1.0807591622941395,-0.00778746884316206,0.6447368562221527,2.484893321990967,0.6121004223823547
6,62,1.0807591622941395,-0.0077992575243115425,0.6363109052181244,2.4848930835723877,0.6036627292633057
6,63,1.0807591622941395,-0.006244625663384795,0.6330526471138,2.4848934412002563,0.6019590795040131
6,64,1.0807591622941395,-0.008939996361732483,0.6300385594367981,2.484893321990967,0.5962496399879456
6,65,1.0807591622941395,-0.0097116120159626,0.6349181830883026,2.4848939180374146,0.6003576219081879
6,66,1.0807591622941395,-0.006160384975373745,0.6201771795749664,2.484893321990967,0.5891678333282471
6,67,1.0807591622941395,-0.009123424999415874,0.6156348288059235,2.484892964363098,0.5816624909639359
6,68,1.0807591622941395,-0.011005062609910965,0.618265837430954,2.4848934412002563,0.5824118256568909
6,69,1.0807591622941395,-0.010447634384036064,0.6130410730838776,2.484893560409546,0.5777445137500763
7,70,1.1169660361356586,-0.0235165162011981,0.6034634113311768,2.484892725944519,0.5550979673862457
7,71,1.1169660361356586,-0.02767959237098694,0.6098294854164124,2.4848932027816772,0.5573009699583054
7,72,1.1169660361356586,-0.02497772127389908,0.603127121925354,2.4848926067352295,0.5533004701137543
7,73,1.1169660361356586,-0.026730475947260857,0.5956071615219116,2.484892964363098,0.5440277457237244
7,74,1.1169660361356586,-0.02343145222403109,0.5879887938499451,2.4848928451538086,0.5397084057331085
7,75,1.1169660361356586,-0.02478853426873684,0.5890282690525055,2.4848928451538086,0.5393908023834229
7,76,1.1169660361356586,-0.025049169547855854,0.5740834921598434,2.4848928451538086,0.5241853892803192
7,77,1.1169660361356586,-0.02434513985645026,0.5814054012298584,2.484892964363098,0.5322113335132599
7,78,1.1169660361356586,-0.02494373731315136,0.5691071450710297,2.484892964363098,0.5193144828081131
7,79,1.1169660361356586,-0.025009064469486475,0.5689785778522491,2.48489248752594,0.5191205888986588
