episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,0.926865525968938,20,141.33704201187658,8.064589196750259,4.027319657990732,1.0,1.0,1.0,2.6581048457522334,1.6892188287061536
20,0.7443674370413077,20,385.7113551586241,22.830645081513243,2.176232501493,1.0,1.0,1.0,842.0091938074653,4.546198304095499
40,1.026091968223401,20,934.619286422652,9.241936041882816,2.4855260247725894,1.0,1.0,1.0,45.162548353268846,2.812448838908244
60,1.0813720531212767,20,278.4933044220418,8.015092602336304,4.339078923958607,1.0,1.0,1.0,5.036616875003792,1.3918546397013087
80,0.9279616733712392,20,169.89579644416955,5.875266698384025,2.7082945370838094,1.0,1.0,1.0,4.363476752083445,2.024730209602335
100,0.8809528529358497,20,21.243900178494425,4.533528466867487,4.574932068350544,1.0,1.0,1.0,6.483616445530231,1.945597062912833
120,0.9544867609715645,20,34.17055284618961,5.2133424883690855,2.860793180700918,1.0,1.0,1.0,1.3732114956513635,1.2626038939398747
140,0.9711639771852238,20,455.29961454447647,17.892733867271797,5.671323821408601,1.0,1.0,1.0,2.423756658634055,1.402973231537781
160,0.7970333559372205,20,550.6995704507585,18.6662716747432,4.201606615093762,1.0,1.0,1.0,41.08165668072619,2.6370822272441687
180,0.8219806264969389,20,87.40626687339616,10.060053887318938,4.738922978519924,1.0,1.0,1.0,1.9912663365621412,1.2137564028877812
200,0.8985726681333898,20,11561.487028577989,17.21454056587599,2.232600525236538,1.0,1.0,1.0,7.933487488752798,1.9735747516799236
220,1.1255283362208073,20,378.57563148909287,10.003294821787312,1.5051118009136004,1.0,1.0,1.0,1.8295176457774023,1.3133369932672412
240,1.095398095354072,20,57.26453257804085,4.712565364906709,2.0295655593621738,1.0,1.0,1.0,2.9758074740661704,1.597220618357626
260,0.9839429128980388,20,256.85015428882696,8.096936099202056,2.2234931300144543,1.0,1.0,1.0,2.216298668721717,1.4143328892468974
280,1.1211234800172472,20,18.782911608772974,3.1307525702025636,2.5546965581905483,1.0,1.0,1.0,1.6933516046739179,1.2662937343469172
300,0.8769495406212545,20,161.73746083675707,9.180431460442948,1.455139488127603,1.0,1.0,1.0,1.2992859385571371,1.1721874269909944
320,1.0985719106798597,20,27669.80656490078,6.986900717116168,15.979856193236655,1.0,1.0,1.0,2.149901692633203,1.2603360499313008
340,1.0242158783435698,20,69.82620300483161,5.860620091754767,2.474283952419231,1.0,1.0,1.0,12.210135087281342,2.0531761678197227
360,0.9471332025954785,20,56.73460468213892,7.868473679418869,2.63033000071113,1.0,1.0,1.0,33.94383176919734,2.2749389988127624
380,1.1286664499406087,20,35.43104946454441,4.489388311176453,1.8665057669572906,1.0,1.0,1.0,40.6136505721195,2.369479247665679
400,1.108323429890112,20,23.31737513456369,4.483754220398624,6.952983517735733,1.0,1.0,1.0,4.487671983553887,1.6139638383457744
420,0.9209332954630505,20,517.3947551379111,15.795381484670479,3.160798284827654,1.0,1.0,1.0,1.4407633621213694,1.1850858632937644
440,1.1390383009672544,20,1263.6539516582009,7.132022153975688,4.4348055457753155,1.0,1.0,1.0,2.6079524143212867,1.7274175197552595
460,1.203248601857033,20,22.20538091222092,2.846576516987577,3.0953692814222467,1.0,1.0,1.0,1.3674643494477163,1.2224017891265393
480,0.9579669736210101,20,24.350031252929977,6.440516243762612,8.615661942034475,1.0,1.0,1.0,1.446847317575872,1.3139424115406733
500,1.0709556879817062,20,49.14127827860366,4.886308710066946,2.7810806818039104,1.0,1.0,1.0,1.607487175875124,1.2978674632236993
520,1.1595860404630018,20,2586.9486801639714,5.136327175691288,4.087658908588985,1.0,1.0,1.0,1.5050422505956047,1.3062355398485763
540,0.9370742412398702,20,6974.078767618812,13.932133016008061,25.949916433483573,1.0,1.0,1.0,4.69946283176804,1.58984550848335
560,0.9329860499337711,20,1765.9020539605613,19.469811080427387,4.205935469343472,1.0,1.0,1.0,6.116263863321478,2.1061903903100903
580,1.1290501336575556,20,275.07476410462056,6.400535471517465,1.547719857501299,1.0,1.0,1.0,17.997740004263385,2.2379075390973977
600,1.0227023407997433,20,46.81547066559965,6.228812590371644,16.346854378865565,1.0,1.0,1.0,10.559631844798,2.2214744223031047
620,1.099735749856476,20,78.50413152627831,8.841378830856486,7.405802692607085,1.0,1.0,1.0,10.486443553304758,1.7347533829238124
640,1.1445510950044793,20,12.49349646729326,3.257097312992772,1.9614315479256703,1.0,1.0,1.0,3.5780613175247167,1.6667776306067923
