episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,1.2098179872838326,20,883.8035224994676,5.863094771804063,2.7658245581356553,1.0,1.0,1.0,1.3076784219312036,1.1985280866825903
20,1.2554036003297653,20,52.760674314800745,5.4535114517446965,3.9601632002354057,1.0,1.0,1.0,36.18661598363549,2.3994506015180592
40,0.9565694247900212,20,2336.6523473697475,15.47596789443608,2.082904771161909,1.0,1.0,1.0,52.435837731612345,2.2195695447212302
60,1.0753556491186405,20,120465.73875479828,9.621527940457309,3.134816834500611,1.0,1.0,1.0,751.2475052054484,1.9657706670037371
80,1.1440610240554623,20,1352.953336908976,4.865068986128733,5.600862966224232,1.0,1.0,1.0,2.172396847750568,1.4325654423030558
100,0.8768843323442355,20,146.5492245497127,7.232390420463887,3.5856123554406154,1.0,1.0,1.0,2.7877921448735745,1.6308867170469687
120,1.128390945833355,20,4.513930696262054,2.4891198701969017,1.4595511278417717,1.0,1.0,1.0,2.937519656219626,1.5383587762931288
140,0.9281562395216882,20,1941.9276927234368,12.440857161955103,15.242845371978783,1.0,1.0,1.0,3.730581571130552,1.614913503228352
160,1.0495743113865024,20,1874.4947950767478,14.319776560594024,2.4372598506428624,1.0,1.0,1.0,113.38642134715023,1.6916225576528974
180,1.2038719965557991,20,1558.886960424981,8.788739327699838,1.9395402684519005,1.0,1.0,1.0,1528.394569877756,5.521214966254907
200,1.022434240140491,20,30.521644713442765,5.282937217906329,2.2021145027708364,1.0,1.0,1.0,1.2651540045358312,1.1796693941232228
220,1.0683358485054986,20,345.9525446835643,7.426416383459762,3.9187515002162594,1.0,1.0,1.0,1.0139708592753183,1.0133651013096148
240,1.2636847714600352,20,12.948887433289812,3.098803688089498,2.8109832156919343,1.0,1.0,1.0,113.94915626261991,1.8746358358105082
260,1.1884688872115627,20,53.59831828625863,5.394633760762444,1.2380884700282588,1.0,1.0,1.0,39.056227577722424,1.7070329568308913
280,1.2948704616346132,20,161.4524303533961,4.193011434935934,1.295312693363412,1.0,1.0,1.0,35.89059570709092,2.187557441635589
300,1.2893836915285724,20,10557.693614666234,3.920499425560394,1.3218202404462975,1.0,1.0,1.0,1.1139411195834605,1.09768495846573
320,0.9970005628608523,20,574.8214917138323,8.44969492858718,4.585381901209594,1.0,1.0,1.0,2.9694684969707814,1.5905706803734023
340,0.7135402914371659,20,213.86723230440808,18.22680453752018,27.580885948163974,1.0,1.0,1.0,1.1831864646393782,1.1325455867343424
360,1.1720803948339378,20,521.4857798273814,6.907183020557928,1.7679762235148295,1.0,1.0,1.0,3.4294826711763116,1.6665501491404198
