aliases,cardinality
"('k', 'mk')",76714
"('k', 'mi_idx', 'mk')",191689
"('it2', 'k', 'mi_idx', 'mk')",63701
"('it2', 'k', 'mi', 'mi_idx', 'mk')",67732
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",63386
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",42900
"('ci', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",589677
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",2825
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n')",2825
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",2825
"('ci', 't')",1244716
"('ci', 'n', 't')",1244716
"('ci', 'mk', 'n', 't')",2619220
"('ci', 'mi_idx', 'mk', 'n', 't')",6806711
"('ci', 'mi', 'mi_idx', 'mk', 'n', 't')",5130269
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",90124865
"('ci', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",2099185
"('ci', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",687361
"('ci', 'n')",1244716
"('mk', 't')",4523930
"('ci', 'mk', 't')",2619220
"('ci', 'mk')",2619220
"('ci', 'mk', 'n')",2619220
"('ci', 'mi_idx', 'n', 't')",1000868
"('mi_idx', 't')",1380035
"('ci', 'mi_idx', 't')",1000868
"('ci', 'mi_idx')",1000868
"('ci', 'mi_idx', 'n')",1000868
"('mi_idx', 'mk', 't')",10424626
"('ci', 'mi_idx', 'mk', 't')",6806711
"('mi_idx', 'mk')",10424626
"('ci', 'mi_idx', 'mk')",6806711
"('ci', 'mi_idx', 'mk', 'n')",6806711
"('ci', 'mi', 'mk', 'n', 't')",1754421
"('ci', 'mi', 'n', 't')",95066
"('mi', 't')",188971
"('ci', 'mi', 't')",95066
"('ci', 'mi')",95066
"('ci', 'mi', 'n')",95066
"('mi', 'mk', 't')",2615151
"('ci', 'mi', 'mk', 't')",1754421
"('mi', 'mk')",2615151
"('ci', 'mi', 'mk')",1754421
"('ci', 'mi', 'mk', 'n')",1754421
"('ci', 'mi', 'mi_idx', 'n', 't')",168225
"('mi', 'mi_idx', 't')",315079
"('ci', 'mi', 'mi_idx', 't')",168225
"('mi', 'mi_idx')",315079
"('ci', 'mi', 'mi_idx')",168225
"('ci', 'mi', 'mi_idx', 'n')",168225
"('mi', 'mi_idx', 'mk', 't')",7405374
"('ci', 'mi', 'mi_idx', 'mk', 't')",5130269
"('mi', 'mi_idx', 'mk')",7405374
"('ci', 'mi', 'mi_idx', 'mk')",5130269
"('ci', 'mi', 'mi_idx', 'mk', 'n')",5130269
"('ci', 'mc', 'mi_idx', 'mk', 'n', 't')",74202199
"('ci', 'mc', 'mk', 'n', 't')",24878483
"('ci', 'mc', 'n', 't')",1557234
"('mc', 't')",2609129
"('ci', 'mc', 't')",1557234
"('ci', 'mc')",1557234
"('ci', 'mc', 'n')",1557234
"('mc', 'mk', 't')",34863638
"('ci', 'mc', 'mk', 't')",24878483
"('mc', 'mk')",34863638
"('ci', 'mc', 'mk')",24878483
"('ci', 'mc', 'mk', 'n')",24878483
"('ci', 'mc', 'mi_idx', 'n', 't')",3043788
"('mc', 'mi_idx', 't')",4073078
"('ci', 'mc', 'mi_idx', 't')",3043788
"('mc', 'mi_idx')",4073078
"('ci', 'mc', 'mi_idx')",3043788
"('ci', 'mc', 'mi_idx', 'n')",3043788
"('mc', 'mi_idx', 'mk', 't')",101051093
"('ci', 'mc', 'mi_idx', 'mk', 't')",74202199
"('mc', 'mi_idx', 'mk')",101051093
"('ci', 'mc', 'mi_idx', 'mk')",74202199
"('ci', 'mc', 'mi_idx', 'mk', 'n')",74202199
"('ci', 'mc', 'mi', 'mk', 'n', 't')",29492662
"('ci', 'mc', 'mi', 'n', 't')",451337
"('mc', 'mi', 't')",730070
"('ci', 'mc', 'mi', 't')",451337
"('mc', 'mi')",730070
"('ci', 'mc', 'mi')",451337
"('ci', 'mc', 'mi', 'n')",451337
"('mc', 'mi', 'mk', 't')",37984394
"('ci', 'mc', 'mi', 'mk', 't')",29492662
"('mc', 'mi', 'mk')",37984394
"('ci', 'mc', 'mi', 'mk')",29492662
"('ci', 'mc', 'mi', 'mk', 'n')",29492662
"('ci', 'mc', 'mi', 'mi_idx', 'n', 't')",1258977
"('mc', 'mi', 'mi_idx', 't')",1902605
"('ci', 'mc', 'mi', 'mi_idx', 't')",1258977
"('mc', 'mi', 'mi_idx')",1902605
"('ci', 'mc', 'mi', 'mi_idx')",1258977
"('ci', 'mc', 'mi', 'mi_idx', 'n')",1258977
"('mc', 'mi', 'mi_idx', 'mk', 't')",115368044
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 't')",90124865
"('mc', 'mi', 'mi_idx', 'mk')",115368044
"('ci', 'mc', 'mi', 'mi_idx', 'mk')",90124865
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 'n')",90124865
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",140982
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",117383
"('ci', 'k', 'mk', 'n', 't')",43178
"('k', 'mk', 't')",76714
"('ci', 'k', 'mk', 't')",43178
"('ci', 'k', 'mk')",43178
"('ci', 'k', 'mk', 'n')",43178
"('k', 'mi_idx', 'mk', 't')",191689
"('ci', 'k', 'mi_idx', 'mk', 't')",117383
"('ci', 'k', 'mi_idx', 'mk')",117383
"('ci', 'k', 'mi_idx', 'mk', 'n')",117383
"('ci', 'k', 'mi', 'mk', 'n', 't')",48817
