aliases,cardinality
"('k', 'mk')",24091
"('k', 'mk', 't')",10613
"('k', 'kt', 'mk', 't')",5032
"('cc', 'k', 'kt', 'mk', 't')",1485
"('cc', 'cct1', 'k', 'kt', 'mk', 't')",1267
"('cc', 'cct1', 'cct2', 'k', 'kt', 'mk', 't')",1267
"('cc', 'cct1', 'cct2', 'ci', 'k', 'kt', 'mk', 't')",189844
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 't')",5406
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",5406
"('ci', 't')",21334720
"('ci', 'n', 't')",21334720
"('ci', 'mk', 'n', 't')",114182642
"('ci', 'kt', 'mk', 'n', 't')",84217062
"('ci', 'k', 'kt', 'mk', 'n', 't')",406258
"('chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",11231
"('cc', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",6371
"('cc', 'cct2', 'chn', 'ci', 'k', 'kt', 'mk', 'n', 't')",6371
"('ci', 'n')",36244344
"('mk', 't')",1970380
"('ci', 'mk', 't')",114182642
"('ci', 'mk')",215765477
"('ci', 'mk', 'n')",215765477
"('ci', 'kt', 'n', 't')",4911717
"('kt', 't')",274015
"('ci', 'kt', 't')",4911717
"('kt', 'mk', 't')",1053171
"('ci', 'kt', 'mk', 't')",84217062
"('ci', 'k', 'mk', 'n', 't')",630025
"('ci', 'k', 'mk', 't')",630025
"('ci', 'k', 'mk')",1176263
"('ci', 'k', 'mk', 'n')",1176263
"('ci', 'k', 'kt', 'mk', 't')",406258
"('chn', 'ci', 'kt', 'mk', 'n', 't')",2221189
"('chn', 'ci', 'mk', 'n', 't')",2728808
"('chn', 'ci', 'n', 't')",296510
"('chn', 'ci', 't')",296510
"('chn', 'ci')",623586
"('chn', 'ci', 'n')",623586
"('chn', 'ci', 'mk', 't')",2728808
"('chn', 'ci', 'mk')",7359406
"('chn', 'ci', 'mk', 'n')",7359406
"('chn', 'ci', 'kt', 'n', 't')",98725
"('chn', 'ci', 'kt', 't')",98725
"('chn', 'ci', 'kt', 'mk', 't')",2221189
"('chn', 'ci', 'k', 'mk', 'n', 't')",14906
"('chn', 'ci', 'k', 'mk', 't')",14906
"('chn', 'ci', 'k', 'mk')",36816
"('chn', 'ci', 'k', 'mk', 'n')",36816
"('chn', 'ci', 'k', 'kt', 'mk', 't')",11231
"('cc', 'ci', 'k', 'kt', 'mk', 'n', 't')",220880
"('cc', 'ci', 'kt', 'mk', 'n', 't')",49917740
