aliases,cardinality
"('cc', 'cct1')",85941
"('cc', 'cct1', 'cct2')",85941
"('cc', 'cct1', 'cct2', 'mi_idx')",184902
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx')",61559
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx', 't')",12936
"('cc', 'cct1', 'cct2', 'it2', 'kt', 'mi_idx', 't')",4028
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 't')",385916
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 't')",10450
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",1145482
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",5400
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",5400
"('it2', 'mi_idx', 'mk')",3461792
"('ci', 'it2', 'kt', 'mi_idx', 'n', 't')",2693690
"('it2', 'kt', 'mi_idx', 't')",86572
"('ci', 'it2', 'kt', 'mi_idx', 't')",2693690
"('it2', 'kt', 'mi_idx', 'mk', 't')",897347
"('ci', 't')",21334720
"('ci', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1175018
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",385214
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",10634
"('cc', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",6359
"('cc', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",6359
"('ci', 'n')",36244344
"('mk', 't')",1970380
"('ci', 'mk', 't')",114182642
"('ci', 'mk')",215765477
"('mi_idx', 't')",664016
"('ci', 'mi_idx', 't')",21308531
"('ci', 'mi_idx')",40911741
"('mi_idx', 'mk', 't')",4221219
"('mi_idx', 'mk')",10424626
"('ci', 'kt', 'n', 't')",4911717
"('kt', 't')",274015
"('ci', 'kt', 't')",4911717
"('kt', 'mk', 't')",1053171
"('ci', 'kt', 'mk', 't')",84217062
"('ci', 'kt', 'mi_idx', 'n', 't')",8095637
"('kt', 'mi_idx', 't')",259790
"('ci', 'kt', 'mi_idx', 't')",8095637
"('kt', 'mi_idx', 'mk', 't')",2704470
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",1713722
"('ci', 'k', 'mk', 'n', 't')",630025
"('k', 'mk', 't')",10613
"('ci', 'k', 'mk', 't')",630025
"('k', 'mk')",24091
"('ci', 'k', 'mk')",1176263
"('ci', 'k', 'mk', 'n')",1176263
"('k', 'mi_idx', 'mk', 't')",23486
"('ci', 'k', 'mi_idx', 'mk', 't')",1713722
"('k', 'mi_idx', 'mk')",57702
"('ci', 'k', 'mi_idx', 'mk')",3279038
"('ci', 'k', 'mi_idx', 'mk', 'n')",3279038
"('ci', 'k', 'kt', 'mk', 'n', 't')",406258
"('k', 'kt', 'mk', 't')",5032
"('ci', 'k', 'kt', 'mk', 't')",406258
"('k', 'kt', 'mi_idx', 'mk', 't')",12629
"('ci', 'k', 'kt', 'mi_idx', 'mk', 't')",1175018
"('ci', 'it2', 'kt', 'mi_idx', 'mk', 'n', 't')",81495003
"('ci', 'it2', 'mi_idx', 'n', 't')",7097988
"('it2', 'mi_idx', 't')",221314
"('ci', 'it2', 'mi_idx', 't')",7097988
"('it2', 'mi_idx')",459925
"('ci', 'it2', 'mi_idx')",13626495
"('ci', 'it2', 'mi_idx', 'n')",13626495
"('it2', 'mi_idx', 'mk', 't')",1402930
"('ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",81495003
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",564782
"('it2', 'k', 'mi_idx', 'mk', 't')",7805
"('ci', 'it2', 'k', 'mi_idx', 'mk', 't')",564782
"('it2', 'k', 'mi_idx', 'mk')",19176
"('ci', 'it2', 'k', 'mi_idx', 'mk')",1082715
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",1082715
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",4186
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",385214
"('chn', 'ci', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",32418
"('chn', 'ci', 'kt', 'mi_idx', 'mk', 'n', 't')",6560716
"('chn', 'ci', 'mi_idx', 'mk', 'n', 't')",7865908
"('chn', 'ci', 'mk', 'n', 't')",2728808
"('chn', 'ci', 'n', 't')",296510
"('chn', 'ci', 't')",296510
"('chn', 'ci')",623586
"('chn', 'ci', 'n')",623586
"('chn', 'ci', 'mk', 't')",2728808
"('chn', 'ci', 'mk')",7359406
"('chn', 'ci', 'mk', 'n')",7359406
"('chn', 'ci', 'mi_idx', 'n', 't')",373797
"('chn', 'ci', 'mi_idx', 't')",373797
"('chn', 'ci', 'mi_idx')",956486
"('chn', 'ci', 'mi_idx', 'n')",956486
"('chn', 'ci', 'mi_idx', 'mk', 't')",7865908
"('chn', 'ci', 'mi_idx', 'mk')",21433401
"('chn', 'ci', 'mi_idx', 'mk', 'n')",21433401
"('chn', 'ci', 'kt', 'mk', 'n', 't')",2221189
"('chn', 'ci', 'kt', 'n', 't')",98725
"('chn', 'ci', 'kt', 't')",98725
"('chn', 'ci', 'kt', 'mk', 't')",2221189
"('chn', 'ci', 'kt', 'mi_idx', 'n', 't')",181500
"('chn', 'ci', 'kt', 'mi_idx', 't')",181500
"('chn', 'ci', 'kt', 'mi_idx', 'mk', 't')",6560716
