aliases,cardinality
"('k', 'mk')",76714
"('k', 'mi_idx', 'mk')",191689
"('it2', 'k', 'mi_idx', 'mk')",63701
"('it2', 'k', 'mi', 'mi_idx', 'mk')",33306
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk')",22462
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n')",13938
"('ci', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n')",209397
"('ci', 'cn', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n')",1333
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n')",1273
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",1273
"('ci', 't')",1244716
"('ci', 'n', 't')",558518
"('ci', 'mk', 'n', 't')",1436455
"('ci', 'mi_idx', 'mk', 'n', 't')",3884477
"('ci', 'mi', 'mi_idx', 'mk', 'n', 't')",1296126
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",23945634
"('ci', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",637303
"('ci', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",209397
"('ci', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",186510
"('ci', 'n')",558518
"('mk', 't')",4523930
"('ci', 'mk', 't')",2619220
"('ci', 'mk')",2619220
"('ci', 'mk', 'n')",1436455
"('ci', 'mi_idx', 'n', 't')",501122
"('mi_idx', 't')",1380035
"('ci', 'mi_idx', 't')",1000868
"('ci', 'mi_idx')",1000868
"('ci', 'mi_idx', 'n')",501122
"('mi_idx', 'mk', 't')",10424626
"('ci', 'mi_idx', 'mk', 't')",6806711
"('mi_idx', 'mk')",10424626
"('ci', 'mi_idx', 'mk')",6806711
"('ci', 'mi_idx', 'mk', 'n')",3884477
"('ci', 'mi', 'mk', 'n', 't')",439603
"('ci', 'mi', 'n', 't')",20103
"('mi', 't')",73047
"('ci', 'mi', 't')",40193
"('ci', 'mi')",40193
"('ci', 'mi', 'n')",20103
"('mi', 'mk', 't')",1017014
"('ci', 'mi', 'mk', 't')",695376
"('mi', 'mk')",1017014
"('ci', 'mi', 'mk')",695376
"('ci', 'mi', 'mk', 'n')",439603
"('ci', 'mi', 'mi_idx', 'n', 't')",36140
"('mi', 'mi_idx', 't')",119694
"('ci', 'mi', 'mi_idx', 't')",67015
"('mi', 'mi_idx')",119694
"('ci', 'mi', 'mi_idx')",67015
"('ci', 'mi', 'mi_idx', 'n')",36140
"('mi', 'mi_idx', 'mk', 't')",2936949
"('ci', 'mi', 'mi_idx', 'mk', 't')",2031870
"('mi', 'mi_idx', 'mk')",2936949
"('ci', 'mi', 'mi_idx', 'mk')",2031870
"('ci', 'mi', 'mi_idx', 'mk', 'n')",1296126
"('ci', 'mc', 'mi_idx', 'mk', 'n', 't')",48646012
"('ci', 'mc', 'mk', 'n', 't')",16106294
"('ci', 'mc', 'n', 't')",702910
"('mc', 't')",2609129
"('ci', 'mc', 't')",1557234
"('ci', 'mc')",1557234
"('ci', 'mc', 'n')",702910
"('mc', 'mk', 't')",34863638
"('ci', 'mc', 'mk', 't')",24878483
"('mc', 'mk')",34863638
"('ci', 'mc', 'mk')",24878483
"('ci', 'mc', 'mk', 'n')",16106294
"('ci', 'mc', 'mi_idx', 'n', 't')",1518376
"('mc', 'mi_idx', 't')",4073078
"('ci', 'mc', 'mi_idx', 't')",3043788
"('mc', 'mi_idx')",4073078
"('ci', 'mc', 'mi_idx')",3043788
"('ci', 'mc', 'mi_idx', 'n')",1518376
"('mc', 'mi_idx', 'mk', 't')",101051093
"('ci', 'mc', 'mi_idx', 'mk', 't')",74202199
"('mc', 'mi_idx', 'mk')",101051093
"('ci', 'mc', 'mi_idx', 'mk')",74202199
"('ci', 'mc', 'mi_idx', 'mk', 'n')",48646012
"('ci', 'mc', 'mi', 'mk', 'n', 't')",7860293
"('ci', 'mc', 'mi', 'n', 't')",108363
"('mc', 'mi', 't')",279951
"('ci', 'mc', 'mi', 't')",179051
"('mc', 'mi')",279951
"('ci', 'mc', 'mi')",179051
"('ci', 'mc', 'mi', 'n')",108363
"('mc', 'mi', 'mk', 't')",14834277
"('ci', 'mc', 'mi', 'mk', 't')",11209983
"('mc', 'mi', 'mk')",14834277
"('ci', 'mc', 'mi', 'mk')",11209983
"('ci', 'mc', 'mi', 'mk', 'n')",7860293
"('ci', 'mc', 'mi', 'mi_idx', 'n', 't')",306232
"('mc', 'mi', 'mi_idx', 't')",740827
"('ci', 'mc', 'mi', 'mi_idx', 't')",497390
"('mc', 'mi', 'mi_idx')",740827
"('ci', 'mc', 'mi', 'mi_idx')",497390
"('ci', 'mc', 'mi', 'mi_idx', 'n')",306232
"('mc', 'mi', 'mi_idx', 'mk', 't')",45083372
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 't')",33977836
"('mc', 'mi', 'mi_idx', 'mk')",45083372
"('ci', 'mc', 'mi', 'mi_idx', 'mk')",33977836
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 'n')",23945634
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",42046
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",68362
"('ci', 'k', 'mk', 'n', 't')",24462
"('k', 'mk', 't')",76714
"('ci', 'k', 'mk', 't')",43178
"('ci', 'k', 'mk')",43178
"('ci', 'k', 'mk', 'n')",24462
"('k', 'mi_idx', 'mk', 't')",191689
"('ci', 'k', 'mi_idx', 'mk', 't')",117383
"('ci', 'k', 'mi_idx', 'mk')",117383
"('ci', 'k', 'mi_idx', 'mk', 'n')",68362
