aliases,cardinality
"('k', 'mk')",41840
"('k', 'mk', 't')",146
"('k', 'mc', 'mk', 't')",54
"('cn', 'k', 'mc', 'mk', 't')",25
"('ci', 'cn', 'k', 'mc', 'mk', 't')",323
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",323
"('an', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",385
"('ci', 't')",1166027
"('ci', 'n', 't')",1166027
"('ci', 'mk', 'n', 't')",212362
"('ci', 'mc', 'mk', 'n', 't')",95580
"('ci', 'k', 'mc', 'mk', 'n', 't')",1089
"('ci', 'n')",36244344
"('mk', 't')",15655
"('ci', 'mk', 't')",212362
"('ci', 'mk')",215765477
"('ci', 'mk', 'n')",215765477
"('ci', 'mc', 'n', 't')",606940
"('mc', 't')",20099
"('ci', 'mc', 't')",606940
"('ci', 'mc')",80274241
"('ci', 'mc', 'n')",80274241
"('mc', 'mk', 't')",4234
"('ci', 'mc', 'mk', 't')",95580
"('mc', 'mk')",34863638
"('ci', 'mc', 'mk')",3101350543
"('ci', 'mc', 'mk', 'n')",3101350543
"('ci', 'k', 'mk', 'n', 't')",1173
"('ci', 'k', 'mk', 't')",1173
"('ci', 'k', 'mk')",1038393
"('ci', 'k', 'mk', 'n')",1038393
"('ci', 'k', 'mc', 'mk', 't')",1089
"('k', 'mc', 'mk')",148552
"('ci', 'k', 'mc', 'mk')",7796926
"('ci', 'k', 'mc', 'mk', 'n')",7796926
"('ci', 'cn', 'mc', 'mk', 'n', 't')",23346
"('ci', 'cn', 'mc', 'n', 't')",108588
"('cn', 'mc', 't')",7622
"('ci', 'cn', 'mc', 't')",108588
"('cn', 'mc')",1153798
"('ci', 'cn', 'mc')",32289229
"('ci', 'cn', 'mc', 'n')",32289229
"('cn', 'mc', 'mk', 't')",1000
"('ci', 'cn', 'mc', 'mk', 't')",23346
"('cn', 'mc', 'mk')",12177631
"('ci', 'cn', 'mc', 'mk')",916402420
"('ci', 'cn', 'mc', 'mk', 'n')",916402420
"('cn', 'k', 'mc', 'mk')",68316
"('ci', 'cn', 'k', 'mc', 'mk')",2832555
"('ci', 'cn', 'k', 'mc', 'mk', 'n')",2832555
"('an', 'ci', 'k', 'mc', 'mk', 'n', 't')",898
"('an', 'ci', 'mc', 'mk', 'n', 't')",153390
"('an', 'ci', 'mk', 'n', 't')",242687
"('an', 'ci', 'n', 't')",1065565
"('an', 'ci', 't')",1065565
"('an', 'ci')",36417493
"('an', 'ci', 'n')",36417493
"('an', 'n')",901343
"('an', 'ci', 'mk', 't')",242687
"('an', 'ci', 'mk')",253950969
"('an', 'ci', 'mk', 'n')",253950969
"('an', 'ci', 'mc', 'n', 't')",793415
"('an', 'ci', 'mc', 't')",793415
"('an', 'ci', 'mc')",87239860
"('an', 'ci', 'mc', 'n')",87239860
"('an', 'ci', 'mc', 'mk', 't')",153390
"('an', 'ci', 'mc', 'mk')",3185061897
"('an', 'ci', 'mc', 'mk', 'n')",3185061897
"('an', 'ci', 'k', 'mk', 'n', 't')",933
"('an', 'ci', 'k', 'mk', 't')",933
"('an', 'ci', 'k', 'mk')",1294886
"('an', 'ci', 'k', 'mk', 'n')",1294886
"('an', 'ci', 'k', 'mc', 'mk', 't')",898
"('an', 'ci', 'k', 'mc', 'mk')",8847894
"('an', 'ci', 'k', 'mc', 'mk', 'n')",8847894
"('an', 'ci', 'cn', 'mc', 'mk', 'n', 't')",48106
"('an', 'ci', 'cn', 'mc', 'n', 't')",130933
"('an', 'ci', 'cn', 'mc', 't')",130933
"('an', 'ci', 'cn', 'mc')",41307596
"('an', 'ci', 'cn', 'mc', 'n')",41307596
"('an', 'ci', 'cn', 'mc', 'mk', 't')",48106
"('an', 'ci', 'cn', 'mc', 'mk')",1074293838
"('an', 'ci', 'cn', 'mc', 'mk', 'n')",1074293838
"('an', 'ci', 'cn', 'k', 'mc', 'mk', 't')",385
"('an', 'ci', 'cn', 'k', 'mc', 'mk')",3710592
"('an', 'ci', 'cn', 'k', 'mc', 'mk', 'n')",3710592
