aliases,cardinality
"('k', 'mk')",62096
"('k', 'mk', 't')",9
"('ci', 'k', 'mk', 't')",6
"('ci', 'k', 'mi', 'mk', 't')",6
"('ci', 'it1', 'k', 'mi', 'mk', 't')",6
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 't')",18
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",6
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",6
"('ci', 't')",24
"('ci', 'n', 't')",13
"('ci', 'mk', 'n', 't')",35
"('ci', 'mi_idx', 'mk', 'n', 't')",105
"('ci', 'mi', 'mi_idx', 'mk', 'n', 't')",105
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",18
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",6
"('ci', 'n')",558518
"('mk', 't')",83
"('ci', 'mk', 't')",35
"('ci', 'mk')",2619220
"('ci', 'mk', 'n')",1436455
"('ci', 'mi_idx', 'n', 't')",12
"('mi_idx', 't')",48
"('ci', 'mi_idx', 't')",12
"('ci', 'mi_idx')",1000868
"('ci', 'mi_idx', 'n')",501122
"('mi_idx', 'mk', 't')",234
"('ci', 'mi_idx', 'mk', 't')",105
"('mi_idx', 'mk')",10424626
"('ci', 'mi_idx', 'mk')",6806711
"('ci', 'mi_idx', 'mk', 'n')",3884477
"('ci', 'mi', 'mk', 'n', 't')",35
"('ci', 'mi', 'n', 't')",7
"('mi', 't')",23
"('ci', 'mi', 't')",13
"('ci', 'mi')",16172
"('ci', 'mi', 'n')",8471
"('mi', 'mk', 't')",74
"('ci', 'mi', 'mk', 't')",35
"('mi', 'mk')",378072
"('ci', 'mi', 'mk')",243528
"('ci', 'mi', 'mk', 'n')",155920
"('ci', 'mi', 'mi_idx', 'n', 't')",12
"('mi', 'mi_idx', 't')",30
"('ci', 'mi', 'mi_idx', 't')",12
"('mi', 'mi_idx')",50629
"('ci', 'mi', 'mi_idx')",26785
"('ci', 'mi', 'mi_idx', 'n')",15178
"('mi', 'mi_idx', 'mk', 't')",222
"('ci', 'mi', 'mi_idx', 'mk', 't')",105
"('mi', 'mi_idx', 'mk')",1080149
"('ci', 'mi', 'mi_idx', 'mk')",705503
"('ci', 'mi', 'mi_idx', 'mk', 'n')",455303
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",18
"('ci', 'k', 'mk', 'n', 't')",6
"('ci', 'k', 'mk')",33626
"('ci', 'k', 'mk', 'n')",18967
"('k', 'mi_idx', 'mk', 't')",27
"('ci', 'k', 'mi_idx', 'mk', 't')",18
"('k', 'mi_idx', 'mk')",152720
"('ci', 'k', 'mi_idx', 'mk')",91141
"('ci', 'k', 'mi_idx', 'mk', 'n')",52875
"('ci', 'k', 'mi', 'mk', 'n', 't')",6
"('k', 'mi', 'mk', 't')",9
"('k', 'mi', 'mk')",13309
"('ci', 'k', 'mi', 'mk')",8230
"('ci', 'k', 'mi', 'mk', 'n')",5196
"('k', 'mi', 'mi_idx', 'mk', 't')",27
"('ci', 'k', 'mi', 'mi_idx', 'mk', 't')",18
"('k', 'mi', 'mi_idx', 'mk')",36852
"('ci', 'k', 'mi', 'mi_idx', 'mk')",23252
