aliases,cardinality
"('k', 'mk')",76714
"('k', 'mi_idx', 'mk')",191689
"('it2', 'k', 'mi_idx', 'mk')",63701
"('it2', 'k', 'mi', 'mi_idx', 'mk')",67732
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",63386
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",42900
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n')",26153
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",26153
"('ci', 't')",1244716
"('ci', 'n', 't')",558518
"('ci', 'mk', 'n', 't')",1436455
"('ci', 'mi_idx', 'mk', 'n', 't')",3884477
"('ci', 'mi', 'mi_idx', 'mk', 'n', 't')",3285356
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",87858
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",29015
"('ci', 'n')",558518
"('mk', 't')",4523930
"('ci', 'mk', 't')",2619220
"('ci', 'mk')",2619220
"('ci', 'mk', 'n')",1436455
"('ci', 'mi_idx', 'n', 't')",501122
"('mi_idx', 't')",1380035
"('ci', 'mi_idx', 't')",1000868
"('ci', 'mi_idx')",1000868
"('ci', 'mi_idx', 'n')",501122
"('mi_idx', 'mk', 't')",10424626
"('ci', 'mi_idx', 'mk', 't')",6806711
"('mi_idx', 'mk')",10424626
"('ci', 'mi_idx', 'mk')",6806711
"('ci', 'mi_idx', 'mk', 'n')",3884477
"('ci', 'mi', 'mk', 'n', 't')",1106684
"('ci', 'mi', 'n', 't')",46591
"('mi', 't')",188971
"('ci', 'mi', 't')",95066
"('ci', 'mi')",95066
"('ci', 'mi', 'n')",46591
"('mi', 'mk', 't')",2615151
"('ci', 'mi', 'mk', 't')",1754421
"('mi', 'mk')",2615151
"('ci', 'mi', 'mk')",1754421
"('ci', 'mi', 'mk', 'n')",1106684
"('ci', 'mi', 'mi_idx', 'n', 't')",88457
"('mi', 'mi_idx', 't')",315079
"('ci', 'mi', 'mi_idx', 't')",168225
"('mi', 'mi_idx')",315079
"('ci', 'mi', 'mi_idx')",168225
"('ci', 'mi', 'mi_idx', 'n')",88457
"('mi', 'mi_idx', 'mk', 't')",7405374
"('ci', 'mi', 'mi_idx', 'mk', 't')",5130269
"('mi', 'mi_idx', 'mk')",7405374
"('ci', 'mi', 'mi_idx', 'mk')",5130269
"('ci', 'mi', 'mi_idx', 'mk', 'n')",3285356
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",68362
"('ci', 'k', 'mk', 'n', 't')",24462
"('k', 'mk', 't')",76714
"('ci', 'k', 'mk', 't')",43178
"('ci', 'k', 'mk')",43178
"('ci', 'k', 'mk', 'n')",24462
"('k', 'mi_idx', 'mk', 't')",191689
"('ci', 'k', 'mi_idx', 'mk', 't')",117383
"('ci', 'k', 'mi_idx', 'mk')",117383
"('ci', 'k', 'mi_idx', 'mk', 'n')",68362
"('ci', 'k', 'mi', 'mk', 'n', 't')",30117
"('k', 'mi', 'mk', 't')",72386
"('ci', 'k', 'mi', 'mk', 't')",48817
"('k', 'mi', 'mk')",72386
"('ci', 'k', 'mi', 'mk')",48817
"('ci', 'k', 'mi', 'mk', 'n')",30117
"('k', 'mi', 'mi_idx', 'mk', 't')",204379
"('ci', 'k', 'mi', 'mi_idx', 'mk', 't')",140982
"('k', 'mi', 'mi_idx', 'mk')",204379
"('ci', 'k', 'mi', 'mi_idx', 'mk')",140982
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n')",87858
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 'n', 't')",1078899
"('ci', 'it2', 'mi_idx', 'mk', 'n', 't')",1286350
"('ci', 'it2', 'mi_idx', 'n', 't')",166987
"('it2', 'mi_idx', 't')",459925
"('ci', 'it2', 'mi_idx', 't')",333558
"('it2', 'mi_idx')",459925
"('ci', 'it2', 'mi_idx')",333558
"('ci', 'it2', 'mi_idx', 'n')",166987
"('it2', 'mi_idx', 'mk', 't')",3461792
"('ci', 'it2', 'mi_idx', 'mk', 't')",2258844
"('it2', 'mi_idx', 'mk')",3461792
"('ci', 'it2', 'mi_idx', 'mk')",2258844
"('ci', 'it2', 'mi_idx', 'mk', 'n')",1286350
"('ci', 'it2', 'mi', 'mi_idx', 'n', 't')",29399
"('it2', 'mi', 'mi_idx', 't')",104892
"('ci', 'it2', 'mi', 'mi_idx', 't')",55981
"('it2', 'mi', 'mi_idx')",104892
"('ci', 'it2', 'mi', 'mi_idx')",55981
"('ci', 'it2', 'mi', 'mi_idx', 'n')",29399
"('it2', 'mi', 'mi_idx', 'mk', 't')",2445176
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 't')",1692521
"('it2', 'mi', 'mi_idx', 'mk')",2445176
"('ci', 'it2', 'mi', 'mi_idx', 'mk')",1692521
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 'n')",1078899
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",22670
"('it2', 'k', 'mi_idx', 'mk', 't')",63701
"('ci', 'it2', 'k', 'mi_idx', 'mk', 't')",38991
"('ci', 'it2', 'k', 'mi_idx', 'mk')",38991
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",22670
"('it2', 'k', 'mi', 'mi_idx', 'mk', 't')",67732
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",46694
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk')",46694
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n')",29015
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",78897
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 'n', 't')",2850661
