aliases,cardinality
"('k', 'mk')",76714
"('k', 'mi_idx', 'mk')",191689
"('it2', 'k', 'mi_idx', 'mk')",63701
"('it2', 'k', 'mi_idx', 'mk', 't')",24904
"('it2', 'k', 'mi', 'mi_idx', 'mk', 't')",14411
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",9688
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",9688
"('cc', 'ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",3478
"('cc', 'cct1', 'ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",3478
"('cc', 'cct1', 'cct2', 'ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",1021
"('cc', 'cct1', 'cct2', 'ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",757
"('ci', 't')",710278
"('ci', 'n', 't')",309140
"('ci', 'mk', 'n', 't')",681564
"('ci', 'mi_idx', 'mk', 'n', 't')",1783014
"('ci', 'mi', 'mi_idx', 'mk', 'n', 't')",592997
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",18687
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",6214
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",6214
"('cc', 'ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",2492
"('cc', 'cct2', 'ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",757
"('ci', 'n')",558518
"('mk', 't')",1970380
"('ci', 'mk', 't')",1226073
"('ci', 'mk')",2619220
"('ci', 'mk', 'n')",1436455
"('ci', 'mi_idx', 'n', 't')",245819
"('mi_idx', 't')",664016
"('ci', 'mi_idx', 't')",488143
"('ci', 'mi_idx')",1000868
"('ci', 'mi_idx', 'n')",501122
"('mi_idx', 'mk', 't')",4221219
"('ci', 'mi_idx', 'mk', 't')",3064912
"('mi_idx', 'mk')",10424626
"('ci', 'mi_idx', 'mk')",6806711
"('ci', 'mi_idx', 'mk', 'n')",3884477
"('ci', 'mi', 'mk', 'n', 't')",206444
"('ci', 'mi', 'n', 't')",14057
"('mi', 't')",49247
"('ci', 'mi', 't')",28595
"('ci', 'mi')",40193
"('ci', 'mi', 'n')",20103
"('mi', 'mk', 't')",449577
"('ci', 'mi', 'mk', 't')",322868
"('mi', 'mk')",1017014
"('ci', 'mi', 'mk')",695376
"('ci', 'mi', 'mk', 'n')",439603
"('ci', 'mi', 'mi_idx', 'n', 't')",19740
"('mi', 'mi_idx', 't')",65824
"('ci', 'mi', 'mi_idx', 't')",36362
"('mi', 'mi_idx')",119694
"('ci', 'mi', 'mi_idx')",67015
"('ci', 'mi', 'mi_idx', 'n')",36140
"('mi', 'mi_idx', 'mk', 't')",1247351
"('ci', 'mi', 'mi_idx', 'mk', 't')",914825
"('mi', 'mi_idx', 'mk')",2936949
"('ci', 'mi', 'mi_idx', 'mk')",2031870
"('ci', 'mi', 'mi_idx', 'mk', 'n')",1296126
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",29644
"('ci', 'k', 'mk', 'n', 't')",11149
"('k', 'mk', 't')",32779
"('ci', 'k', 'mk', 't')",18967
"('ci', 'k', 'mk')",43178
"('ci', 'k', 'mk', 'n')",24462
"('k', 'mi_idx', 'mk', 't')",74874
"('ci', 'k', 'mi_idx', 'mk', 't')",49059
"('ci', 'k', 'mi_idx', 'mk')",117383
"('ci', 'k', 'mi_idx', 'mk', 'n')",68362
"('ci', 'k', 'mi', 'mk', 'n', 't')",6789
"('k', 'mi', 'mk', 't')",16404
"('ci', 'k', 'mi', 'mk', 't')",10718
"('k', 'mi', 'mk')",35720
"('ci', 'k', 'mi', 'mk')",23628
"('ci', 'k', 'mi', 'mk', 'n')",14583
"('k', 'mi', 'mi_idx', 'mk', 't')",43312
"('ci', 'k', 'mi', 'mi_idx', 'mk', 't')",29126
"('k', 'mi', 'mi_idx', 'mk')",100334
"('ci', 'k', 'mi', 'mi_idx', 'mk')",67635
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n')",42046
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 'n', 't')",196564
"('ci', 'it2', 'mi_idx', 'mk', 'n', 't')",591540
"('ci', 'it2', 'mi_idx', 'n', 't')",81924
"('it2', 'mi_idx', 't')",221314
"('ci', 'it2', 'mi_idx', 't')",162695
"('it2', 'mi_idx')",459925
"('ci', 'it2', 'mi_idx')",333558
"('ci', 'it2', 'mi_idx', 'n')",166987
"('it2', 'mi_idx', 'mk', 't')",1402930
"('ci', 'it2', 'mi_idx', 'mk', 't')",1018382
"('it2', 'mi_idx', 'mk')",3461792
"('ci', 'it2', 'mi_idx', 'mk')",2258844
"('ci', 'it2', 'mi_idx', 'mk', 'n')",1286350
"('ci', 'it2', 'mi', 'mi_idx', 'n', 't')",6575
"('it2', 'mi', 'mi_idx', 't')",21934
"('ci', 'it2', 'mi', 'mi_idx', 't')",12114
"('it2', 'mi', 'mi_idx')",39854
"('ci', 'it2', 'mi', 'mi_idx')",22316
"('ci', 'it2', 'mi', 'mi_idx', 'n')",12026
"('it2', 'mi', 'mi_idx', 'mk', 't')",414174
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 't')",303562
"('it2', 'mi', 'mi_idx', 'mk')",971711
"('ci', 'it2', 'mi', 'mi_idx', 'mk')",673420
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 'n')",428450
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",9851
"('ci', 'it2', 'k', 'mi_idx', 'mk', 't')",16315
"('ci', 'it2', 'k', 'mi_idx', 'mk')",38991
