aliases,cardinality
"('lt', 'ml')",2315
"('lt', 'mi_idx1', 'ml')",6192
"('it1', 'lt', 'mi_idx1', 'ml')",2064
"('it1', 'lt', 'mi_idx1', 'ml', 't1')",2064
"('it1', 'kt1', 'lt', 'mi_idx1', 'ml', 't1')",2064
"('it1', 'kt1', 'lt', 'mi_idx1', 'mi_idx2', 'ml', 't1')",2892
"('it1', 'it2', 'kt1', 'lt', 'mi_idx1', 'mi_idx2', 'ml', 't1')",41
"('it1', 'it2', 'kt1', 'lt', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",27
"('it1', 'it2', 'kt1', 'lt', 'mc1', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",77
"('cn1', 'it1', 'it2', 'kt1', 'lt', 'mc1', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",72
"('cn1', 'it1', 'it2', 'kt1', 'kt2', 'lt', 'mc1', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",46
"('cn1', 'it1', 'it2', 'kt1', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",114
"('cn1', 'cn2', 'it1', 'it2', 'kt1', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",114
"('it1', 'lt', 'mi_idx1', 'ml', 't2')",851
"('it1', 'lt', 'mc1', 'mi_idx1', 'ml', 't2')",4087
"('it1', 'kt2', 'lt', 'mc1', 'mi_idx1', 'ml', 't2')",3300
"('cn1', 'it1', 'kt2', 'lt', 'mc1', 'mi_idx1', 'ml', 't2')",2996
"('cn1', 'it1', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'ml', 't2')",15007
"('cn1', 'cn2', 'it1', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'ml', 't2')",15007
"('cn1', 'cn2', 'it1', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'mi_idx2', 'ml', 't2')",20134
"('cn1', 'cn2', 'it1', 'it2', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'mi_idx2', 'ml', 't2')",114
"('cn1', 'cn2', 'it1', 'it2', 'kt2', 'lt', 'mc1', 'mc2', 'mi_idx1', 'mi_idx2', 'ml', 't1', 't2')",114
"('mc1', 't1')",2609129
"('mc1', 't1')",2609129
"('mc1', 'mi_idx1', 't1')",4073078
"('it1', 'mc1', 'mi_idx1', 't1')",1354883
