aliases,cardinality
"('k', 'mk')",37091
"('k', 'mk', 't')",9739
"('k', 'kt', 'mk', 't')",8073
"('k', 'kt', 'mi_idx', 'mk', 't')",17891
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",5949
"('it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",4709
"('it1', 'it2', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",4115
"('mk', 't')",1253091
"('mi_idx', 'mk', 't')",2472463
"('mi', 'mi_idx', 'mk', 't')",1908608
"('kt', 'mi', 'mi_idx', 'mk', 't')",1588788
"('k', 'kt', 'mi', 'mi_idx', 'mk', 't')",14185
"('mi_idx', 't')",417391
"('mi_idx', 'mk')",10130503
"('mi', 'mk', 't')",891611
"('mi', 't')",266130
"('mi', 'mk')",4094443
"('mi', 'mi_idx', 't')",220783
"('mi', 'mi_idx')",760767
"('mi', 'mi_idx', 'mk')",10249732
"('kt', 'mi_idx', 'mk', 't')",2062926
"('kt', 'mk', 't')",962609
"('kt', 't')",893209
"('kt', 'mi_idx', 't')",318957
"('kt', 'mi', 'mk', 't')",665722
"('kt', 'mi', 't')",182758
"('kt', 'mi', 'mi_idx', 't')",152788
"('k', 'mi', 'mi_idx', 'mk', 't')",17606
"('k', 'mi_idx', 'mk', 't')",21914
"('k', 'mi_idx', 'mk')",94604
"('k', 'mi', 'mk', 't')",7395
"('k', 'mi', 'mk')",34571
"('k', 'mi', 'mi_idx', 'mk')",93577
"('k', 'kt', 'mi', 'mk', 't')",6017
"('it2', 'kt', 'mi', 'mi_idx', 'mk', 't')",526600
"('it2', 'mi', 'mi_idx', 'mk', 't')",632890
"('it2', 'mi_idx', 'mk', 't')",821632
"('it2', 'mi_idx', 't')",140455
"('it2', 'mi_idx')",454230
"('it2', 'mi_idx', 'mk')",3403472
"('it2', 'mi', 'mi_idx', 't')",74007
"('it2', 'mi', 'mi_idx')",256352
"('it2', 'mi', 'mi_idx', 'mk')",3371857
"('it2', 'kt', 'mi_idx', 'mk', 't')",684995
"('it2', 'kt', 'mi_idx', 't')",106971
"('it2', 'kt', 'mi', 'mi_idx', 't')",50884
"('it2', 'k', 'mi', 'mi_idx', 'mk', 't')",5831
"('it2', 'k', 'mi_idx', 'mk', 't')",7271
"('it2', 'k', 'mi_idx', 'mk')",31800
"('it2', 'k', 'mi', 'mi_idx', 'mk')",30819
"('it1', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",12401
"('it1', 'kt', 'mi', 'mi_idx', 'mk', 't')",1390619
"('it1', 'mi', 'mi_idx', 'mk', 't')",1680466
"('it1', 'mi', 'mk', 't')",790670
"('it1', 'mi', 't')",239502
"('it1', 'mi')",614251
"('it1', 'mi', 'mk')",2892323
"('it1', 'mi', 'mi_idx', 't')",192051
"('it1', 'mi', 'mi_idx')",632417
"('it1', 'mi', 'mi_idx', 'mk')",6867550
"('it1', 'kt', 'mi', 'mk', 't')",584037
"('it1', 'kt', 'mi', 't')",165761
"('it1', 'k', 'mi', 'mk', 't')",6566
"('it1', 'k', 'mi', 'mk')",23916
"('it1', 'k', 'mi', 'mi_idx', 'mk')",62495
"('it1', 'k', 'kt', 'mi', 'mk', 't')",5316
"('it1', 'it2', 'kt', 'mi', 'mi_idx', 'mk', 't')",460150
"('it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",556517
"('it1', 'it2', 'mi', 'mi_idx', 't')",64250
"('it1', 'it2', 'mi', 'mi_idx')",213239
"('it1', 'it2', 'mi', 'mi_idx', 'mk')",2302523
"('it1', 'it2', 'kt', 'mi', 'mi_idx', 't')",44414
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",5131
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",20967
"('it1', 'kt', 'mi', 'mi_idx', 't')",133720
"('it1', 'k', 'mi', 'mi_idx', 'mk', 't')",15497
