aliases,cardinality
"('k', 'mk')",9984
"('k', 'mi_idx', 'mk')",926
"('it2', 'k', 'mi_idx', 'mk')",313
"('cc', 'it2', 'k', 'mi_idx', 'mk')",144
"('cc', 'cct1', 'it2', 'k', 'mi_idx', 'mk')",84
"('cc', 'cct1', 'cct2', 'it2', 'k', 'mi_idx', 'mk')",84
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk')",10367
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk')",365
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",365
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",111
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",93
"('cc', 'cct2', 'ci', 'mi_idx', 'mk', 'n')",25245832
"('cc', 'cct2', 'ci', 'kt', 'mk', 'n', 't')",24065386
"('cc', 'cct2', 'ci', 'kt', 'n', 't')",230145
"('cc', 'cct2', 'ci', 'kt', 't')",230145
"('cc', 'cct2', 'kt', 't')",3305
"('cc', 'cct2', 'ci', 'kt', 'mk', 't')",24065386
"('cc', 'cct2', 'kt', 'mk', 't')",159056
"('cc', 'cct2', 'ci', 'kt', 'mi_idx', 'n', 't')",25657
"('cc', 'cct2', 'ci', 'kt', 'mi_idx', 't')",25657
"('cc', 'cct2', 'kt', 'mi_idx', 't')",254
"('cc', 'cct2', 'ci', 'kt', 'mi_idx', 'mk', 't')",3847051
"('cc', 'cct2', 'kt', 'mi_idx', 'mk', 't')",20802
"('cc', 'cct2', 'ci', 'k', 'mi_idx', 'mk', 'n', 't')",13263
"('cc', 'cct2', 'ci', 'k', 'mk', 'n', 't')",58467
"('cc', 'cct2', 'ci', 'k', 'mk', 't')",58467
"('cc', 'cct2', 'k', 'mk', 't')",460
"('cc', 'cct2', 'k', 'mk')",3974
"('cc', 'cct2', 'ci', 'k', 'mk')",304598
"('cc', 'cct2', 'ci', 'k', 'mk', 'n')",304598
"('cc', 'cct2', 'ci', 'k', 'mi_idx', 'mk', 't')",13263
"('cc', 'cct2', 'k', 'mi_idx', 'mk', 't')",90
"('cc', 'cct2', 'k', 'mi_idx', 'mk')",460
"('cc', 'cct2', 'ci', 'k', 'mi_idx', 'mk')",43814
"('cc', 'cct2', 'ci', 'k', 'mi_idx', 'mk', 'n')",43814
"('cc', 'cct2', 'ci', 'k', 'kt', 'mk', 'n', 't')",49037
"('cc', 'cct2', 'ci', 'k', 'kt', 'mk', 't')",49037
"('cc', 'cct2', 'k', 'kt', 'mk', 't')",294
"('cc', 'cct2', 'ci', 'k', 'kt', 'mi_idx', 'mk', 't')",10657
"('cc', 'cct2', 'k', 'kt', 'mi_idx', 'mk', 't')",41
"('cc', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 'n', 't')",1355998
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 'mk', 'n', 't')",2521157
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 'n', 't')",99281
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 't')",99281
"('cc', 'cct2', 'it2', 'mi_idx', 't')",1591
"('cc', 'cct2', 'it2', 'mi_idx')",3981
"('cc', 'cct2', 'ci', 'it2', 'mi_idx')",228550
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 'n')",228550
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 'mk', 't')",2521157
"('cc', 'cct2', 'it2', 'mi_idx', 'mk', 't')",22149
"('cc', 'cct2', 'it2', 'mi_idx', 'mk')",102612
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 'mk')",9958291
"('cc', 'cct2', 'ci', 'it2', 'mi_idx', 'mk', 'n')",9958291
"('cc', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'n', 't')",5726
"('cc', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 't')",5726
"('cc', 'cct2', 'it2', 'kt', 'mi_idx', 't')",48
"('cc', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",1355998
"('cc', 'cct2', 'it2', 'kt', 'mi_idx', 'mk', 't')",5363
"('cc', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",6430
"('cc', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk', 't')",6430
"('cc', 'cct2', 'it2', 'k', 'mi_idx', 'mk', 't')",53
"('cc', 'cct2', 'it2', 'k', 'mi_idx', 'mk')",144
"('cc', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk')",16887
"('cc', 'cct2', 'ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",16887
"('cc', 'cct2', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",4052
"('cc', 'cct2', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",10
"('cc', 'cct2', 'chn', 'ci', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",390
"('cc', 'cct2', 'chn', 'ci', 'kt', 'mi_idx', 'mk', 'n', 't')",117343
"('cc', 'cct2', 'chn', 'ci', 'mi_idx', 'mk', 'n', 't')",138110
"('cc', 'cct2', 'chn', 'ci', 'mk', 'n', 't')",730651
"('cc', 'cct2', 'chn', 'ci', 'n', 't')",16603
"('cc', 'cct2', 'chn', 'ci', 't')",16603
"('cc', 'cct2', 'chn', 'ci')",183541
"('ci', 't')",15981237
"('ci', 'n', 't')",15981237
"('ci', 'mi_idx', 'mk', 'n', 't')",11825642
"('ci', 'kt', 'mi_idx', 'mk', 'n', 't')",6566573
"('ci', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",17426
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",7981
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",191
"('cc', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",180
"('cc', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",180
"('ci', 'n')",36244344
"('mk', 't')",1253091
"('ci', 'mk', 't')",73094751
"('ci', 'mi_idx', 'n', 't')",825681
"('mi_idx', 't')",20546
"('ci', 'mi_idx', 't')",825681
"('ci', 'mi_idx')",1867976
"('ci', 'mi_idx', 'n')",1867976
"('mi_idx', 'mk', 't')",144705
"('ci', 'mi_idx', 'mk', 't')",11825642
