aliases,cardinality
"('cc', 'cct1')",85941
"('cc', 'cct1', 'cct2')",85941
"('cc', 'cct1', 'cct2', 'mi_idx')",26915
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx')",17898
"('cc', 'cct1', 'cct2', 'it2', 'mi_idx', 't')",6002
"('cc', 'cct1', 'cct2', 'it2', 'kt', 'mi_idx', 't')",647
"('cc', 'cct1', 'cct2', 'ci', 'it2', 'kt', 'mi_idx', 't')",77466
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 't')",2047
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",349357
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",1728
"('cc', 'cct1', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",1728
"('cc', 'ci', 'n', 't')",1702654
"('cc', 'ci', 't')",1702654
"('cc', 't')",38722
"('cc', 'ci')",5212164
"('cc', 'ci', 'n')",5212164
"('cc', 'ci', 'mk', 't')",56194507
"('cc', 'mk', 't')",468474
"('cc', 'mk')",2171367
"('cc', 'ci', 'mk')",157283028
"('ci', 't')",21334720
"('ci', 'mi_idx', 'mk', 'n', 't')",50983082
"('ci', 'kt', 'mi_idx', 'mk', 'n', 't')",34205461
"('ci', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",158339
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",105632
"('chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",2929
"('cc', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",2199
"('cc', 'cct2', 'chn', 'ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",2199
"('ci', 'n')",36244344
"('mk', 't')",1970380
"('ci', 'mk', 't')",114182642
"('ci', 'mi_idx', 'n', 't')",3615786
"('mi_idx', 't')",99749
"('ci', 'mi_idx', 't')",3615786
"('ci', 'mi_idx')",6265431
"('ci', 'mi_idx', 'n')",6265431
"('mi_idx', 'mk', 't')",657749
"('ci', 'mi_idx', 'mk', 't')",50983082
"('mi_idx', 'mk')",1479312
"('ci', 'mi_idx', 'mk')",92348344
"('ci', 'mi_idx', 'mk', 'n')",92348344
"('ci', 'kt', 'n', 't')",4911717
"('kt', 't')",274015
"('ci', 'kt', 't')",4911717
"('kt', 'mk', 't')",1053171
"('ci', 'kt', 'mk', 't')",84217062
"('ci', 'kt', 'mi_idx', 'n', 't')",808870
"('kt', 'mi_idx', 't')",27262
"('ci', 'kt', 'mi_idx', 't')",808870
"('kt', 'mi_idx', 'mk', 't')",333662
"('ci', 'kt', 'mi_idx', 'mk', 't')",34205461
"('ci', 'k', 'mi_idx', 'mk', 'n', 't')",245366
"('ci', 'k', 'mk', 'n', 't')",630025
"('k', 'mk', 't')",10613
"('ci', 'k', 'mk', 't')",630025
"('k', 'mk')",24091
"('ci', 'k', 'mk')",1176263
"('ci', 'k', 'mk', 'n')",1176263
"('k', 'mi_idx', 'mk', 't')",3035
"('ci', 'k', 'mi_idx', 'mk', 't')",245366
"('k', 'mi_idx', 'mk')",6621
"('ci', 'k', 'mi_idx', 'mk')",422988
"('ci', 'k', 'mi_idx', 'mk', 'n')",422988
"('ci', 'k', 'kt', 'mk', 'n', 't')",406258
"('k', 'kt', 'mk', 't')",5032
"('ci', 'k', 'kt', 'mk', 't')",406258
"('k', 'kt', 'mi_idx', 'mk', 't')",1484
"('ci', 'k', 'kt', 'mi_idx', 'mk', 't')",158339
"('ci', 'it2', 'kt', 'mi_idx', 'mk', 'n', 't')",22068083
"('ci', 'it2', 'mi_idx', 'mk', 'n', 't')",35291374
"('ci', 'it2', 'mi_idx', 'n', 't')",2507578
"('it2', 'mi_idx', 't')",63857
"('ci', 'it2', 'mi_idx', 't')",2507578
"('it2', 'mi_idx')",121572
"('ci', 'it2', 'mi_idx')",4191208
"('ci', 'it2', 'mi_idx', 'n')",4191208
"('it2', 'mi_idx', 'mk', 't')",444357
"('ci', 'it2', 'mi_idx', 'mk', 't')",35291374
"('it2', 'mi_idx', 'mk')",963300
"('ci', 'it2', 'mi_idx', 'mk')",62075146
"('ci', 'it2', 'mi_idx', 'mk', 'n')",62075146
"('ci', 'it2', 'kt', 'mi_idx', 'n', 't')",406035
"('it2', 'kt', 'mi_idx', 't')",13736
"('ci', 'it2', 'kt', 'mi_idx', 't')",406035
"('it2', 'kt', 'mi_idx', 'mk', 't')",199813
"('ci', 'it2', 'kt', 'mi_idx', 'mk', 't')",22068083
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",164373
"('it2', 'k', 'mi_idx', 'mk', 't')",1900
"('ci', 'it2', 'k', 'mi_idx', 'mk', 't')",164373
"('it2', 'k', 'mi_idx', 'mk')",3908
"('ci', 'it2', 'k', 'mi_idx', 'mk')",270805
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",270805
"('it2', 'k', 'kt', 'mi_idx', 'mk', 't')",884
"('ci', 'it2', 'k', 'kt', 'mi_idx', 'mk', 't')",105632
"('chn', 'ci', 'k', 'kt', 'mi_idx', 'mk', 'n', 't')",4255
"('chn', 'ci', 'kt', 'mi_idx', 'mk', 'n', 't')",848788
"('chn', 'ci', 'mi_idx', 'mk', 'n', 't')",1165484
"('chn', 'ci', 'mk', 'n', 't')",2728808
"('chn', 'ci', 'n', 't')",296510
"('chn', 'ci', 't')",296510
"('chn', 'ci')",623586
"('chn', 'ci', 'n')",623586
