aliases,cardinality
"('k', 'mk')",76714
"('k', 'mk', 't')",49
"('ci', 'k', 'mk', 't')",77
"('ci', 'k', 'mc', 'mk', 't')",119
"('ci', 'cn', 'k', 'mc', 'mk', 't')",53
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",84
"('ci', 'cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",84
"('ci', 'cn', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",252
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",84
"('ci', 'cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",84
"('ci', 't')",637
"('ci', 'n', 't')",337
"('ci', 'mk', 'n', 't')",2215
"('ci', 'mi_idx', 'mk', 'n', 't')",6615
"('ci', 'mi', 'mi_idx', 'mk', 'n', 't')",10134
"('ci', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",19098
"('ci', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",612
"('ci', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",204
"('ci', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 'n', 't')",204
"('ci', 'n')",558518
"('mk', 't')",1545
"('ci', 'mk', 't')",2335
"('ci', 'mk')",2619220
"('ci', 'mk', 'n')",1436455
"('ci', 'mi_idx', 'n', 't')",513
"('mi_idx', 't')",303
"('ci', 'mi_idx', 't')",669
"('ci', 'mi_idx')",1000868
"('ci', 'mi_idx', 'n')",501122
"('mi_idx', 'mk', 't')",4248
"('ci', 'mi_idx', 'mk', 't')",6873
"('mi_idx', 'mk')",10424626
"('ci', 'mi_idx', 'mk')",6806711
"('ci', 'mi_idx', 'mk', 'n')",3884477
"('ci', 'mi', 'mk', 'n', 't')",3378
"('ci', 'mi', 'n', 't')",37
"('mi', 't')",45
"('ci', 'mi', 't')",41
"('ci', 'mi')",40193
"('ci', 'mi', 'n')",20103
"('mi', 'mk', 't')",2044
"('ci', 'mi', 'mk', 't')",3398
"('mi', 'mk')",1017014
"('ci', 'mi', 'mk')",695376
"('ci', 'mi', 'mk', 'n')",439603
"('ci', 'mi', 'mi_idx', 'n', 't')",105
"('mi', 'mi_idx', 't')",102
"('ci', 'mi', 'mi_idx', 't')",108
"('mi', 'mi_idx')",119694
"('ci', 'mi', 'mi_idx')",67015
"('ci', 'mi', 'mi_idx', 'n')",36140
"('mi', 'mi_idx', 'mk', 't')",6072
"('ci', 'mi', 'mi_idx', 'mk', 't')",10134
"('mi', 'mi_idx', 'mk')",2936949
"('ci', 'mi', 'mi_idx', 'mk')",2031870
"('ci', 'mi', 'mi_idx', 'mk', 'n')",1296126
"('ci', 'mc', 'mi_idx', 'mk', 'n', 't')",10761
"('ci', 'mc', 'mk', 'n', 't')",3587
"('ci', 'mc', 'n', 't')",27
"('mc', 't')",19
