batch,iteration,avg_rewards,policy_loss,value_loss,entropy,loss
0,0,1.1974797237426922,-0.04685642197728157,0.96048903465271,2.484896421432495,0.8887836337089539
0,1,1.1974797237426922,-0.04892274737358093,0.9551382064819336,2.4848965406417847,0.881366491317749
0,2,1.1974797237426922,-0.04842977970838547,0.9428587555885315,2.484896183013916,0.8695800304412842
0,3,1.1974797237426922,-0.05164126679301262,0.9585447609424591,2.4848963022232056,0.8820545375347137
0,4,1.1974797237426922,-0.05273599550127983,0.9498457908630371,2.4848963022232056,0.8722608089447021
0,5,1.1974797237426922,-0.05615251511335373,0.9430800676345825,2.4848958253860474,0.8620785772800446
0,6,1.1974797237426922,-0.05850256234407425,0.9292661249637604,2.484895944595337,0.8459146320819855
0,7,1.1974797237426922,-0.05940575338900089,0.9365130364894867,2.4848960638046265,0.8522583544254303
0,8,1.1974797237426922,-0.06516492553055286,0.9319134950637817,2.4848958253860474,0.8418996334075928
0,9,1.1974797237426922,-0.06512931548058987,0.9241406321525574,2.4848949909210205,0.8341623544692993
1,10,1.011862937202343,-0.032116672955453396,0.7163459956645966,2.4848952293395996,0.6593803763389587
1,11,1.011862937202343,-0.031196534633636475,0.7248762845993042,2.4848947525024414,0.6688308119773865
1,12,1.011862937202343,-0.032753245905041695,0.7186256051063538,2.4848945140838623,0.6610234379768372
1,13,1.011862937202343,-0.035426462069153786,0.7159688770771027,2.4848943948745728,0.6556934714317322
1,14,1.011862937202343,-0.03665034659206867,0.7025675475597382,2.484893321990967,0.641068309545517
1,15,1.011862937202343,-0.04436631593853235,0.7152365744113922,2.484893321990967,0.6460213363170624
1,16,1.011862937202343,-0.044383635744452477,0.6960626244544983,2.4848926067352295,0.6268300712108612
1,17,1.011862937202343,-0.04890883807092905,0.7017931044101715,2.4848926067352295,0.6280353367328644
1,18,1.011862937202343,-0.04888912849128246,0.6882031857967377,2.4848917722702026,0.6144651472568512
1,19,1.011862937202343,-0.055929381400346756,0.6931983232498169,2.484891414642334,0.6124200224876404
2,20,1.1048815828187626,0.002447151578962803,0.9080047607421875,2.4848920106887817,0.8856029808521271
2,21,1.1048815828187626,0.0022991374135017395,0.9023303985595703,2.484891176223755,0.8797806203365326
2,22,1.1048815828187626,0.0027465075254440308,0.8914496898651123,2.484891414642334,0.8693472743034363
2,23,1.1048815828187626,-0.0009965174831449986,0.8813272714614868,2.4848908185958862,0.8554818332195282
2,24,1.1048815828187626,-0.0027240575291216373,0.8991345763206482,2.4848910570144653,0.8715616166591644
2,25,1.1048815828187626,-0.004367554327473044,0.8837563693523407,2.484890341758728,0.8545399010181427
2,26,1.1048815828187626,-0.003975610248744488,0.8744975030422211,2.484890341758728,0.845672994852066
2,27,1.1048815828187626,-0.00811948231421411,0.8804725110530853,2.484890580177307,0.8475041687488556
2,28,1.1048815828187626,-0.008637635968625546,0.8809709846973419,2.4848899841308594,0.8474844098091125
2,29,1.1048815828187626,-0.015532316640019417,0.8667224943637848,2.4848896265029907,0.8263412714004517
3,30,1.016997985786406,0.012094740639440715,0.8054156601428986,2.484889030456543,0.7926614880561829
3,31,1.016997985786406,0.014138296246528625,0.8023756444454193,2.4848893880844116,0.7916650474071503
3,32,1.016997985786406,0.013729066587984562,0.7873364984989166,2.4848891496658325,0.7762166559696198
3,33,1.016997985786406,0.0075909835286438465,0.7969354391098022,2.4848896265029907,0.7796775698661804
3,34,1.016997985786406,0.010118190199136734,0.7830778062343597,2.484889507293701,0.7683471143245697
3,35,1.016997985786406,0.0023728106170892715,0.7866804003715515,2.48488986492157,0.7642042934894562
3,36,1.016997985786406,-0.001105299685150385,0.7775547802448273,2.4848902225494385,0.7516005635261536
3,37,1.016997985786406,-0.0059537701308727264,0.7721288204193115,2.484890341758728,0.7413261532783508
3,38,1.016997985786406,-0.00961090624332428,0.768685907125473,2.484890580177307,0.7342261075973511
3,39,1.016997985786406,-0.011021669954061508,0.7488239109516144,2.4848912954330444,0.7129533588886261
4,40,0.8862821666924372,0.003711733967065811,0.6016925871372223,2.484891176223755,0.5805554389953613
4,41,0.8862821666924372,0.0027750059962272644,0.6009417772293091,2.4848912954330444,0.5788678526878357
4,42,0.8862821666924372,-0.0007386542856693268,0.6000265777111053,2.484891653060913,0.5744390189647675
4,43,0.8862821666924372,-0.0029304204508662224,0.5962317883968353,2.4848921298980713,0.5684524476528168
4,44,0.8862821666924372,-0.012128738686442375,0.5967495441436768,2.4848920106887817,0.5597718954086304
4,45,0.8862821666924372,-0.027124082669615746,0.5892679393291473,2.48489248752594,0.5372949540615082
4,46,0.8862821666924372,-0.03469568490982056,0.5944190919399261,2.4848936796188354,0.5348744839429855
4,47,0.8862821666924372,-0.05725731886923313,0.5967674255371094,2.4848936796188354,0.5146611630916595
4,48,0.8862821666924372,-0.053854113444685936,0.5722189843654633,2.484894037246704,0.4935159236192703
4,49,0.8862821666924372,-0.09332638513296843,0.5801489651203156,2.4848934412002563,0.4619736522436142
5,50,1.0780107838278639,-0.02659280737861991,0.6493375301361084,2.4848930835723877,0.5978958010673523
5,51,1.0780107838278639,-0.02576596476137638,0.6454659402370453,2.4848926067352295,0.5948510766029358
5,52,1.0780107838278639,-0.02558280248194933,0.6351835131645203,2.484892249107361,0.5847518146038055
5,53,1.0780107838278639,-0.025416530668735504,0.6249200999736786,2.484891414642334,0.5746546536684036
5,54,1.0780107838278639,-0.02726776711642742,0.6288625299930573,2.484891414642334,0.576745867729187
5,55,1.0780107838278639,-0.02627329621464014,0.6275190114974976,2.484891176223755,0.5763968229293823
5,56,1.0780107838278639,-0.03177771810442209,0.6342885196208954,2.4848910570144653,0.5776619017124176
5,57,1.0780107838278639,-0.030553149990737438,0.633720725774765,2.4848910570144653,0.5783186703920364
5,58,1.0780107838278639,-0.02981362957507372,0.6078435927629471,2.484890341758728,0.5531810522079468
5,59,1.0780107838278639,-0.030842337757349014,0.6202545464038849,2.4848906993865967,0.5645633190870285
6,60,0.7992095545163803,0.07414988055825233,0.47551366686820984,2.4848893880844116,0.5248146504163742
6,61,0.7992095545163803,0.0693616159260273,0.49398173391819,2.484889268875122,0.5384944528341293
6,62,0.7992095545163803,0.06890788301825523,0.48819634318351746,2.484889030456543,0.5322553366422653
6,63,0.7992095545163803,0.06696678139269352,0.48394061625003815,2.4848891496658325,0.5260585248470306
6,64,0.7992095545163803,0.06275911314878613,0.48623842000961304,2.484888792037964,0.5241486579179764
6,65,0.7992095545163803,0.06769691593945026,0.48142576217651367,2.4848891496658325,0.5242737680673599
6,66,0.7992095545163803,0.06719149462878704,0.48053547739982605,2.4848891496658325,0.5228780657052994
6,67,0.7992095545163803,0.055506590753793716,0.4805384427309036,2.4848885536193848,0.5111961662769318
6,68,0.7992095545163803,0.06509567610919476,0.46603965759277344,2.4848886728286743,0.5062864720821381
6,69,0.7992095545163803,0.0649144472554326,0.45896555483341217,2.4848886728286743,0.49903111159801483
7,70,0.8330919193448583,0.08509537950158119,0.5292983949184418,2.484888792037964,0.589544877409935
7,71,0.8330919193448583,0.09196583554148674,0.518631711602211,2.484889030456543,0.5857486575841904
7,72,0.8330919193448583,0.07747313193976879,0.5157399922609329,2.484889030456543,0.5683642327785492
7,73,0.8330919193448583,0.08126361854374409,0.5162923634052277,2.4848891496658325,0.5727070569992065
7,74,0.8330919193448583,0.07558892294764519,0.5158748626708984,2.4848897457122803,0.5666148960590363
7,75,0.8330919193448583,0.07703039981424809,0.5148561000823975,2.4848902225494385,0.5670376121997833
7,76,0.8330919193448583,0.06823506392538548,0.5088645815849304,2.484890580177307,0.5522507429122925
7,77,0.8330919193448583,0.06778755784034729,0.49867597222328186,2.484890937805176,0.5416146069765091
7,78,0.8330919193448583,0.05753479991108179,0.4974232465028763,2.4848910570144653,0.5301091372966766
