episode,avg_rewards,loss,mrc,gmrc,smrc,mrt,gmrt,smrt,geqo_mrc,geqo_gmrc
0,-3.9356721678915343,20,50714.62705248424,780.0981138554627,268.80485136622406,1.0,1.0,1.0,3.119622174438141,0.18274195971520518
20,-2.954909579943535,20,566722.3972168926,1097.126785942754,2503.1612547403492,1.0,1.0,1.0,1.3813490372752717,0.11879925457954685
40,-3.0121031326771033,20,257237.00386008987,398.74665455072414,274.9295577404819,1.0,1.0,1.0,1.3579155881880003,0.25560827528807634
60,-3.5955258065773443,20,101183.24415445185,472.85884558039345,118.22237553230384,1.0,1.0,1.0,1.615290779305414,0.1601931497296093
80,-3.6556470172378255,20,16157.709082788413,664.5484159264308,1587.7590468742812,1.0,1.0,1.0,17.43713135240673,0.1280371401139225
100,-3.277744410944466,20,304043.73074446124,603.9215820543498,7560.230361290466,1.0,1.0,1.0,2.371789876332001,0.16834428334107696
120,-2.711560825868302,20,5690.167333495071,199.28139277162035,34.9966473904325,1.0,1.0,1.0,1797.9960237348162,0.05036188086030436
140,-2.2785617072676203,20,5968.40353608514,54.05893096238103,59.14052691292343,1.0,1.0,1.0,1798.5046314490112,0.09189947767452705
160,-2.5648624588823212,20,107896.105348835,98.59743425716967,78.68485029549231,1.0,1.0,1.0,17.318017413187217,0.07750047932029135
180,-2.467963656304161,20,3422.7071004131626,53.06978350844228,524.617261350241,1.0,1.0,1.0,5.70392006549327,0.3529160247876542
200,-2.8266944520996007,20,7899.202993696979,122.89909129543511,255.04055289257388,1.0,1.0,1.0,17.670925973751032,0.09771541795613087
220,-2.9717724155833123,20,39369.76828070104,161.2547563002555,710.8042807241736,1.0,1.0,1.0,1.441466906537531,0.08540184440025136
240,-2.4135192385420465,20,4725.6710078027745,48.440212378796545,9.752830248643338,1.0,1.0,1.0,1815.3950595522815,0.17601922953795615
260,-2.92471959257599,20,29885.246273494635,1009.4243204130414,866.5261887014491,1.0,1.0,1.0,1799.9813040447473,0.31937370538498283
280,-3.285103796249783,20,234326.2709019083,333.1976521670561,71.06150723050821,1.0,1.0,1.0,0.7504902785444587,0.04172665219903766
300,-2.450603096634766,20,1635.8576274128486,44.689971864198995,49.78192183866873,1.0,1.0,1.0,0.6560565324279306,0.04194266015414158
320,-3.143636648026869,20,111737.99031115192,585.7332876775289,228.9236697873436,1.0,1.0,1.0,7.055230724494375,0.35653179307322186
340,-2.3683017118823395,20,52890.530752178005,427.8532888259084,97.30444297815026,1.0,1.0,1.0,1.880308098101142,0.18976215429845614
360,-1.4724773664892954,20,6306.7465647938025,32.05494047688207,21.214812356881975,1.0,1.0,1.0,3598.1067446121388,0.312842375135836
380,-3.376910868456993,20,1976.6212605593748,163.33256972678228,112.53216517943558,1.0,1.0,1.0,8.14252523194095,0.0771474781073963
400,-2.831611601896186,20,9522.004942135027,128.4188132424408,202.21041050502828,1.0,1.0,1.0,4.274716234355312,0.16422995637393314
420,-1.7940356245403002,20,1263.1070351115534,17.026694235755905,67.61411572387547,1.0,1.0,1.0,2.126613912564723,0.1498780883976203
440,-2.1376227592369,20,22073.01346150021,176.75382852116292,708.5526736651909,1.0,1.0,1.0,2.611418322506341,0.15285959744178376
460,-2.962862212838084,20,28783.92296005694,134.65884777933772,785.8058798885702,1.0,1.0,1.0,20.09915424982465,0.062165896431468214
480,-2.2640041176672296,20,1457.30714913702,49.50623801090023,23.04107409544842,1.0,1.0,1.0,25.10824957275427,0.12805464743359857
500,-2.297551150154743,20,3157.058992340433,59.73486617832088,59.93401108961792,1.0,1.0,1.0,3595.8937853639036,0.08352964106186622
520,-2.6702227519035935,20,249264.3400718507,209.2634916156561,216.03037477623144,1.0,1.0,1.0,9.272323742953214,0.12298574002052931
540,-2.153644738931658,20,15289.802026678464,62.70430540224023,136.7488698768494,1.0,1.0,1.0,3.3064208848367103,0.1203758568793167
560,-1.423727857309847,20,1292.4212465604032,15.841567685907972,17.029092397739102,1.0,1.0,1.0,35.20687067481032,0.3149203785236131
580,-2.248333223853766,20,10408.202970602648,70.400414863816,56.23359979097275,1.0,1.0,1.0,0.5701875078038368,0.057048527580860604
600,-2.480591484480873,20,23589.115060111108,215.90803289568765,113.03656243775681,1.0,1.0,1.0,3596.7804131614016,0.6019796786651308
620,-2.3095820086853234,20,3185.1102743173606,65.48687977164269,29.29707637581666,1.0,1.0,1.0,4.478079219707473,0.050748954566849316
640,-2.837002240972743,20,232077.1354511426,486.1651045283307,21.156945637055212,1.0,1.0,1.0,3598.701602074462,0.5704146873441561
660,-2.426371839762713,20,8383.921248747449,97.15568356782427,14.760038513818532,1.0,1.0,1.0,3.51584633060389,0.07817477526937516
680,-1.9832184419493615,20,1335.27064053613,74.50529784642121,47.677583980844624,1.0,1.0,1.0,3596.7989291575095,0.54864807924182
700,-2.097008220003258,20,1632.915987636486,33.35166716272516,54.227420582890964,1.0,1.0,1.0,1.2073365900590771,0.054110943551797984
720,-2.4814386268202977,20,69606.57071163792,95.0059790582688,44.78707913185005,1.0,1.0,1.0,3.226945034590048,0.0468644728038294
740,-1.9810636988606287,20,40954.095012929814,166.06175933165275,20.54749354756625,1.0,1.0,1.0,1803.7305229973274,0.4944079541700202
760,-2.3199351996737407,20,140195.5040952172,184.32507349044565,22.54054539467776,1.0,1.0,1.0,5.5174341395518685,0.24280458335977032
780,-1.8116511438021778,20,7803.178039779635,178.66170357766902,17.407972788164113,1.0,1.0,1.0,0.5641047390819725,0.15243912077321342
800,-2.126986951051205,20,33755.23863113711,80.80833115804346,21.36446092125631,1.0,1.0,1.0,1.9564159122583114,0.08314537436168043
820,-2.254261217577604,20,5739.521097222559,67.01957740794033,176.10517989534603,1.0,1.0,1.0,1.2514772398485345,0.13608106780740975
840,-2.2128026887259127,20,224445.4176067657,130.61652253633505,90.32368991183431,1.0,1.0,1.0,4.203753343128013,0.18530463847305537
860,-1.8698606173982337,20,2844.9595872503905,72.6599642358149,17.583395566537284,1.0,1.0,1.0,8.661430860988697,0.2986576243579234
880,-1.9237700368075774,20,615.95076720035,56.39072843267812,20.43750061798194,1.0,1.0,1.0,3.498877054808852,0.10517296067610578
900,-2.560739988127972,20,3956.225263742749,95.13121421304736,10.293931682884018,1.0,1.0,1.0,0.6535514846242151,0.06506846970474853
920,-1.9533805682553091,20,3776.5669000030953,109.36811449892751,176.47007575803076,1.0,1.0,1.0,1.1578062771156516,0.18738033002133503
940,-2.15001242322339,20,3990.3619841676564,52.656913122707316,56.14056555651093,1.0,1.0,1.0,3614.969027411452,0.9758551722134654
960,-2.50790906483798,20,4686.04591755773,75.99769239117512,38.56391804804657,1.0,1.0,1.0,4.935193341378108,0.10830804019123617
980,-2.3199109367834927,20,3497.4393319323194,57.042466545888125,38.593675607026505,1.0,1.0,1.0,34.05000658587683,0.05432779989214683
1000,-2.713673909551747,20,12405.774365853202,170.5382181197007,33.31406663967759,1.0,1.0,1.0,21.143990363805425,0.22362751393266786
1020,-2.3951840222141567,20,3313.2646563243857,93.78615820421979,119.62063855854929,1.0,1.0,1.0,0.9191119075710634,0.10369770321974983
1040,-2.526215778693311,20,66510.69884336012,217.31126627892027,167.8643331574551,1.0,1.0,1.0,3.680021751485235,0.11328368644535664
1060,-2.6352515594308925,20,16985.450277213233,73.4630097114756,28.738975045833584,1.0,1.0,1.0,1.0469837206125772,0.042761393521384
1080,-2.3104181132417256,20,868.9354297758571,53.151090000939156,34.046246403273,1.0,1.0,1.0,18.401917469345182,0.04111350746648931
